 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4
95,cpt1m012-fa06-20190903-0159-e91.fits,95,0,58730.38762,2458730.387619,2458730.393707,1.114661,69.981,9.819307,13,25,38,0.232445,0.360323,1.058456,0.283566,0.000469,0.0007,0.001782,0.000599,495.163647,514.833579,593.86588,473.402321,1527276.192,1282.058633,1997.533177,2017.296363,1998.033177,2079.203637,23.549581,-29.416874,355008.2481,530.929158,652.081391,544.423216,5705.689941,668.654645,149.830195,2266,7.88165,9.492545,8.580754,10.404337,88.848306,0.963708,2700.667816,2436.188374,2701.167816,1660.311626,23.555371,-29.370789,404546.0447,681.419938,593.680962,7532.518555,761.958612,149.112761,6.940357,9.235563,8.074559,10.396566,276.49138,0.935483,1883.620444,2759.298747,1884.120444,1337.201253,23.54858,-29.336669,785323.7894,877.877039,894.571512,13031.78516,1479.149858,151.936912,7.619935,9.456668,8.712097,10.20124,283.584782,0.969056,3052.25241,1537.269848,3052.75241,2559.230152,23.55836,-29.467701,337406.3584,639.275458,527.79495,6058.101562,635.501654,147.559254,6.790544,9.303641,7.889722,10.717559,86.622668,0.910501
96,cpt1m012-fa06-20190903-0160-e91.fits,96,0,58730.38874,2458730.388739,2458730.394827,1.111426,69.981,10.011193,13,25,38,0.233728,0.359666,1.064346,0.28187,0.000472,0.000701,0.001797,0.000598,495.293993,513.352337,592.322595,471.002121,1520619.945,1279.310683,1997.439217,2017.379014,1997.939217,2079.120986,23.549581,-29.416874,355410.8237,530.929158,652.309337,544.850124,5127.041016,669.412893,150.314085,2281,8.000792,10.125431,9.199658,11.051205,88.341048,0.967003,2700.50343,2436.21298,2701.00343,1660.28702,23.555371,-29.37079,402242.1802,679.718903,591.777246,6512.151367,757.619305,149.326752,7.102928,9.797314,8.625241,10.969387,277.01525,0.940882,1883.504443,2759.213572,1884.004443,1337.286428,23.54858,-29.33668,784009.1089,876.587235,894.388006,11469.47949,1476.67367,152.322361,7.763173,9.948757,9.233517,10.663998,284.318806,0.973436,3052.081872,1537.308701,3052.581872,2559.191299,23.55836,-29.467708,334368.6557,637.3483,524.624692,5158.306641,629.78017,147.832563,7.358574,9.908817,8.50841,11.309224,87.514447,0.922622
97,cpt1m012-fa06-20190903-0161-e91.fits,97,0,58730.38986,2458730.389857,2458730.395945,1.108251,69.985,10.101733,13,25,38,0.231939,0.360406,1.061006,0.282503,0.000469,0.0007,0.001788,0.000598,494.689988,514.85312,593.493484,472.423662,1522032.253,1278.288162,1997.451213,2017.192979,1997.951213,2079.307021,23.54958,-29.416881,353018.3827,530.929158,649.109969,543.849886,4980.999512,664.906753,147.882014,2300,7.968521,10.094548,9.150611,11.038485,89.19935,0.965601,2700.559793,2436.156573,2701.059793,1660.343427,23.55537,-29.370782,403224.7675,678.979003,593.869274,6193.839355,759.469999,146.354353,7.269535,9.856496,8.668115,11.044877,276.465818,0.940529,1883.550013,2759.10491,1884.050013,1337.39509,23.54858,-29.33668,783542.1181,876.021389,894.432634,11373.25391,1475.794097,149.839362,7.684961,10.005507,9.246059,10.764954,283.02424,0.971776,3052.142962,1537.203763,3052.642962,2559.296237,23.558361,-29.467704,335265.3672,636.863146,526.432357,5177.713379,631.469118,145.691439,7.47272,9.941952,8.479148,11.404756,87.370622,0.916334
98,cpt1m012-fa06-20190903-0162-e91.fits,98,0,58730.39098,2458730.390983,2458730.397071,1.105104,69.977,9.663389,13,25,38,0.232424,0.362214,1.058089,0.28203,0.000469,0.000703,0.001784,0.000598,495.333392,515.578118,593.178356,471.443423,1519166.268,1276.778674,1997.380009,2017.280839,1997.880009,2079.219161,23.54958,-29.416877,353090.4457,530.929158,648.127604,544.785384,5524.392578,665.042483,146.102687,2192,7.556641,9.795113,8.893786,10.69644,87.294148,0.966398,2700.506907,2436.16317,2701.006907,1660.33683,23.555371,-29.370789,403947.7929,678.508401,595.346782,6882.051758,760.831811,144.327705,6.862492,9.526434,8.325356,10.727512,275.514323,0.936051,1883.421665,2759.225568,1883.921665,1337.274432,23.548579,-29.336675,781021.9818,874.485815,893.121384,12485.55273,1471.047445,148.447795,7.230091,9.726295,9.007627,10.444963,282.390777,0.973794,3052.0736,1537.259901,3052.5736,2559.240099,23.55836,-29.467704,334196.4933,636.446928,525.09719,5791.311035,629.455904,143.902266,6.902597,9.614736,8.17681,11.052662,86.763772,0.913304
99,cpt1m012-fa06-20190903-0163-e91.fits,99,0,58730.3921,2458730.392103,2458730.398191,1.102036,69.969,9.476583,13,25,38,0.232575,0.359801,1.058814,0.283892,0.000468,0.000697,0.001778,0.000598,496.637218,516.471076,595.382585,474.686493,1530206.565,1281.27538,1997.41122,2017.04692,1997.91122,2079.45308,23.54958,-29.416882,355888.5514,530.929158,651.698345,546.093993,5685.016113,670.312688,147.410821,2213,7.633505,9.580455,8.700586,10.460323,88.924498,0.966777,2700.575329,2435.951576,2701.075329,1660.548424,23.55537,-29.370791,404890.2184,679.595819,595.780914,7425.955078,762.60686,146.059765,6.668195,9.277315,8.075717,10.478912,277.583829,0.930324,1883.521582,2759.022594,1884.021582,1337.477406,23.548579,-29.336677,786960.0693,878.124236,896.183065,13130.8291,1482.231776,149.741405,7.108428,9.514786,8.807972,10.2216,286.051939,0.969575,3052.093697,1537.10094,3052.593697,2559.39906,23.55836,-29.467699,338356.2771,639.307398,529.254437,6182.989746,637.290817,144.997055,6.832817,9.359791,7.877228,10.842354,87.776978,0.903917
100,cpt1m012-fa06-20190903-0164-e91.fits,100,0,58730.39322,2458730.393223,2458730.399311,1.099042,69.981,9.521688,13,25,38,0.232889,0.360125,1.061511,0.282557,0.00047,0.0007,0.00179,0.000599,495.676714,514.484644,593.0316,471.370545,1524865.506,1281.558913,1997.309252,2017.128731,1997.809252,2079.371269,23.54958,-29.416873,355124.7793,530.929158,651.316635,545.241377,5675.232422,668.874131,149.576325,2138,7.611426,9.722191,8.778074,10.666307,87.429128,0.962681,2700.45003,2435.983735,2700.95003,1660.516265,23.555371,-29.370792,403743.5788,680.342014,593.442078,6976.745605,760.447175,148.376373,6.793971,9.438498,8.211409,10.665587,275.869561,0.931796,1883.368499,2759.118773,1883.868499,1337.381227,23.54858,-29.336671,785182.2513,877.518395,894.775831,12964.05859,1478.883272,152.426825,7.195946,9.599676,8.855765,10.343587,282.627928,0.970983,3051.993652,1537.167773,3052.493652,2559.332227,23.55836,-29.467692,335939.6757,639.913634,524.976587,5778.220215,632.739171,148.337924,7.008828,9.492058,7.981499,11.002617,85.60582,0.901338
101,cpt1m012-fa06-20190903-0165-e91.fits,101,0,58730.39434,2458730.394340,2458730.400428,1.096091,69.977,9.958731,13,25,38,0.231449,0.36077,1.05755,0.283521,0.000468,0.0007,0.001779,0.000598,494.407904,515.266039,594.396892,473.855293,1525989.886,1279.886023,1997.511111,2017.131948,1998.011111,2079.368052,23.549581,-29.416869,353189.3723,530.929158,650.054368,543.32282,5187.563965,665.22881,147.591655,2270,7.896912,9.961431,9.046358,10.876504,272.117885,0.966626,2700.668536,2435.944701,2701.168536,1660.555299,23.555371,-29.370792,404573.2202,680.906652,594.168406,6721.494629,762.009797,145.674186,7.470709,9.729522,8.563049,10.895994,279.322347,0.937762,1883.607527,2759.068787,1884.107527,1337.431213,23.54858,-29.336672,784335.933,876.013608,895.346746,12105.20996,1477.28924,149.183817,7.762241,9.869572,9.187806,10.551338,287.462476,0.971876,3052.23219,1537.075551,3052.73219,2559.424449,23.55836,-29.467697,337080.733,638.02392,528.319899,5431.708984,634.888342,145.094946,7.183373,9.735535,8.239019,11.232052,88.460471,0.909537
102,cpt1m012-fa06-20190903-0166-e91.fits,102,0,58730.39546,2458730.395456,2458730.401544,1.093194,69.973,9.417724,13,25,38,0.233942,0.361082,1.060304,0.282175,0.00047,0.0007,0.001783,0.000597,497.933505,516.123374,594.632,472.745074,1527481.602,1280.421457,1997.211936,2017.180388,1997.711936,2079.319612,23.54958,-29.416876,357341.905,530.929158,652.146137,547.947592,6028.160156,673.050066,148.076899,2246,7.300923,9.683107,8.765047,10.601166,85.865886,0.963936,2700.355039,2436.057122,2700.855039,1660.442878,23.55537,-29.370792,405225.9865,680.47988,595.50032,7310.348145,763.239276,147.100911,6.576591,9.412297,8.186428,10.638167,276.618687,0.930763,1883.29584,2759.16229,1883.79584,1337.33771,23.54858,-29.336673,786095.0933,876.856891,896.491892,13839.05273,1480.602602,149.523702,6.890898,9.584794,8.827731,10.341857,283.7403,0.968685,3051.972893,1537.153892,3052.472893,2559.346108,23.55836,-29.467703,336160.522,638.395044,526.571321,5939.322266,633.155133,146.869152,6.943752,9.450383,7.852658,11.048108,87.100929,0.89082
103,cpt1m012-fa06-20190903-0167-e91.fits,103,0,58730.39657,2458730.396573,2458730.402661,1.090362,69.977,9.248012,13,25,38,0.232662,0.360562,1.060943,0.282389,0.000471,0.000701,0.00179,0.000599,494.466065,514.474138,592.770922,471.282547,1527025.386,1284.016961,1997.280012,2017.24149,1997.780012,2079.25851,23.54958,-29.41688,355281.0224,530.929158,653.464739,543.688131,5899.531738,669.168413,152.634691,2221,7.334268,9.748167,8.795736,10.700597,272.269026,0.962299,2700.4154,2436.09608,2700.9154,1660.40392,23.55537,-29.370797,404676.0375,681.761262,593.574408,7296.097168,762.203452,151.142938,6.536607,9.456597,8.12812,10.785074,278.706437,0.916619,1883.359148,2759.240718,1883.859148,1337.259282,23.54858,-29.336675,786090.0824,879.530322,893.761207,13011.17676,1480.593164,154.651749,6.915199,9.697478,8.884707,10.51025,286.454692,0.960688,3051.980335,1537.243786,3052.480335,2559.256214,23.55836,-29.467703,336259.2657,640.568146,524.9391,6054.408203,633.341116,151.432954,6.788252,9.507826,7.837809,11.177843,88.646614,0.88361
104,cpt1m012-fa06-20190903-0168-e91.fits,104,0,58730.39769,2458730.397690,2458730.403778,1.087566,69.973,8.632258,13,25,38,0.233889,0.362206,1.055886,0.282893,0.000471,0.000702,0.001778,0.000599,496.740706,516.025813,594.008429,472.547518,1531585.594,1285.551265,1997.42753,2017.22603,1997.92753,2079.27397,23.54958,-29.416873,358220.6645,530.929158,655.469263,546.51024,6237.113281,674.705201,154.317911,2281,6.704629,9.718446,8.838121,10.59877,271.474076,0.967625,2700.595983,2436.034861,2701.095983,1660.465139,23.55537,-29.370792,407243.3159,683.606056,595.728069,8095.677734,767.038897,152.784302,5.930464,9.325151,8.053468,10.596834,276.417512,0.924581,1883.539951,2759.069968,1884.039951,1337.430032,23.548579,-29.336682,786609.7679,879.686732,894.193057,14061.83496,1481.571986,156.52429,6.382599,9.562783,8.731919,10.393646,283.893062,0.961996,3052.145587,1537.152321,3052.645587,2559.347679,23.55836,-29.467703,337732.5102,641.464004,526.502669,6523.722656,636.115958,152.745528,6.263328,9.332267,7.658455,11.00608,87.24578,0.878096
105,cpt1m012-fa06-20190903-0169-e91.fits,105,0,58730.39881,2458730.398811,2458730.404899,1.084824,69.977,9.085907,13,25,38,0.233435,0.361278,1.060451,0.281944,0.000472,0.000704,0.001794,0.000601,494.31757,512.916237,591.018873,469.091133,1525056.601,1286.095025,1997.239202,2017.14589,1997.739202,2079.35411,23.54958,-29.41688,356001.9365,530.929158,654.629519,543.822003,5717.352539,670.526248,155.38079,2133,7.401236,9.896599,8.926763,10.866435,89.69414,0.962309,2700.366309,2436.022816,2700.866309,1660.477184,23.55537,-29.370793,404743.9997,684.004749,591.726886,6965.930664,762.331458,154.516585,6.633691,9.612403,8.299195,10.925611,277.024979,0.923549,1883.367804,2759.154462,1883.867804,1337.345538,23.54858,-29.336673,784899.8757,879.546161,892.391906,12873.13965,1478.351421,157.789945,6.782578,9.825532,9.032668,10.618396,284.172211,0.966808,3051.933926,1537.170082,3052.433926,2559.329918,23.55836,-29.467698,335412.7256,642.321156,522.188507,5878.076172,631.746666,154.828638,6.893863,9.604662,7.987751,11.221573,87.315028,0.891853
106,cpt1m012-fa06-20190903-0170-e91.fits,106,0,58730.39993,2458730.399927,2458730.406015,1.082151,70.025,9.216647,13,25,38,0.232411,0.359695,1.062607,0.282516,0.000472,0.000703,0.0018,0.000603,492.377561,511.943823,590.323602,468.662796,1523470.457,1286.100852,1997.292153,2017.257663,1997.792153,2079.242337,23.54958,-29.416887,354071.4393,530.929158,654.04062,541.360014,5560.465332,666.890175,156.965063,2036,7.344374,9.883611,8.863558,10.903663,87.726762,0.958023,2700.425243,2436.211791,2700.925243,1660.288209,23.55537,-29.37079,403019.9597,682.665232,590.36251,7217.529785,759.084246,155.193229,6.515282,9.602506,8.333513,10.871499,276.079176,0.929388,1883.413614,2759.35946,1883.913614,1337.14054,23.54858,-29.336668,784856.3293,879.923738,891.95949,12618.46973,1478.269401,158.22405,7.114359,9.816607,9.017534,10.615681,283.270328,0.967319,3051.96774,1537.258736,3052.46774,2559.241264,23.55836,-29.467709,335594.1675,643.240077,521.724593,5814.526855,632.08841,154.202052,6.806664,9.66324,8.040657,11.285823,86.707243,0.891899
107,cpt1m012-fa06-20190903-0171-e91.fits,107,0,58730.40105,2458730.401046,2458730.407134,1.079512,69.977,8.819772,13,25,38,0.232368,0.360648,1.061416,0.282129,0.000471,0.000702,0.001793,0.0006,493.80757,513.590872,592.038307,469.974923,1531030.201,1288.830006,1997.249839,2017.052104,1997.749839,2079.447896,23.54958,-29.416888,355761.7178,530.929158,655.25026,542.940216,6159.824219,670.073798,158.646866,2169,7.049148,9.482986,8.492398,10.473575,270.63246,0.957269,2700.454159,2435.938291,2700.954159,1660.561709,23.55537,-29.3708,405808.4917,685.062607,592.367015,7867.239746,764.336419,157.619146,6.158391,9.188585,7.916993,10.460176,277.029197,0.921622,1883.388154,2759.092399,1883.888154,1337.407601,23.54858,-29.336681,788322.2891,881.542044,894.253762,14443.16992,1484.797504,160.734128,6.379535,9.413652,8.654642,10.172662,286.025507,0.964268,3052.01049,1537.05571,3052.51049,2559.44429,23.55836,-29.467704,336899.4198,643.937601,523.186438,6504.728516,634.54684,157.414105,6.475367,9.265588,7.646734,10.884442,88.58726,0.884743
108,cpt1m012-fa06-20190903-0172-e91.fits,108,0,58730.40216,2458730.402160,2458730.408248,1.076942,69.973,9.105386,13,25,38,0.232221,0.363053,1.054424,0.282712,0.00047,0.000705,0.001779,0.0006,493.668863,515.005199,592.707712,471.008817,1529894.364,1286.995622,1997.290342,2017.280624,1997.790342,2079.219376,23.549581,-29.416882,355273.1949,530.929158,654.665882,542.678646,5880.92041,669.15367,156.673577,2172,7.195349,9.702404,8.72258,10.682227,89.698374,0.960021,2700.416473,2436.173639,2700.916473,1660.326361,23.55537,-29.370793,407491.4118,685.301784,594.616009,7274.533691,767.506183,155.565839,6.671871,9.483891,8.203207,10.764574,276.728116,0.925621,1883.353621,2759.280843,1883.853621,1337.219157,23.54858,-29.336677,785211.5313,879.536118,892.756437,12810.21484,1478.938421,158.97234,7.004059,9.696901,8.900312,10.49349,283.799303,0.966089,3051.952012,1537.243367,3052.452012,2559.256633,23.55836,-29.467705,337191.4204,642.756106,524.602438,6038.630859,635.09682,154.170946,6.73049,9.516375,7.950362,11.082387,87.501054,0.896532
109,cpt1m012-fa06-20190903-0173-e91.fits,109,0,58730.40328,2458730.403279,2458730.409367,1.074405,70.029,9.485288,13,25,38,0.232952,0.361908,1.0602,0.281482,0.000471,0.000703,0.001788,0.000598,494.207239,515.043381,593.102671,470.856754,1528216.415,1284.306928,1997.21589,2017.118094,1997.71589,2079.381906,23.54958,-29.416882,356000.7365,530.929158,655.27878,543.281345,5691.717773,670.523988,154.699083,2235,7.538363,9.855819,8.945828,10.765811,271.175426,0.966418,2700.36638,2435.965312,2700.86638,1660.534688,23.55537,-29.370797,406102.4794,683.230976,594.385345,6818.470703,764.890142,154.038677,7.058888,9.610937,8.408989,10.812884,277.859388,0.934548,1883.307487,2759.110595,1883.807487,1337.389405,23.54858,-29.336679,786435.9664,878.977412,894.716925,12530.13867,1481.244633,156.666209,7.124728,9.787673,9.065655,10.509691,286.29586,0.969667,3051.94155,1537.158208,3052.44155,2559.341792,23.55836,-29.467696,335677.9695,640.34243,524.216347,5697.999512,632.24625,152.088372,7.113787,9.688044,8.166009,11.210079,88.136911,0.905573
110,cpt1m012-fa06-20190903-0174-e91.fits,110,0,58730.4044,2458730.404395,2458730.410483,1.071928,69.973,9.270412,13,25,38,0.23182,0.359114,1.063104,0.282841,0.000469,0.000698,0.001792,0.000599,494.138867,514.317341,593.344538,472.135006,1527483.191,1282.987792,1997.311569,2017.276176,1997.811569,2079.223824,23.54958,-29.416874,354100.7505,530.929158,651.964884,543.128563,5925.311523,666.945382,151.712135,2204,7.301533,9.681603,8.809717,10.553489,88.92882,0.968035,2700.465793,2436.083985,2700.965793,1660.416015,23.55537,-29.370792,403601.6676,680.639204,592.974465,7316.163574,760.179887,150.031444,6.569698,9.398534,8.209974,10.587093,277.257716,0.933873,1883.438138,2759.140363,1883.938138,1337.359637,23.548579,-29.336682,787102.1595,879.12669,895.322788,13578.29981,1482.499401,153.273578,6.81525,9.58552,8.85056,10.320481,284.348104,0.969794,3052.018749,1537.173704,3052.518749,2559.326296,23.55836,-29.467704,336779.3638,640.253241,526.00962,5970.810547,634.320716,149.47958,6.909878,9.473183,7.950144,10.996222,87.031202,0.900689
111,cpt1m012-fa06-20190903-0175-e91.fits,111,0,58730.40551,2458730.405514,2458730.411602,1.0695,70.029,9.332642,13,25,38,0.234351,0.361084,1.057964,0.28308,0.00047,0.0007,0.001779,0.000599,498.567136,515.81548,594.529198,472.938647,1532822.421,1285.252421,1997.034586,2017.16187,1997.534586,2079.33813,23.54958,-29.416875,359218.2869,530.929158,654.523269,548.824318,6175.413086,676.584213,150.40109,2142,7.577473,9.516149,8.60497,10.427329,270.778663,0.963964,2700.182973,2436.031583,2700.682973,1660.468417,23.55537,-29.370789,406644.7611,683.386494,595.043602,7777.184082,765.911524,150.349727,6.495509,9.200996,7.993443,10.40855,278.366074,0.927398,1883.152062,2759.09694,1883.652062,1337.40306,23.54858,-29.336675,787997.7285,879.150278,896.317442,13797.77051,1484.186197,153.042666,6.972514,9.438137,8.691186,10.185088,285.643804,0.966119,3051.743352,1537.072923,3052.243352,2559.427077,23.55836,-29.467708,338179.9311,641.834461,526.895877,6215.126953,636.958671,149.696467,7.01466,9.243217,7.671051,10.815382,88.167934,0.890247
112,cpt1m012-fa06-20190903-0176-e91.fits,112,0,58730.40663,2458730.406629,2458730.412717,1.067114,70.029,9.135982,13,25,38,0.233117,0.360826,1.058159,0.283234,0.000468,0.000698,0.001777,0.000597,497.84374,516.807099,595.551434,474.053671,1532855.336,1283.109297,1997.266288,2017.161378,1997.766288,2079.338622,23.54958,-29.416885,357334.4808,530.929158,652.469294,547.664823,6146.780273,673.036082,148.885568,2176,7.268143,9.531091,8.633559,10.428622,270.711026,0.965128,2700.429246,2436.025743,2700.929246,1660.474257,23.55537,-29.370797,406439.892,681.643921,596.264237,7744.97168,765.525655,147.22282,6.465411,9.211746,8.001336,10.422155,277.632303,0.928292,1883.402517,2759.143809,1883.902517,1337.356191,23.548579,-29.336678,788085.1868,878.371688,897.211508,13958.50293,1484.350924,151.090382,6.72845,9.403233,8.67714,10.129325,285.944742,0.967308,3051.974125,1537.207115,3052.474125,2559.292885,23.55836,-29.467702,338330.2573,640.464059,528.257991,6491.520996,637.241809,146.973699,6.749281,9.256511,7.688289,10.824734,88.075277,0.891016
113,cpt1m012-fa06-20190903-0177-e91.fits,113,0,58730.40775,2458730.407750,2458730.413838,1.064776,69.977,9.231909,13,25,38,0.232853,0.359706,1.05896,0.28392,0.00047,0.000698,0.001783,0.0006,495.819658,515.013004,594.033009,473.326331,1527306.901,1281.673654,1997.02498,2017.237766,1997.52498,2079.262234,23.54958,-29.41688,355637.2541,530.929158,652.23558,545.258899,6168.888672,669.839372,150.239565,2209,7.46008,9.559019,8.607389,10.510649,88.122137,0.960963,2700.15652,2436.119797,2700.65652,1660.380203,23.55537,-29.370793,404044.6433,680.317493,593.906004,7589.970215,761.014227,147.622775,6.566382,9.274976,8.053844,10.496108,276.291273,0.929669,1883.157554,2759.293352,1883.657554,1337.206648,23.54858,-29.336668,785521.2858,877.548438,895.131541,13929.65137,1479.521841,151.468149,7.028928,9.510366,8.742397,10.278336,283.410696,0.967673,3051.734373,1537.159241,3052.234373,2559.340759,23.55836,-29.46771,337740.9721,640.128271,527.614522,6153.908203,636.131896,147.832507,6.736265,9.377391,7.763811,10.990972,86.667332,0.886754
114,cpt1m012-fa06-20190903-0178-e91.fits,114,0,58730.40887,2458730.408869,2458730.414957,1.062487,69.973,9.021536,13,25,38,0.232498,0.360939,1.06008,0.282388,0.000468,0.000699,0.001781,0.000597,496.47657,516.705696,595.365018,473.345856,1533708.158,1284.064222,1997.247835,2017.06636,1997.747835,2079.43364,23.54958,-29.416881,356584.6169,530.929158,653.243633,545.867727,6072.632812,671.623721,149.575595,2180,7.211872,9.505545,8.530787,10.480303,89.775685,0.958805,2700.40331,2435.905919,2700.90331,1660.594081,23.55537,-29.370797,406759.8238,682.319374,596.142861,7732.879395,766.128244,147.405355,6.397472,9.199107,7.902919,10.495294,276.549483,0.919513,1883.377622,2758.982223,1883.877622,1337.517777,23.54858,-29.336685,789218.5445,879.175005,897.680826,14024.16895,1486.485592,151.539298,6.746363,9.395517,8.628184,10.162851,284.524487,0.96555,3051.992929,1536.986265,3052.492929,2559.513735,23.55836,-29.467709,337729.7892,640.556407,527.244417,6330.699219,636.110833,148.206698,6.49853,9.295024,7.713951,10.876097,87.528418,0.889865
115,cpt1m012-fa06-20190903-0179-e91.fits,115,0,58730.40999,2458730.409986,2458730.416074,1.060245,69.973,8.98332,13,25,38,0.231451,0.361874,1.058832,0.282042,0.000467,0.000699,0.001776,0.000595,495.99186,517.9682,596.104522,473.887993,1534689.92,1283.444661,1997.11146,2017.310809,1997.61146,2079.189191,23.54958,-29.416883,355205.6055,530.929158,651.638213,545.096341,6261.897949,669.026366,148.70522,2207,7.286614,9.419299,8.43027,10.408327,88.562541,0.956748,2700.271753,2436.149292,2700.771753,1660.350708,23.555371,-29.370795,407794.5556,681.925222,598.0048,7719.048828,768.077151,145.97075,6.441802,9.174319,7.869995,10.478643,276.918848,0.917608,1883.249129,2759.279861,1883.749129,1337.220139,23.548579,-29.336677,789272.0004,879.265696,897.649031,14562.34375,1486.586276,150.45731,6.749305,9.343875,8.53382,10.15393,284.104959,0.961862,3051.787351,1537.293425,3052.287351,2559.206575,23.55836,-29.467705,337623.3639,639.609275,527.858768,6417.44873,635.910382,146.704384,6.434022,9.182873,7.555148,10.810597,87.062332,0.88061
116,cpt1m012-fa06-20190903-0180-e91.fits,116,0,58730.4111,2458730.411104,2458730.417192,1.058051,69.969,8.729789,13,25,38,0.231725,0.360738,1.058427,0.283208,0.000466,0.000698,0.001777,0.000597,496.831174,517.184786,595.698748,474.004151,1532859.006,1282.79415,1997.193935,2017.187728,1997.693935,2079.312272,23.54958,-29.416884,355201.1503,530.929158,650.206972,546.28936,6476.501953,669.017975,146.553866,2087,6.987299,9.345703,8.34171,10.349695,86.566868,0.95423,2700.316061,2436.059001,2700.816061,1660.440999,23.55537,-29.370796,406367.7784,680.849421,596.854115,8144.433105,765.38983,146.320535,6.195858,9.060052,7.778221,10.341883,274.867532,0.920778,1883.330952,2759.184815,1883.830952,1337.315185,23.54858,-29.336679,788184.1983,878.45367,897.240486,14530.66699,1484.537411,149.085316,6.470062,9.264972,8.450692,10.079252,281.682157,0.963897,3051.902592,1537.181831,3052.402592,2559.318169,23.55836,-29.467703,338307.0296,640.565412,528.138147,6814.541504,637.19806,145.066615,6.282616,9.119578,7.455927,10.783229,86.039855,0.872906
117,cpt1m012-fa06-20190903-0181-e91.fits,117,0,58730.41222,2458730.412221,2458730.418309,1.055904,69.973,8.699924,13,25,38,0.231999,0.360116,1.061791,0.282457,0.000468,0.000698,0.001783,0.000596,496.216029,515.940221,595.445243,474.076997,1533377.481,1283.477522,1997.08745,2017.1856,1997.58745,2079.3144,23.54958,-29.416888,355742.2773,530.929158,652.146964,545.494033,6553.626465,670.037182,147.898443,2237,6.976647,9.34707,8.366123,10.328018,88.21146,0.956731,2700.263779,2436.04361,2700.763779,1660.45639,23.55537,-29.3708,405990.1963,682.646064,594.73015,8099.581055,764.678658,147.714846,6.194186,9.019927,7.724432,10.315423,276.541066,0.916511,1883.235734,2759.162129,1883.735734,1337.337871,23.54858,-29.336684,789665.9649,879.005672,898.362763,14754.31934,1487.328304,149.291437,6.6458,9.258508,8.454431,10.062584,283.302131,0.962825,3051.784027,1537.19825,3052.284027,2559.30175,23.55836,-29.467705,337721.3195,639.263583,528.297448,6770.641602,636.09488,146.40189,6.253273,9.072598,7.412873,10.732323,86.926828,0.87321
118,cpt1m012-fa06-20190903-0182-e91.fits,118,0,58730.41334,2458730.413338,2458730.419426,1.05381,69.973,8.764814,13,25,38,0.232033,0.360542,1.060088,0.282738,0.000468,0.000698,0.00178,0.000597,496.23626,516.635313,595.426987,473.399925,1533247.806,1283.525955,1997.141283,2017.23425,1997.641283,2079.26575,23.54958,-29.416881,355764.0558,530.929158,652.138124,545.534823,6348.533691,670.078202,149.946978,2119,7.092746,9.47406,8.433166,10.514955,87.853821,0.952596,2700.317379,2436.109729,2700.817379,1660.390271,23.55537,-29.370794,406308.523,681.740618,595.986967,7825.187988,765.278223,148.237506,6.26593,9.204726,7.886815,10.522637,276.134493,0.917538,1883.29646,2759.228582,1883.79646,1337.271418,23.54858,-29.336679,788984.6151,878.573703,898.028945,14150.18945,1486.044988,151.80381,6.567602,9.417196,8.584866,10.249526,282.728372,0.962264,3051.870213,1537.158119,3052.370213,2559.341881,23.55836,-29.467705,337954.6674,640.918758,527.297201,6533.092773,636.534389,147.25485,6.433054,9.254152,7.634983,10.87332,86.493972,0.882969
