 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,EXPTIME,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5
87,cpt1m013-fa14-20190616-0160-e91.fits,87,0,58651.31586,2458651.316,2458651.317,60.068,1.5713,7.389287,10,21,32,0.089241,0.182103,0.588507,0.088709,0.650142,0.000253,0.000352,0.000758,0.000271,0.000828,352.163546,517.818357,776.435479,327.251192,784.880138,3171835.675,2024.578095,2029.996163,2060.563862,2030.496163,2035.936138,11.046013,-16.406451,283057.1391,314.159265,783.196393,361.412721,7617.837891,900.998857,1164.691807,1596,5.75883,8.3975,8.624832,8.170168,328.217605,0.985231,1515.036367,1555.458239,1515.536367,2541.041761,11.042109,-16.35225,488620.7156,883.379668,553.126513,12348.17871,1555.328044,1176.577762,5.760943,8.409778,8.676262,8.143293,334.032151,0.989455,1025.632657,1315.647175,1026.132657,2780.852825,11.038415,-16.326722,1175095.195,1154.277058,1018.03565,27015.02148,3740.444176,1188.090747,6.059784,8.511091,8.806943,8.21524,338.603879,0.991046,2035.236458,1361.030652,2035.736458,2735.469348,11.046008,-16.330743,258443.3516,772.091276,334.731604,7091.724121,822.650738,1170.313689,5.939463,8.49828,8.61321,8.38335,321.729779,0.986501,1555.709709,3068.761784,1556.209709,1027.738216,11.042508,-16.515982,1249676.413,1179.014996,1059.932586,29159.10352,3977.843568,1181.358997,5.877218,8.495518,8.877758,8.113278,335.888457,0.98183
88,cpt1m013-fa14-20190616-0161-e91.fits,88,0,58651.31687,2458651.317,2458651.318,60.068,1.581579,7.821909,10,21,32,0.089258,0.18142,0.588873,0.088548,0.651449,0.000256,0.000354,0.000764,0.000273,0.000836,349.047674,512.522263,770.310871,324.604538,779.222824,3139014.193,2019.046995,2029.986235,2060.430614,2030.486235,2036.069386,11.046013,-16.406463,280181.6002,314.159265,782.211174,358.191764,6670.35498,891.845733,1165.387711,1591,6.217503,8.799894,9.045341,8.554448,331.50166,0.989528,1514.957835,1555.330571,1515.457835,2541.169429,11.042109,-16.352264,482029.5335,880.860138,547.225958,10553.99219,1534.347659,1177.274485,6.29327,8.787213,9.000647,8.573778,331.951748,0.992424,1025.701015,1315.481074,1026.201015,2781.018926,11.038416,-16.326731,1163391.472,1152.289757,1009.634483,23314.48047,3703.190072,1189.356206,6.404678,8.839825,9.110045,8.569604,344.803486,0.994986,2035.19417,1360.948314,2035.69417,2735.551686,11.046008,-16.330766,255342.8759,769.062594,332.018327,6117.810059,812.781618,1172.461179,6.447121,8.894266,9.024188,8.764344,324.333857,0.991673,1555.66639,3068.611573,1556.16639,1027.888427,11.042507,-16.515985,1238250.311,1175.332816,1053.531642,25431.29883,3941.473155,1182.256134,6.357685,8.817626,9.167815,8.467437,338.371582,0.988143
89,cpt1m013-fa14-20190616-0162-e91.fits,89,0,58651.31787,2458651.318,2458651.319,60.124,1.59197,7.436502,10,21,32,0.089241,0.181788,0.591455,0.088469,0.648133,0.000252,0.00035,0.000759,0.00027,0.000824,353.641832,519.207083,779.005078,328.161825,786.922102,3185575.372,2027.275037,2029.864946,2060.555421,2030.364946,2035.944579,11.046013,-16.40647,284283.3219,314.159265,783.25107,362.952995,7772.936035,904.901918,1162.4115,1546,5.727192,8.278551,8.477391,8.079711,326.909004,0.985866,1514.900178,1555.439187,1515.400178,2541.060813,11.042109,-16.352271,490020.2396,883.580141,554.58494,12211.30664,1559.782867,1173.897246,5.804826,8.376365,8.643673,8.109058,335.561621,0.990602,1025.557353,1315.587483,1026.057353,2780.912517,11.038416,-16.326738,1183900.026,1158.065154,1022.308652,28063.51367,3768.470825,1187.158763,5.978615,8.404168,8.655653,8.152683,339.35418,0.993667,2035.133005,1361.081767,2035.633005,2735.418233,11.046008,-16.330775,258918.0616,771.364681,335.662324,7028.478027,824.161787,1169.516496,5.978618,8.486315,8.63669,8.33594,325.921542,0.990933,1555.622582,3068.679088,1556.122582,1027.820912,11.042508,-16.515984,1252737.044,1180.259226,1061.40839,29481.7832,3987.58586,1176.098977,5.87135,8.375379,8.742837,8.007921,337.629837,0.984798
90,cpt1m013-fa14-20190616-0163-e91.fits,90,0,58651.31887,2458651.319,2458651.32,60.064,1.602473,7.279255,10,21,32,0.090203,0.181375,0.590952,0.088762,0.648806,0.000253,0.000351,0.00076,0.00027,0.000826,355.885131,517.388424,777.223408,328.422499,785.139039,3177938.981,2026.937934,2029.895027,2060.549586,2030.395027,2035.950414,11.046013,-16.406461,286658.8002,314.159265,784.45604,365.423664,7973.618652,912.463301,1167.490151,1550,5.572181,8.390961,8.579266,8.202656,327.164823,0.988143,1514.980177,1555.418573,1515.480177,2541.081427,11.04211,-16.352257,487904.6595,883.04698,552.524011,12318.59473,1553.048766,1179.341074,5.713307,8.3361,8.573308,8.098893,332.623194,0.990291,1025.633466,1315.575896,1026.133466,2780.924104,11.038416,-16.326724,1180431.71,1157.499553,1019.811806,28436.93164,3757.430831,1193.284244,5.929325,8.410636,8.648668,8.172604,337.651282,0.993669,2035.156534,1361.089686,2035.656534,2735.410314,11.046008,-16.330763,259082.5194,771.123153,335.98073,7041.608887,824.685273,1174.629952,5.945624,8.457979,8.58712,8.328839,323.090076,0.987997,1555.621622,3068.690999,1556.121622,1027.809001,11.042508,-16.515982,1250520.092,1180.791805,1059.052144,29931.25586,3980.529083,1186.694881,5.799334,8.389729,8.747009,8.03245,335.702812,0.983477
91,cpt1m013-fa14-20190616-0164-e91.fits,91,0,58651.31988,2458651.32,2458651.321,60.068,1.6132,7.686176,10,21,32,0.090002,0.18202,0.589056,0.088407,0.650404,0.000257,0.000354,0.000764,0.000274,0.000835,350.717421,513.777399,770.579151,322.908334,778.631174,3145464.7,2023.9735,2030.200342,2060.468196,2030.700342,2036.031804,11.046012,-16.406479,283097.8974,314.159265,786.373623,360.004315,6978.145996,901.128595,1175.074916,1500,6.073331,8.72601,8.980426,8.471593,332.202031,0.989367,1515.25072,1555.33664,1515.75072,2541.16336,11.042109,-16.35228,484372.6262,882.550147,548.832979,10948.67773,1541.805955,1186.354219,6.195791,8.739207,8.965061,8.513353,333.395351,0.992561,1026.009959,1315.453146,1026.509959,2781.046854,11.038418,-16.326744,1166010.269,1153.074435,1011.218559,23199.64648,3711.52596,1200.012007,6.371662,8.827885,9.121205,8.534566,346.675277,0.994484,2035.405582,1360.972789,2035.905582,2735.527211,11.046008,-16.330788,255493.2734,773.756979,330.198344,6270.169434,813.260348,1180.302581,6.264511,8.807132,8.873741,8.740522,319.99251,0.99239,1555.944024,3068.614523,1556.444024,1027.885477,11.042507,-16.515983,1239588.531,1178.682931,1051.672591,26013.50586,3945.732843,1191.816627,6.246329,8.778341,9.178154,8.378527,339.723116,0.985686
92,cpt1m013-fa14-20190616-0165-e91.fits,92,0,58651.32087,2458651.321,2458651.322,60.124,1.624086,7.664342,10,21,32,0.089855,0.181653,0.591163,0.088527,0.648576,0.000255,0.000353,0.000764,0.000272,0.000829,352.846057,514.912229,774.000077,325.503293,782.175109,3163449.48,2026.429746,2030.057531,2060.62825,2030.557531,2035.87175,11.046013,-16.406467,284250.697,314.159265,784.746576,362.219735,7386.151367,904.79807,1173.402487,1588,6.134485,8.489201,8.749497,8.228904,332.882328,0.989011,1515.101123,1555.513477,1515.601123,2540.986523,11.042109,-16.352265,486309.5891,884.477421,549.827025,11499.09668,1547.9715,1183.423919,6.021491,8.530985,8.77788,8.28409,334.349753,0.991444,1025.812274,1315.684424,1026.312274,2780.815576,11.038417,-16.326734,1175313.237,1156.938102,1015.882557,26208.86328,3741.138227,1197.32856,6.17085,8.601573,8.835729,8.367416,339.199265,0.994707,2035.283998,1361.133385,2035.783998,2735.366615,11.046008,-16.330767,257275.8727,772.800675,332.913623,6545.993652,818.934538,1177.58543,6.177313,8.629976,8.724939,8.535014,321.877841,0.991436,1555.746012,3068.814607,1556.246012,1027.685393,11.042507,-16.51599,1244550.782,1178.299855,1056.225863,27148.66211,3961.528176,1188.301179,6.131396,8.607388,8.971092,8.243684,337.960955,0.986211
93,cpt1m013-fa14-20190616-0166-e91.fits,93,0,58651.32187,2458651.322,2458651.323,60.064,1.635198,7.558079,10,21,32,0.090168,0.181919,0.589624,0.088418,0.649962,0.000256,0.000353,0.000763,0.000273,0.000832,352.61896,514.696096,772.72543,324.38778,780.997024,3156198.063,2024.946236,2030.020613,2060.696082,2030.520613,2035.803918,11.046013,-16.406471,284587.0316,314.159265,786.142189,362.004527,7466.029785,905.868656,1175.385342,1570,6.055648,8.451677,8.754333,8.149022,335.159111,0.987779,1515.068,1555.585791,1515.568,2540.914209,11.042109,-16.352273,485797.4011,883.74423,549.703618,11667.83691,1546.341154,1185.393545,5.907668,8.549211,8.859735,8.238688,335.234935,0.987506,1025.753042,1315.75712,1026.253042,2780.74288,11.038416,-16.326744,1170698.24,1154.684646,1013.86837,25899.57031,3726.448236,1200.313972,6.190743,8.614942,8.927701,8.302182,340.615431,0.99135,2035.277502,1361.212804,2035.777502,2735.287196,11.046008,-16.330776,256395.6911,772.880266,331.740507,6676.335938,816.132832,1180.040072,6.04963,8.621309,8.841122,8.401496,327.725672,0.985938,1555.704007,3068.837058,1556.204007,1027.662942,11.042507,-16.515984,1243306.73,1178.45783,1055.028614,28134.96484,3957.568239,1190.374347,5.922362,8.549036,9.006764,8.091309,341.080871,0.98172
94,cpt1m013-fa14-20190616-0167-e91.fits,94,0,58651.32287,2458651.323,2458651.324,60.071,1.646508,7.687544,10,21,32,0.0902,0.181888,0.588573,0.088347,0.651321,0.000258,0.000355,0.000765,0.000274,0.000838,350.234416,511.793992,769.109103,321.906316,777.621266,3144473.632,2027.065119,2030.174739,2060.634144,2030.674739,2035.865856,11.046014,-16.406465,283632.9966,314.159265,788.926896,359.517464,7504.740723,902.831869,1195.787895,1605,6.102229,8.43975,8.671138,8.208362,331.431647,0.989804,1515.154258,1555.591659,1515.654258,2540.908341,11.04211,-16.352274,483922.4709,885.465281,546.517725,11594.45801,1540.373066,1205.51026,6.210322,8.532891,8.69318,8.372602,328.534173,0.993188,1025.860758,1315.760935,1026.360758,2780.739065,11.038417,-16.326743,1165040.143,1154.517281,1009.114512,26058.88086,3708.437952,1219.529225,6.26765,8.544867,8.735547,8.354187,339.300532,0.996464,2035.332817,1361.214838,2035.832817,2735.285162,11.046008,-16.330778,255253.8905,775.489298,329.152048,6539.998535,812.498368,1200.948107,6.147059,8.587758,8.669216,8.506299,320.662704,0.99067,1555.852667,3068.80397,1556.352667,1027.69603,11.042508,-16.51598,1240257.127,1179.258425,1051.726323,27437.36719,3947.861051,1209.541369,6.15238,8.576014,8.879579,8.272449,336.878966,0.989548
95,cpt1m013-fa14-20190616-0168-e91.fits,95,0,58651.32387,2458651.324,2458651.325,60.072,1.658023,7.884277,10,21,32,0.090492,0.1818,0.587975,0.088636,0.651475,0.000267,0.000367,0.000784,0.000284,0.00086,339.009338,495.954102,749.816316,311.957484,757.81596,3074106.348,2035.28325,2029.871703,2060.68212,2030.371703,2035.81788,11.046012,-16.406443,278183.0588,314.159265,799.640076,347.885339,6903.358398,885.484178,1263.16677,1472,6.310375,8.675627,8.862554,8.488701,332.412697,0.994311,1514.930333,1555.637652,1515.430333,2540.862348,11.042108,-16.352261,472899.5523,893.687216,529.155552,10624.01172,1505.286027,1273.92383,6.367922,8.730915,8.935431,8.526398,337.821741,0.995712,1025.61335,1315.745425,1026.11335,2780.754575,11.038414,-16.326734,1138241.104,1154.662424,985.778251,23929.79883,3623.133964,1290.523187,6.392302,8.743643,8.952968,8.534318,341.552554,0.99642,2035.166967,1361.117329,2035.666967,2735.382671,11.046007,-16.330736,250290.6475,784.868183,318.895138,6048.189453,796.699875,1269.482757,6.364394,8.76955,8.858874,8.680225,323.382878,0.995014,1555.628625,3068.777418,1556.128625,1027.722582,11.042509,-16.515967,1212675.044,1180.863113,1026.939559,25299.06836,3860.064553,1274.990205,6.29885,8.759056,9.07537,8.442742,340.865657,0.991559
96,cpt1m013-fa14-20190616-0169-e91.fits,96,0,58651.32487,2458651.325,2458651.326,60.068,1.669707,8.099019,10,21,32,0.090786,0.182799,0.590972,0.088058,0.647629,0.000261,0.000359,0.000773,0.000277,0.000839,348.483347,509.173813,764.506203,318.455761,772.150725,3121855.358,2026.215936,2030.163894,2060.671063,2030.663894,2035.828937,11.046013,-16.406471,283419.7183,314.159265,792.218684,357.754398,6635.19043,902.152983,1200.05762,1547,6.458331,8.84409,9.1293,8.558879,335.05315,0.989997,1515.226144,1555.641445,1515.726144,2540.858555,11.04211,-16.35228,482475.274,887.123666,543.864731,10465.35254,1535.766495,1212.369915,6.546171,8.891807,9.15649,8.627124,337.56501,0.992956,1025.95324,1315.782896,1026.45324,2780.717104,11.038418,-16.326745,1159624.089,1154.195218,1004.703598,22741.77734,3691.198118,1223.544259,6.63563,8.928058,9.208806,8.647309,344.220867,0.994563,2035.558859,1361.102247,2036.058859,2735.397753,11.04601,-16.330767,252656.4241,776.071277,325.558272,5902.624023,804.230376,1205.971686,6.435635,8.922052,9.0263,8.817804,322.885397,0.992609,1555.831948,3068.871408,1556.331948,1027.628592,11.042507,-16.515989,1227099.571,1176.481785,1043.024708,23787.44727,3905.979247,1214.633562,6.535053,8.976603,9.337153,8.616053,339.091437,0.988419
97,cpt1m013-fa14-20190616-0170-e91.fits,97,0,58651.32587,2458651.326,2458651.327,60.072,1.681649,8.154614,10,21,32,0.090838,0.181596,0.592199,0.088444,0.647766,0.000259,0.000356,0.000772,0.000276,0.000836,350.158509,509.690497,766.840974,320.943503,774.50729,3129304.37,2024.560802,2029.893032,2060.714214,2030.393032,2035.785786,11.046013,-16.406463,284261.1621,314.159265,790.701347,359.505094,6739.899414,904.831382,1195.977538,1578,6.507773,8.846582,8.999571,8.693593,327.193088,0.992987,1514.963049,1555.666286,1515.463049,2540.833714,11.04211,-16.352268,480933.7543,883.701152,544.226691,10341.74316,1530.859686,1205.718338,6.561494,8.869188,9.077962,8.660414,333.394153,0.993827,1025.676585,1315.8164,1026.176585,2780.6836,11.038417,-16.326734,1163906.204,1155.03404,1007.681301,22491.49609,3704.828513,1221.584501,6.64725,8.927995,9.163032,8.692957,345.299796,0.996353,2035.153748,1361.164195,2035.653748,2735.335805,11.046008,-16.330757,254278.9554,774.822685,328.176963,5910.967285,809.395054,1202.864379,6.552258,8.919212,9.050108,8.788317,323.754828,0.990487,1555.643225,3068.83878,1556.143225,1027.66122,11.042508,-16.515979,1230185.456,1176.207841,1045.891221,24504.88867,3915.801925,1208.730946,6.405274,8.884108,9.223708,8.544509,340.41291,0.990303
98,cpt1m013-fa14-20190616-0171-e91.fits,98,0,58651.32687,2458651.327,2458651.328,60.072,1.693814,7.952672,10,21,32,0.089876,0.182527,0.587409,0.088601,0.650749,0.000256,0.000356,0.000762,0.000274,0.000835,351.076396,513.401417,770.661935,323.747091,779.385211,3152810.517,2027.791535,2030.149579,2060.856859,2030.649579,2035.643141,11.046013,-16.406466,283361.3084,314.159265,786.276221,360.383922,6990.504395,901.967058,1187.628272,1593,6.236165,8.627452,8.834439,8.420465,328.755932,0.989222,1515.223505,1555.750545,1515.723505,2540.749455,11.04211,-16.352266,486646.0897,887.546718,548.304759,10942.19531,1549.042614,1197.588536,6.375454,8.709026,8.939765,8.478288,334.289739,0.99279,1025.969593,1315.900972,1026.469593,2780.599028,11.038417,-16.326733,1166673.809,1154.490495,1010.552979,24265.94922,3713.638075,1212.403846,6.385283,8.707532,8.945366,8.469697,340.859357,0.995164,2035.482421,1361.279175,2035.982421,2735.220825,11.046009,-16.330757,256607.8714,775.035233,331.091879,6164.986328,816.808223,1191.931559,6.330603,8.708394,8.785947,8.63084,320.052502,0.989696,1555.926952,3068.995796,1556.426952,1027.504204,11.042508,-16.515986,1242882.747,1179.267322,1053.944872,25839.84375,3956.218657,1200.997234,6.281241,8.684869,9.018979,8.350758,337.78743,0.988427
99,cpt1m013-fa14-20190616-0172-e91.fits,99,0,58651.32787,2458651.328,2458651.329,60.116,1.706204,8.253141,10,21,32,0.09035,0.181732,0.588447,0.088376,0.651695,0.000259,0.000357,0.000769,0.000275,0.000841,348.571214,508.595327,765.634674,320.806226,774.530942,3130073.145,2026.582807,2030.296126,2060.615045,2030.796126,2035.884955,11.046013,-16.406463,282800.5958,314.159265,790.382186,357.80234,6502.811523,900.182255,1196.68172,1589,6.62469,8.854496,9.126034,8.582958,333.817272,0.98993,1515.49077,1555.590055,1515.99077,2540.909945,11.042111,-16.352271,481356.7611,886.608953,542.918904,10080.39063,1532.206158,1211.450623,6.711259,8.895277,9.162423,8.628132,334.301013,0.990748,1026.162009,1315.730491,1026.662009,2780.769509,11.038418,-16.326735,1159549.303,1154.639857,1004.251928,22167.16602,3690.960067,1224.374986,6.720068,8.940969,9.225227,8.656711,343.158933,0.994173,2035.597593,1361.209411,2036.097593,2735.290589,11.046009,-16.330775,254160.9551,774.778877,328.043217,5927.766113,809.019447,1203.08533,6.749811,8.906549,9.076355,8.736742,327.118732,0.991379,1556.020192,3068.911874,1556.520192,1027.588126,11.042508,-16.515993,1235006.125,1177.916351,1048.466747,24280.79883,3931.146592,1210.801967,6.507206,8.893762,9.338991,8.448533,340.270386,0.983268
100,cpt1m013-fa14-20190616-0173-e91.fits,100,0,58651.32887,2458651.329,2458651.33,60.068,1.718868,8.171734,10,21,32,0.089898,0.181765,0.590419,0.088513,0.649189,0.000258,0.000356,0.000769,0.000276,0.000837,348.702131,510.553797,767.718333,321.193043,775.8768,3139599.505,2028.326206,2030.007996,2060.729489,2030.507996,2035.770511,11.046013,-16.406467,282242.4601,314.159265,788.602307,357.902148,6783.702148,898.405653,1200.929079,1610,6.467831,8.818933,9.135788,8.502078,336.920433,0.989265,1515.101369,1555.699719,1515.601369,2540.800281,11.04211,-16.352278,482895.05,885.76786,545.171113,10215.01856,1537.102684,1209.629801,6.575606,8.877358,9.183984,8.570733,342.808199,0.99301,1025.854866,1315.844519,1026.354866,2780.655481,11.038418,-16.326746,1165528.784,1156.129827,1008.129673,22479.59375,3709.993345,1225.120565,6.672889,8.912064,9.22741,8.596718,349.591247,0.994282,2035.204258,1361.33282,2035.704258,2735.16718,11.046008,-16.330783,255299.1925,777.356387,328.419753,5918.939453,812.642569,1205.43645,6.512537,8.928985,9.109805,8.748164,328.307285,0.991833,1555.645468,3068.970902,1556.145468,1027.529098,11.042507,-16.51599,1235876.479,1178.39016,1048.783773,24639.84375,3933.917013,1215.068197,6.376668,8.857584,9.254441,8.460726,342.548202,0.988109
101,cpt1m013-fa14-20190616-0174-e91.fits,101,0,58651.32987,2458651.33,2458651.331,60.12,1.73172,8.87457,10,21,32,0.090153,0.183322,0.587934,0.087992,0.650034,0.000265,0.000366,0.000782,0.000282,0.000855,340.510726,501.231131,752.150776,311.91676,760.698262,3054784.242,2014.529398,2030.006496,2060.93984,2030.506496,2035.56016,11.046014,-16.406449,275398.1819,314.159265,788.124557,349.434844,5564.315918,876.619639,1205.646185,1589,7.141189,9.414274,9.628023,9.200526,334.561387,0.994826,1515.000873,1555.916156,1515.500873,2540.583844,11.04211,-16.352257,473252.4433,883.937889,535.39106,8426.400391,1506.409314,1217.545796,7.269515,9.530323,9.774946,9.2857,341.372891,0.995846,1025.700636,1316.104876,1026.200636,2780.395124,11.038418,-16.326725,1131036.243,1145.365402,987.489443,17829.12109,3600.200178,1233.905023,7.496143,9.567817,9.870316,9.265318,347.559646,0.995151,2035.357223,1361.423509,2035.857223,2735.076491,11.04601,-16.33075,247057.1138,774.976717,318.79295,4975.091797,786.407218,1213.980937,7.275651,9.521845,9.659884,9.383805,328.027114,0.995644,1555.422072,3069.196459,1555.922072,1027.303541,11.042506,-16.515974,1203438.442,1168.131709,1030.224959,19936.76172,3830.663535,1218.438774,7.01862,9.477276,9.874771,9.079781,342.119519,0.989351
102,cpt1m013-fa14-20190616-0175-e91.fits,102,0,58651.33087,2458651.331,2458651.332,60.08,1.744818,10.503205,10,21,32,0.090412,0.183146,0.586327,0.087697,0.652797,0.000279,0.000384,0.000815,0.000298,0.000897,324.428227,477.227822,719.269021,294.457748,727.915679,2872102.906,1982.274107,2030.322845,2060.581318,2030.822845,2035.918682,11.046012,-16.406442,259673.1715,314.159265,780.079325,332.880469,4151.218262,826.565377,1219.754318,1634,8.688455,10.435349,10.522002,10.348697,330.556589,0.998967,1515.551139,1555.46157,1516.051139,2541.03843,11.04211,-16.352235,444588.7066,872.718045,509.429946,6064.92627,1415.169806,1232.344461,8.763777,10.424912,10.481898,10.367925,325.94163,0.99914,1026.184889,1315.60554,1026.684889,2780.89446,11.038416,-16.326699,1061566.496,1122.891846,945.386236,12898.99805,3379.071106,1249.599167,8.726741,10.486274,10.557767,10.414781,352.665818,0.999801,2035.683204,1361.073549,2036.183204,2735.426451,11.046009,-16.330735,231567.0994,769.930734,300.763548,3817.21875,737.10097,1230.202358,8.787623,10.445664,10.405836,10.485492,309.694409,0.998285,1555.970505,3068.879612,1556.470505,1027.620388,11.042506,-16.515986,1134380.604,1146.339572,989.567691,13944.77148,3610.845609,1240.5863,8.674856,10.437142,10.571297,10.302986,336.001669,0.998525
103,cpt1m013-fa14-20190616-0176-e91.fits,103,0,58651.33188,2458651.332,2458651.333,60.064,1.758167,9.282821,10,21,32,0.090405,0.182769,0.588259,0.088164,0.650364,0.000265,0.000366,0.000782,0.000283,0.000855,340.976732,499.887356,752.232629,311.336536,760.37442,3076583.984,2029.976509,2029.788902,2060.691643,2030.288902,2035.808357,11.046012,-16.40643,278137.8726,314.159265,794.796919,349.948353,5640.969727,885.340346,1242.921529,1558,7.090641,9.374237,9.527966,9.220509,326.315498,0.992739,1514.822489,1555.689208,1515.322489,2540.810792,11.042107,-16.352251,475412.5296,890.68702,533.759355,8655.233398,1513.285082,1253.391874,7.166453,9.413424,9.542368,9.284479,328.099838,0.996151,1025.603102,1315.852062,1026.103102,2780.647938,11.038414,-16.326729,1139503.904,1152.563001,988.669516,18629.04102,3627.153581,1269.478084,7.315577,9.464118,9.627582,9.300653,336.702385,0.997474,2035.082855,1361.101088,2035.582855,2735.398912,11.046006,-16.330717,249268.4969,783.431174,318.175362,5108.1875,793.446269,1248.566843,7.122736,9.443861,9.423989,9.463732,313.386483,0.994411,1555.497994,3068.888463,1555.997994,1027.611537,11.042508,-16.515968,1212399.053,1176.994216,1030.080723,19974.15625,3859.186045,1259.156247,7.215494,9.395304,9.720335,9.070273,337.821238,0.990658
104,cpt1m013-fa14-20190616-0177-e91.fits,104,0,58651.33287,2458651.333,2458651.334,60.072,1.77182,9.991366,10,21,32,0.089775,0.181812,0.587818,0.087682,0.653822,0.000282,0.000386,0.000821,0.000301,0.000903,318.518165,470.900709,715.788841,291.132495,724.098238,2901950.021,2015.116565,2029.847218,2060.919302,2030.347218,2035.580698,11.046011,-16.406478,260523.5385,314.159265,797.666264,326.607192,4642.696777,829.272179,1307.542606,1533,8.167686,10.070329,10.197101,9.943557,329.057962,0.997147,1515.067271,1555.817738,1515.567271,2540.682262,11.042109,-16.352269,446440.6592,889.225,502.055902,7011.531738,1421.064754,1324.192953,8.190642,10.132353,10.286042,9.978664,331.821748,0.997003,1025.921376,1315.974635,1026.421376,2780.525365,11.038418,-16.326729,1074316.415,1139.338033,942.930354,14271.50781,3419.655359,1342.090434,8.401288,10.170062,10.306098,10.034027,334.376896,0.998174,2035.326647,1361.282855,2035.826647,2735.217145,11.046009,-16.330757,233935.6443,786.900837,297.287324,4354.625,744.640283,1319.046469,7.919696,10.081848,10.128786,10.03491,319.016263,0.99556,1555.802384,3068.934201,1556.302384,1027.565799,11.042507,-16.515986,1147257.302,1163.043244,986.427038,16192.73242,3651.833412,1319.686977,7.994695,10.047751,10.323397,9.772105,337.146097,0.993836
105,cpt1m013-fa14-20190616-0178-e91.fits,105,0,58651.33387,2458651.334,2458651.335,60.068,1.785684,9.79364,10,21,32,0.090032,0.180961,0.590995,0.088489,0.650192,0.00036,0.000479,0.000992,0.000387,0.001081,249.910091,378.155117,595.947984,228.715721,601.640685,2460004.573,2070.577312,2030.061515,2060.809389,2030.561515,2035.690611,11.046013,-16.406453,221478.4557,314.159265,866.4044,255.629422,4930.194824,704.98782,1786.228321,1564,7.693679,9.756887,9.937976,9.575797,327.015864,0.991697,1515.202295,1555.879678,1515.702295,2540.620322,11.042111,-16.352264,376951.8001,939.221778,401.344825,6898.816895,1199.874846,1796.986444,7.851621,9.8206,10.025498,9.615702,335.941996,0.996097,1025.969286,1316.028529,1026.469286,2780.471471,11.038418,-16.326724,913799.2578,1145.412694,797.790406,13913.90039,2908.713377,1808.306766,7.881417,9.884821,10.104529,9.665114,347.944407,0.99763,2035.338873,1361.483055,2035.838873,2735.016945,11.046009,-16.330766,199987.7323,858.349262,232.991093,4458.863281,636.580723,1792.682567,7.855759,9.835975,9.946489,9.725461,323.921647,0.994623,1555.728351,3069.069542,1556.228351,1027.430458,11.042507,-16.515989,969265.7833,1164.654095,832.234899,15191.25586,3085.268812,1808.763562,7.694358,9.774694,10.140864,9.408524,340.466341,0.990714
