Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9
coj1m011-fa12-20190330-0124-e91.fits,0,58572.93553,2458572.935530,2458572.938664,1.399154,55,6.149101,15,30,45,0.240131,0.008178,0.025339,0.028318,0.060968,0.007016,0.27386,0.651864,0.6404,0.000352,0.000148,0.000168,0.000171,0.000204,0.000148,0.000433,0.000838,0.000826,681.992779,55.164427,150.770273,165.539656,299.202938,47.484975,632.980453,777.557346,775.766547,2955169.681,1865.129597,2065.401824,2034.754351,2065.901824,2061.745649,8.222957,12.222214,709629.2787,706.858347,939.199247,755.568407,17759.93945,1003.920066,198.326494,3033,5.445128,9.412554,9.317251,9.507857,68.241611,0.99922,2256.417509,1894.998454,2256.917509,2201.501546,8.224378,12.207326,24167.61431,437.835814,55.197893,780.86853,34.19018,191.937626,5.294923,9.443486,9.185482,9.701491,71.9497,0.995433,2331.84375,1845.051894,2332.34375,2251.448106,8.224939,12.202014,74880.74317,494.40086,151.45755,2084.272217,105.934581,193.694672,5.641431,9.18039,9.005083,9.355696,69.765519,0.997482,1895.596959,1827.317065,1896.096959,2269.182935,8.221721,12.199569,83683.88128,502.75499,166.450623,2272.339111,118.388474,193.879797,5.6144,9.426224,9.196718,9.65573,78.287122,0.997187,1871.780645,1755.747396,1872.280645,2340.752604,8.221552,12.191798,180171.4468,591.337113,304.684828,4804.502441,254.890457,194.649773,5.381177,9.318416,9.202329,9.434503,60.589337,0.997685,1960.382509,2223.780993,1960.882509,1872.719007,8.222167,12.242535,20734.34292,436.454461,47.506315,581.527832,29.333095,194.316478,5.935267,11.319882,9.603739,13.036026,82.692173,0.906175,2607.64412,2237.475341,2608.14412,1859.024659,8.226942,12.244793,635314.7724,898.339864,707.209819,16274.62207,898.786546,197.288591,5.466602,9.423761,9.299688,9.547834,73.755015,0.999026,1536.278122,2714.095574,1536.778122,1382.404426,8.218996,12.295055,1166178.624,1158.033432,1007.033642,28064.10352,1649.805267,198.91001,5.414178,9.398252,9.276835,9.519669,70.175106,0.998874,1127.441939,1892.814208,1127.941939,2203.685792,8.216048,12.205706,1153676.285,1153.539107,1000.118919,28337.52539,1632.118075,202.964939,5.493425,9.332206,9.230846,9.433566,67.707813,0.99907
coj1m011-fa12-20190330-0125-e91.fits,0,58572.93648,2458572.936481,2458572.939615,1.400841,55,6.284771,15,30,45,0.241261,0.007647,0.025078,0.028233,0.0612,0.007361,0.273743,0.649778,0.642656,0.000354,0.000149,0.000169,0.000172,0.000205,0.000149,0.000434,0.000837,0.00083,681.69636,51.365313,148.761012,164.076176,298.547768,49.311406,631.257462,775.863846,774.408522,2945265.282,1862.717467,2065.515359,2034.99762,2066.015359,2061.50238,8.222957,12.222223,710577.0435,706.858347,940.513527,755.520281,17239.13281,1005.260879,199.784747,2970,5.396626,9.502902,9.421737,9.584067,76.662831,0.999635,2256.616888,1895.246058,2257.116888,2201.253942,8.224379,12.207335,22523.80038,438.270711,51.392438,736.081604,31.864659,193.98783,5.893034,9.19494,8.82378,9.566099,67.346139,0.986866,2331.989651,1845.221208,2332.489651,2251.278792,8.224939,12.202014,73862.43023,494.315018,149.423804,1953.318359,104.493963,194.546348,5.51563,9.111913,9.017206,9.20662,55.13642,0.996401,1895.762198,1827.55869,1896.262198,2268.94131,8.221722,12.199576,83153.88559,504.064478,164.966763,2122.404297,117.638684,195.754261,5.580501,9.279019,9.180349,9.377689,78.912484,0.999473,1871.904138,1756.075915,1872.404138,2340.424085,8.221552,12.191813,180248.9327,592.892518,304.016204,4476.169434,255.000077,195.712303,5.556738,9.289131,9.182963,9.395299,68.017942,0.998992,1960.500469,2224.023001,1961.000469,1872.476999,8.222167,12.242544,21679.16757,439.424142,49.335404,571.396606,30.669748,196.337364,5.815493,11.715216,10.092018,13.338414,81.099637,0.918455,2607.701308,2237.612566,2608.201308,1858.887434,8.226942,12.244792,632974.1311,897.678513,705.123407,15396.12988,895.475216,198.710847,5.597919,9.503896,9.384134,9.623658,89.200683,0.999365,1536.362407,2714.149953,1536.862407,1382.350047,8.218995,12.295046,1160015.631,1154.752266,1004.558003,27502.38867,1641.086416,199.672822,5.494329,9.471697,9.360115,9.583279,80.449568,0.999378,1127.589967,1893.184455,1128.089967,2203.315545,8.216048,12.205726,1152275.52,1153.445644,998.985541,28150.94727,1630.136399,203.508434,5.563568,9.361264,9.239051,9.483476,88.75493,0.999317
coj1m011-fa12-20190330-0126-e91.fits,0,58572.93743,2458572.937429,2458572.940563,1.402583,55,6.023621,15,30,45,0.240621,0.007583,0.024995,0.028341,0.060846,0.007483,0.273774,0.652644,0.639773,0.000353,0.000149,0.000169,0.000172,0.000205,0.000149,0.000434,0.000841,0.000827,680.910511,50.989196,148.21086,164.744571,297.113479,50.07034,631.129737,776.023147,773.863336,2947330.407,1864.457421,2065.556903,2034.904838,2066.056903,2061.595162,8.222958,12.222213,709189.3714,706.858347,939.957506,754.490886,18364.45898,1003.297725,200.140697,3019,5.263976,9.258159,9.075722,9.440596,89.257275,0.998447,2256.648274,1895.089924,2257.148274,2201.410076,8.224379,12.207318,22350.89929,438.117702,51.015741,816.962036,31.620054,194.678909,5.449934,8.426615,8.261537,8.591693,50.912504,0.963473,2332.031086,1845.215399,2332.531086,2251.284601,8.22494,12.202013,73667.12025,494.853244,148.866601,2073.713379,104.217656,195.504451,5.472158,8.870928,8.528914,9.212941,277.421199,0.993656,1895.794034,1827.500778,1896.294034,2268.999222,8.221722,12.199569,83529.02751,504.260532,165.64657,2380.777344,118.169401,196.506528,5.40313,8.977686,8.922854,9.032518,66.071977,0.999669,1871.943152,1756.069045,1872.443152,2340.430955,8.221552,12.191812,179332.8688,592.826862,302.504627,4846.126953,253.704111,197.172653,5.392064,9.004492,8.811181,9.197804,80.914016,0.99796,1960.635937,2223.859512,1961.135937,1872.640488,8.222168,12.242527,22054.3753,440.246852,50.095475,626.427246,31.200559,196.462001,5.129363,11.829747,10.48447,13.175024,88.92261,0.949512,2607.77899,2237.512727,2608.27899,1858.987273,8.226943,12.244783,633473.9988,898.560321,704.987727,16798.11328,896.182384,198.757795,5.30959,9.211806,9.04548,9.378132,85.99176,0.998671,1536.403556,2714.134338,1536.903556,1382.365662,8.218996,12.295046,1163927.652,1157.344883,1005.68782,30606.43164,1646.620793,201.704182,5.238628,9.151989,9.006663,9.297315,83.397003,0.998936,1127.669933,1893.070627,1128.169933,2203.429373,8.216049,12.205712,1149928.757,1152.971659,997.360818,30577.45898,1626.816407,205.582651,5.26898,9.101773,8.930183,9.273363,80.373318,0.998406
coj1m011-fa12-20190330-0127-e91.fits,0,58572.93838,2458572.938379,2458572.941513,1.404394,55,6.086671,15,30,45,0.240638,0.007598,0.025257,0.028564,0.061084,0.007258,0.273934,0.653869,0.638305,0.000354,0.000149,0.000169,0.000173,0.000206,0.00015,0.000435,0.000844,0.000827,679.180652,50.902498,149.243089,165.194054,297.11045,48.503665,629.75714,774.472888,771.927748,2936645.415,1861.86382,2065.37073,2034.70263,2065.87073,2061.79737,8.222957,12.222216,706669.8253,706.858347,939.068634,752.52202,18097.60938,999.733296,200.702963,2981,5.364112,9.34486,9.257848,9.431872,65.297447,0.999181,2256.485931,1894.954059,2256.985931,2201.545941,8.224379,12.207328,22311.95968,438.099079,50.929027,788.079346,31.564966,194.740952,5.068962,9.049577,8.975438,9.123717,48.108282,0.977107,2331.811945,1844.99451,2332.311945,2251.50549,8.224939,12.202014,74170.22811,494.746183,149.915716,2084.221191,104.929408,196.016508,5.557629,9.172642,9.26584,9.079444,16.509026,0.999413,1895.623868,1827.232427,1896.123868,2269.267573,8.221722,12.199566,83881.79856,504.984669,166.107614,2345.439209,118.66847,196.906163,5.357009,9.219266,9.095772,9.342759,63.873271,0.998086,1871.78812,1755.757321,1872.28812,2340.742679,8.221552,12.191805,179383.3941,592.951401,302.526301,4855.163086,253.77559,196.882947,5.398177,9.06352,8.951041,9.176,63.441399,0.99829,1960.488451,2223.483711,1960.988451,1873.016289,8.222167,12.24251,21315.59311,439.25571,48.526616,584.976257,30.155396,197.087385,6.067686,11.930827,10.078685,13.782968,80.595466,0.897423,2607.612779,2237.339311,2608.112779,1859.160689,8.226942,12.244786,631466.2001,897.648137,703.467399,16465.72656,893.34193,200.112255,5.414058,9.339397,9.19591,9.482884,78.069156,0.998872,1536.29117,2713.968735,1536.79117,1382.531265,8.218996,12.29505,1161024.163,1156.191851,1004.179507,29355.32813,1642.513196,201.702164,5.305422,9.272132,9.163839,9.380424,76.566334,0.999315,1127.474531,1892.815179,1127.974531,2203.684821,8.216048,12.205712,1144155.052,1150.645519,994.359281,30162.51953,1618.648286,205.561236,5.223357,9.16823,9.040508,9.295952,69.617269,0.998647
coj1m011-fa12-20190330-0128-e91.fits,0,58572.93933,2458572.939327,2458572.942461,1.40626,55,6.138861,15,30,45,0.240008,0.007768,0.025332,0.028059,0.061355,0.007319,0.275063,0.648923,0.641312,0.000353,0.000149,0.000169,0.000173,0.000205,0.000149,0.000436,0.000838,0.000829,679.095516,52.051536,149.771203,162.613119,298.692494,48.995255,631.437187,774.773185,773.426222,2943267.559,1863.651646,2065.261239,2034.717372,2065.761239,2061.782628,8.222957,12.222218,706408.5783,706.858347,939.141728,752.185275,17714.99414,999.363707,201.386559,3097,5.370925,9.464452,9.395044,9.53386,79.415421,0.999753,2256.349597,1895.080104,2256.849597,2201.419896,8.224378,12.207342,22864.31482,439.024372,52.07983,783.374695,32.346389,195.514838,5.312158,9.143326,9.589513,8.697138,1.081743,0.990506,2331.664784,1844.944602,2332.164784,2251.555398,8.224938,12.202009,74558.94043,495.575321,150.44926,2051.202881,105.479324,196.525561,5.43121,9.270431,9.210191,9.330671,305.291102,0.998472,1895.483767,1827.199366,1895.983767,2269.300634,8.221721,12.199564,82584.29284,505.158221,163.482033,2195.991211,116.832875,197.230369,5.41652,9.317258,9.4644,9.170117,349.045103,0.998842,1871.602818,1755.632406,1872.102818,2340.867594,8.221551,12.191793,180584.0242,593.670328,304.182331,4849.124023,255.474134,196.836033,5.56412,9.289979,9.159213,9.420746,88.656407,0.999206,1960.24292,2223.676662,1960.74292,1872.823338,8.222166,12.242531,21542.19057,439.467485,49.01885,610.137146,30.475965,197.137698,5.765012,12.066905,10.203343,13.930466,82.183226,0.901865,2607.506339,2237.408695,2608.006339,1859.091305,8.226942,12.244792,634937.2481,899.771287,705.665158,16098.82617,898.252459,200.2223,5.54418,9.44874,9.370286,9.527195,89.254757,0.999724,1536.180371,2713.931983,1536.680371,1382.568017,8.218996,12.295047,1158303.847,1155.195666,1002.69061,28510.43555,1638.664736,202.529803,5.376839,9.433113,9.38302,9.483206,84.331136,0.999883,1127.301382,1892.743566,1127.801382,2203.756434,8.216048,12.205708,1150026.464,1152.879899,997.52495,29086.28711,1626.954635,206.213823,5.382116,9.357002,9.255943,9.458062,77.554055,0.999433
coj1m011-fa12-20190330-0129-e91.fits,0,58572.94028,2458572.940275,2458572.943409,1.408186,55,6.451026,15,30,45,0.240992,0.008139,0.025244,0.02863,0.06117,0.007217,0.273404,0.652794,0.640238,0.000356,0.000151,0.000171,0.000174,0.000207,0.000151,0.000436,0.000845,0.000831,677.66495,53.766867,147.888385,164.147543,295.971566,47.752767,627.08434,772.227309,770.234561,2930504.805,1863.095239,2065.404134,2034.799781,2065.904134,2061.700219,8.222957,12.22221,706228.6618,706.858347,940.469998,750.931622,15634.87207,999.109178,204.020975,2958,5.792166,9.861972,9.818421,9.905523,62.149357,0.999754,2256.499495,1895.014662,2256.999495,2201.485338,8.224379,12.207319,23852.72819,443.373215,53.798307,739.268982,33.744708,197.311272,5.404047,10.591118,10.85364,10.328596,32.689038,0.985859,2331.896412,1845.143674,2332.396412,2251.356326,8.22494,12.202014,73976.59288,498.003204,148.546419,1871.37439,104.65547,199.622703,5.744243,9.797271,9.66175,9.932791,76.346411,0.999031,1895.628151,1827.440245,1896.128151,2269.059755,8.221722,12.19957,83900.32398,508.336629,165.048748,2062.010254,118.694678,199.689808,5.68463,9.732514,9.704436,9.760591,53.807545,0.999636,1871.795403,1755.922486,1872.295403,2340.577514,8.221552,12.191804,179259.3233,594.845097,301.354629,4046.307861,253.600066,199.789026,5.914671,9.63056,9.598255,9.662865,62.064993,0.999857,1960.350385,2223.565742,1960.850385,1872.934258,8.222166,12.242503,21148.52066,442.671154,47.774788,550.138489,29.919036,200.65307,6.117375,11.385131,9.559012,13.21125,76.934272,0.878652,2607.606363,2237.424651,2608.106363,1859.075349,8.226942,12.244782,629189.8587,898.682561,700.1247,13866.89844,890.121566,204.465678,5.856654,9.839967,9.759367,9.920567,66.14315,0.999407,1536.283246,2714.076049,1536.783246,1382.423951,8.218995,12.295047,1157443.991,1156.347698,1000.948066,25341.33398,1637.44829,204.967985,5.7206,9.760476,9.717517,9.803435,61.442961,0.999737,1127.503971,1892.890071,1128.003971,2203.609929,8.216048,12.2057,1143870.954,1151.674228,993.224409,25612.21484,1618.24637,208.283978,5.685986,9.726163,9.663852,9.788474,67.377208,0.999669
coj1m011-fa12-20190330-0130-e91.fits,0,58572.94123,2458572.941227,2458572.944361,1.410199,55,6.059391,15,30,45,0.241167,0.007607,0.025328,0.02814,0.060728,0.007243,0.273545,0.652917,0.639884,0.000355,0.000151,0.000171,0.000174,0.000207,0.000152,0.000436,0.000845,0.00083,678.777046,50.345219,147.906987,161.311775,293.98559,47.799104,628.018991,773.037311,770.946114,2939656.236,1866.960742,2065.170691,2035.222723,2065.670691,2061.277277,8.222957,12.222224,708946.9639,706.858347,942.415348,752.265936,18126.73242,1002.954788,206.666481,3002,5.279733,9.336821,9.244315,9.429326,66.830216,0.999176,2256.253359,1895.507843,2256.753359,2200.992157,8.224379,12.207341,22360.64676,443.919291,50.370973,831.934204,31.633844,200.753972,5.057194,8.861355,8.871005,8.851704,43.498449,0.998272,2331.643249,1845.450901,2332.143249,2251.049099,8.224939,12.202016,74455.62606,501.169078,148.563887,2198.928223,105.333164,201.684915,5.383736,9.097782,9.009392,9.186172,57.091997,0.997751,1895.355325,1827.666548,1895.855325,2268.833452,8.221722,12.199564,82720.99502,510.10377,162.165034,2323.625244,117.026269,202.89243,5.396742,9.226373,9.055181,9.397565,64.519219,0.996531,1871.52674,1756.226877,1872.02674,2340.273123,8.221552,12.191807,178520.5699,596.564414,299.247769,4862.007812,252.554944,203.083058,5.231577,9.144981,9.054162,9.2358,74.075543,0.999453,1960.280694,2224.271052,1960.780694,1872.228948,8.222168,12.242548,21292.15914,445.245715,47.821143,648.787842,30.122243,203.375415,5.978248,11.57972,9.508624,13.650816,78.20687,0.85695,2607.409386,2237.824464,2607.909386,1858.675536,8.226942,12.244793,631410.0453,900.375453,701.274167,16140.42871,893.262487,205.821588,5.281945,9.353448,9.22784,9.479057,75.360299,0.999052,1536.051492,2714.365003,1536.551492,1382.134997,8.218996,12.295047,1161189.978,1158.86371,1002.00737,30171.08008,1642.747777,207.945378,5.26189,9.252121,9.169188,9.335054,66.677973,0.999318,1127.24478,1893.268681,1127.74478,2203.231319,8.216048,12.205712,1147056.212,1154.080308,993.913686,29629.24219,1622.752588,211.580039,5.212426,9.238782,9.169319,9.308245,60.997916,0.999195
coj1m011-fa12-20190330-0131-e91.fits,0,58572.94218,2458572.942176,2458572.945310,1.412252,55,5.432509,15,30,45,0.241446,0.007667,0.025028,0.028154,0.060741,0.007294,0.272663,0.654093,0.640191,0.000356,0.000153,0.000172,0.000175,0.000207,0.000153,0.000435,0.000845,0.00083,678.398612,50.194531,145.226808,160.523428,292.999018,47.558601,627.077777,773.737882,771.604824,2952130.88,1873.728055,2065.38867,2035.088645,2065.88867,2061.411355,8.222958,12.222232,712781.0067,706.858347,948.294288,751.645366,22540.79102,1008.378849,211.772091,3102,4.758555,8.758464,8.730936,8.785993,53.481486,0.999536,2256.494582,1895.30195,2256.994582,2201.19805,8.22438,12.207341,22634.29498,450.702595,50.220024,967.521423,32.020977,206.772785,4.664216,7.783999,8.182878,7.38512,352.188273,0.988734,2331.829988,1845.3144,2332.329988,2251.1856,8.22494,12.202024,73885.9013,506.596203,145.84772,2591.194336,104.527168,208.333818,4.678603,8.480568,8.157982,8.803154,79.287322,0.99334,1895.619135,1827.61121,1896.119135,2268.88879,8.221722,12.199579,83115.11815,515.081225,161.363129,3005.904541,117.583839,208.937899,4.871947,8.400766,8.356637,8.444895,66.804737,0.999768,1871.766005,1756.021613,1872.266005,2340.478387,8.221552,12.191806,179315.5008,601.324546,298.200867,6145.599121,253.679541,209.368833,4.797073,8.459473,8.37203,8.546917,58.058392,0.997795,1960.490133,2223.845848,1960.990133,1872.654152,8.222168,12.242524,21531.89453,452.538179,47.580283,731.655212,30.4614,210.041861,4.819032,10.600044,9.081133,12.118956,76.69244,0.901339,2607.632966,2237.588281,2608.132966,1858.911719,8.226943,12.244791,632482.5403,903.902615,699.724207,20463.92969,894.779757,211.886326,4.873553,8.713434,8.651138,8.77573,65.915648,0.99954,1536.269795,2714.203382,1536.769795,1382.296618,8.218996,12.295049,1167388.131,1163.303108,1003.511572,37260.41406,1651.516369,213.425423,4.707758,8.660823,8.61951,8.702135,61.770676,0.999702,1127.441823,1893.125684,1127.941823,2203.374316,8.216049,12.205714,1152260.209,1157.818104,995.199682,36627.85938,1630.114738,216.848999,4.662451,8.626088,8.518945,8.733231,66.75342,0.998698
coj1m011-fa12-20190330-0132-e91.fits,0,58572.94312,2458572.943119,2458572.946253,1.414362,55,5.551696,15,30,45,0.241368,0.007971,0.025357,0.028177,0.060851,0.007092,0.27443,0.652546,0.638784,0.000356,0.000153,0.000172,0.000176,0.000208,0.000153,0.000437,0.000844,0.000829,677.828515,51.944957,147.024969,160.061684,292.377233,46.228425,628.057938,772.816225,770.512967,2951510.178,1875.221277,2065.360459,2034.970319,2065.860459,2061.529681,8.222958,12.222221,712400.5562,706.858347,948.549398,751.042126,21878.12695,1007.840622,214.292791,3009,4.820662,8.823226,8.831422,8.81503,34.369206,0.999974,2256.450183,1895.228519,2256.950183,2201.271481,8.224379,12.207335,23525.2843,452.642,51.973269,882.998901,33.281469,208.633783,4.848445,9.161642,9.851386,8.471898,342.738404,0.966976,2331.842253,1845.251619,2332.342253,2251.248381,8.22494,12.202019,74842.66476,506.821555,147.670643,2529.794922,105.880712,209.387489,4.893867,8.673912,8.718407,8.629416,29.514396,0.999603,1895.586844,1827.517851,1896.086844,2268.982149,8.221722,12.199572,83164.98732,516.887208,160.895813,2839.98999,117.65439,211.163204,5.021921,8.544244,8.479615,8.608873,300.216443,0.99906,1871.751409,1756.074705,1872.251409,2340.425295,8.221552,12.191814,179603.5066,603.595356,297.556144,5787.598633,254.086986,211.279474,4.99798,8.71178,8.597803,8.825758,64.883175,0.998327,1960.453679,2223.642367,1960.953679,1872.857633,8.222168,12.242505,20933.24478,452.626579,46.248377,715.612183,29.614483,211.677478,5.2018,10.644008,8.963224,12.324791,73.935159,0.867605,2607.616174,2237.574719,2608.116174,1858.925281,8.226943,12.24479,635564.9867,906.119592,701.414021,20175.99609,899.140527,213.526398,4.972115,8.812177,8.760651,8.863703,87.665328,0.999862,1536.241585,2714.16001,1536.741585,1382.33999,8.218996,12.295049,1165472.162,1163.248329,1001.911744,35290.24609,1648.805828,215.532826,4.857345,8.775917,8.72635,8.825484,88.548303,0.999872,1127.403822,1893.146873,1127.903822,2203.353127,8.216048,12.205721,1150473.029,1158.557485,993.021964,34931.82813,1627.586395,219.621223,4.91862,8.692795,8.6463,8.73929,89.514424,0.999886
coj1m011-fa12-20190330-0133-e91.fits,0,58572.94408,2458572.944075,2458572.947209,1.416562,55,5.341503,15,30,45,0.241,0.007912,0.024996,0.028254,0.060991,0.007348,0.273165,0.65294,0.640491,0.000355,0.000152,0.000171,0.000175,0.000207,0.000152,0.000435,0.000844,0.00083,678.990984,52.20824,146.187291,161.906915,295.030206,48.316961,628.459671,774.018716,771.951058,2948292.317,1870.152483,2065.275472,2034.803669,2065.775472,2061.696331,8.222957,12.222227,710539.1651,706.858347,944.430259,752.346887,23504.83594,1005.207292,207.711611,2988,4.696711,8.695501,8.644444,8.746558,61.383551,0.999529,2256.358552,1895.002145,2256.858552,2201.497855,8.224379,12.207334,23327.93585,446.579702,52.236892,953.119446,33.002278,202.216457,4.77851,8.904909,9.096298,8.71352,28.866005,0.993523,2331.796989,1844.933193,2332.296989,2251.566807,8.22494,12.202008,73694.38365,501.937354,146.819883,2696.030762,104.256226,203.153552,4.784645,8.219642,8.004724,8.434559,62.070643,0.99133,1895.513208,1827.22888,1896.013208,2269.27112,8.221722,12.199566,83302.07093,511.785417,162.767575,3002.533691,117.848323,204.661155,4.568644,8.474585,8.405633,8.543537,62.675585,0.999209,1871.681685,1755.751525,1872.181685,2340.748475,8.221552,12.191804,179820.5565,598.730621,300.336328,6419.643066,254.394048,205.034386,4.751465,8.360791,8.158173,8.563408,74.394267,0.996792,1960.368658,2223.583751,1960.868658,1872.916249,8.222167,12.242523,21664.07814,448.163558,48.339669,740.940063,30.648401,205.178434,4.762973,10.824047,9.425629,12.222465,72.83398,0.905279,2607.518621,2237.297979,2608.018621,1859.202021,8.226942,12.244783,632574.1806,901.559265,701.64459,20626.26172,894.909402,206.883495,4.689224,8.691097,8.577216,8.804977,70.39422,0.998856,1536.15918,2713.871964,1536.65918,1382.628036,8.218996,12.295043,1164626.484,1160.721683,1003.364115,36991.48438,1647.609438,209.848512,4.778913,8.677582,8.606295,8.748869,69.377076,0.999523,1127.3806,1892.870817,1127.8806,2203.629183,8.216048,12.205718,1151091.652,1156.454227,995.362916,38197.17188,1628.461568,213.049613,4.710748,8.57941,8.514865,8.643954,62.652912,0.999322
coj1m011-fa12-20190330-0134-e91.fits,0,58572.94502,2458572.945024,2458572.948158,1.418816,55,5.823279,15,30,45,0.240477,0.007828,0.026306,0.028773,0.060979,0.007491,0.273997,0.65219,0.63985,0.000355,0.000151,0.000172,0.000175,0.000207,0.000152,0.000436,0.000844,0.00083,677.158012,51.669464,152.995026,164.427709,294.450362,49.182971,628.130122,772.613785,770.592232,2938673.922,1867.150282,2065.250809,2034.816869,2065.750809,2061.683131,8.222957,12.222232,706683.0359,706.858347,942.070636,750.138056,18772.68164,999.751985,207.471397,2954,5.180192,9.302202,9.257838,9.346565,64.16684,0.999764,2256.348292,1894.888647,2256.848292,2201.611353,8.224379,12.207325,23002.81821,444.951765,51.69733,809.741211,32.542331,201.266715,5.094447,8.93363,8.728078,9.139181,304.037257,0.984828,2331.535356,1845.026463,2332.035356,2251.473537,8.224938,12.202022,77305.60553,502.888817,153.723055,2228.010986,109.36506,201.675707,4.989018,10.272159,9.190202,11.354116,290.976942,0.921513,1895.464125,1827.282136,1895.964125,2269.217864,8.221721,12.199574,84553.80771,511.416895,165.332449,2441.618652,119.619168,202.511829,5.306673,9.501167,9.371103,9.631231,88.247134,0.999248,1871.670168,1755.753213,1872.170168,2340.746787,8.221552,12.191807,179198.4313,597.840803,299.742725,5177.174805,253.513921,203.596333,5.221788,9.091218,8.962489,9.219947,71.741491,0.998759,1960.29428,2223.813411,1960.79428,1872.686589,8.222167,12.24255,22012.35321,447.34188,49.207003,607.345642,31.14111,203.069393,5.647887,12.168061,10.652833,13.683289,84.453565,0.937542,2607.475387,2237.383417,2607.975387,1859.116583,8.226942,12.244797,632017.9503,900.899853,701.540741,16916.0918,894.122497,206.297168,5.312055,9.324229,9.222756,9.425702,274.785824,0.999513,1536.170849,2714.007938,1536.670849,1382.492062,8.218996,12.295059,1160020.019,1158.60529,1001.221062,30025.5957,1641.092623,208.903421,5.186443,9.259277,9.222148,9.296406,64.982758,0.999844,1127.347838,1892.765414,1127.847838,2203.734586,8.216048,12.205708,1146635.953,1154.237155,993.414523,31207.37305,1622.158043,211.81962,5.129502,9.187808,9.119096,9.256519,78.423682,0.999735
