Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8
elp1m008-fa05-20201220-0214-e91.fits,0,59204.91909,2459204.919,2459204.922741,1.404637,90.031,15.931449,24.305618,1.35,21,37,56,0.177322,0.113019,0.160195,0.155242,1.01483,0.037412,4.338966,0.23047,0.000733,0.000686,0.000721,0.000717,0.001551,0.00064,0.017098,0.000908,241.79595,164.716691,222.09529,216.591464,654.279464,58.412517,253.766837,253.766837,1697022.062,1986.935566,2314.02061,2059.823116,2314.52061,2036.676884,10.107895,74.82717,300919.2919,1855.936929,1193.603481,252.109931,2362.186035,162.138749,432.951736,4818,13.974416,16.909004,17.843427,15.97458,343.539151,0.982769,2174.846412,1945.724241,2175.346412,2150.775759,10.111675,74.839799,191795.5159,1142.537157,167.868077,1627.985352,103.341613,431.690638,14.206288,16.965449,18.006596,15.924302,344.558611,0.9797,2204.033732,1774.583149,2204.533732,2321.916851,10.110783,74.858264,271854.2777,1181.934579,230.007889,2075.262695,146.478188,434.445014,14.464177,17.292178,18.126392,16.457964,342.273333,0.986036,2015.461733,2289.418101,2015.961733,1807.081899,10.116233,74.802902,263449.0958,1176.580053,223.910898,2108.19751,141.94938,432.996372,14.172798,17.218693,18.143381,16.294004,350.915647,0.987295,2246.868906,2399.20624,2247.368906,1697.29376,10.10992,74.790575,1722188.633,1691.908787,1017.896855,10983.71875,927.934891,438.7272,13.575457,17.040932,18.060933,16.020931,345.833242,0.981634,2129.884698,2287.353597,2130.384698,1809.146403,10.113083,74.802911,63488.56245,1084.355043,58.549608,768.503296,34.208362,430.078112,12.898137,19.249055,17.720999,20.777111,277.948689,0.973089,1763.015443,1476.361016,1763.515443,2620.138984,10.122841,74.891343,1379166.127,1585.08117,870.091799,8510.054688,743.11045,438.374359,14.340169,17.313032,18.108171,16.517892,347.324158,0.989712,3078.657281,1591.920587,3079.157281,2504.579413,10.086503,74.876009,317855.9345,1198.094582,265.301203,2364.298096,171.264405,434.62489,14.109002,17.151727,18.023393,16.280061,339.598488,0.982063
elp1m008-fa05-20201220-0215-e91.fits,0,59204.92043,2459204.92,2459204.924081,1.403689,89.98,15.298328,23.963571,1.35,21,37,56,0.17551,0.111585,0.160864,0.151361,0.999237,0.035458,4.402279,0.227155,0.000507,0.000465,0.000498,0.000491,0.001149,0.000421,0.012249,0.000632,346.425706,239.832838,322.955244,308.091088,869.71447,84.172616,359.389857,359.389857,2414358.719,2080.205794,2313.702121,2059.855242,2314.202121,2036.644758,10.107898,74.827165,423743.6503,1804.068161,1167.429905,362.971386,3382.78418,234.882284,378.238627,4715,13.323597,16.783591,17.657751,15.909431,342.829162,0.98417,2174.5776,1945.799943,2175.0776,2150.700057,10.111676,74.839789,269406.8724,1099.066796,245.123293,2118.631104,149.332979,376.2941,13.621578,16.997141,17.870275,16.124007,344.991604,0.985996,2203.815959,1774.71588,2204.315959,2321.78412,10.110783,74.858249,388383.3557,1155.097346,336.234307,2871.249023,215.281974,378.314948,13.695817,17.119049,17.960063,16.278034,345.287625,0.987336,2015.153653,2289.323712,2015.653653,1807.176288,10.116236,74.802909,365439.6029,1143.58798,319.555302,2820.611328,202.564188,379.117723,13.410241,17.005707,17.933275,16.078139,348.309217,0.985959,2246.608792,2399.145249,2247.108792,1697.354751,10.109921,74.790578,2412516.935,1836.835991,1313.409007,16672.22656,1337.264848,385.706532,13.012089,16.833323,17.808415,15.858231,345.705613,0.982708,2129.510923,2286.585639,2130.010923,1809.914361,10.113086,74.802991,85608.61335,1014.381969,84.394849,912.117798,47.453093,376.817598,11.546475,18.845882,17.287068,20.404695,85.929297,0.972452,1762.855551,1476.637442,1763.355551,2619.862558,10.12284,74.891313,1967443.873,1712.357514,1148.967933,12673.38086,1090.559611,384.375479,13.901791,17.107989,17.817112,16.398866,345.18692,0.990936,3078.373355,1592.020563,3078.873355,2504.479437,10.086504,74.875999,446914.8459,1181.138386,378.376362,3264.75708,247.726142,380.045333,13.943586,16.970632,17.672386,16.268878,335.799298,0.984536
elp1m008-fa05-20201220-0216-e91.fits,0,59204.92177,2459204.922,2459204.925423,1.402768,89.979,15.38873,24.207836,1.35,21,37,56,0.174879,0.111084,0.158487,0.151032,0.997447,0.03647,4.360898,0.229311,0.000435,0.000394,0.000424,0.000421,0.00102,0.000352,0.010385,0.000546,401.801832,281.828527,373.419828,359.069428,977.626504,103.726595,419.939576,419.939576,2821208.622,2142.534405,2313.563715,2059.975595,2314.063715,2036.524405,10.107896,74.827163,493369.5908,1841.034051,1169.330076,421.924999,3461.934326,267.985044,341.930246,4779,13.508836,16.956228,17.800557,16.111899,345.09234,0.98689,2174.329253,1945.898295,2174.829253,2150.601705,10.111677,74.839789,313390.9495,1086.223149,288.514335,2316.75708,170.225504,340.85696,14.002182,17.096588,17.79968,16.393497,343.625307,0.990469,2203.529553,1774.91796,2204.029553,2321.58204,10.110785,74.858237,447124.6516,1148.22052,389.406602,3093.556885,242.866041,343.713054,13.779486,17.066321,17.821979,16.310664,348.552548,0.990795,2014.973577,2289.425231,2015.473577,1807.074769,10.116234,74.802909,426093.9172,1141.689097,373.213617,3101.426514,231.442714,342.751955,13.291585,17.14706,18.099978,16.194143,349.985158,0.986091,2246.374161,2399.251979,2246.874161,1697.248021,10.109921,74.790579,2814004.892,1928.256653,1459.351839,18747.81641,1528.491497,352.148084,13.551222,16.94745,17.907796,15.987104,346.945071,0.984172,2129.486098,2286.80603,2129.986098,1809.69397,10.113081,74.802978,102889.9766,988.851959,104.04993,904.086975,55.887058,340.678263,11.764229,19.673708,18.280509,21.066906,83.659616,0.979135,1762.542467,1476.592416,1763.042467,2619.907584,10.122842,74.891325,2294951.881,1785.393075,1285.404269,14692.16211,1246.555913,349.129858,13.891462,17.189179,17.895158,16.4832,347.972862,0.991936,3078.187857,1592.170351,3078.687857,2504.329649,10.086504,74.875995,526256.7412,1184.409238,444.320024,3555.884766,285.848456,343.633348,14.022512,17.160061,17.84819,16.471933,336.544475,0.986261
elp1m008-fa05-20201220-0217-e91.fits,0,59204.92312,2459204.923,2459204.926766,1.401887,89.975,14.940676,23.836922,1.35,21,37,56,0.173497,0.11074,0.157665,0.14992,0.988354,0.036749,4.39123,0.227727,0.000456,0.000417,0.000446,0.000441,0.001051,0.000371,0.011009,0.000571,380.503975,265.830393,353.65313,339.894206,940.422028,99.065079,398.89281,398.89281,2678893.5,2115.58639,2313.495885,2060.1021,2313.995885,2036.3979,10.107893,74.827172,464778.8211,1785.049289,1165.030133,398.941459,3594.850098,260.373102,363.317172,4728,13.078194,16.607888,17.507356,15.708419,345.197629,0.98457,2174.282823,1945.935366,2174.782823,2150.564634,10.111674,74.839808,296660.4214,1091.107731,271.889212,2363.077148,166.191725,361.649868,13.354142,16.81516,17.710957,15.919363,347.982366,0.986467,2203.62605,1774.954061,2204.12605,2321.545939,10.110778,74.858256,422367.6738,1146.774847,368.309154,3142.632568,236.614012,363.485648,12.79853,16.788986,17.657743,15.920228,346.489815,0.986576,2014.896004,2289.544135,2015.396004,1806.955865,10.116232,74.802919,401620.0056,1138.239632,352.843105,3111.516113,224.990989,364.243015,13.263128,16.789979,17.761711,15.818246,346.584323,0.983286,2246.283913,2399.441289,2246.783913,1697.058711,10.109919,74.790581,2647696.323,1885.364937,1404.341553,18936.16016,1483.262305,371.10268,12.791504,16.618889,17.631606,15.606171,345.855302,0.980985,2129.33126,2286.9895,2129.83126,1809.5105,10.113081,74.802981,98445.45069,990.699426,99.369645,954.452698,55.14999,360.688379,12.033209,19.379942,17.832394,20.92749,89.560572,0.97481,1762.650872,1476.694763,1763.150872,2619.805237,10.122835,74.891339,2181995.076,1756.098008,1242.524657,14621.35742,1222.372452,366.665481,13.420188,16.872267,17.654325,16.090209,346.913545,0.989376,3078.193549,1592.20011,3078.693549,2504.29989,10.086499,74.876014,496898.4242,1179.756568,421.18725,3801.710449,278.366781,363.85713,13.397784,16.716333,17.499741,15.932925,338.028359,0.983129
elp1m008-fa05-20201220-0218-e91.fits,0,59204.92446,2459204.924,2459204.928109,1.40103,89.979,14.633292,23.50963,1.35,21,37,56,0.174817,0.11196,0.159088,0.150552,1.002254,0.036725,4.379845,0.228319,0.000435,0.000395,0.000425,0.00042,0.001027,0.000349,0.010452,0.000545,402.10996,283.287674,374.632007,358.376059,975.983409,105.316574,419.040214,419.040214,2777974.599,2114.911066,2313.509397,2059.93401,2314.009397,2036.56599,10.107896,74.827169,485636.357,1736.366784,1149.736536,422.389253,3983.29541,279.685353,354.310924,4817,12.869333,16.208149,17.086009,15.330288,345.154639,0.984542,2174.253274,1945.801808,2174.753274,2150.698192,10.111678,74.8398,311023.1967,1072.067865,290.115213,2644.585938,179.122982,352.847896,13.084881,16.393457,17.277536,15.509378,344.139196,0.984015,2203.566334,1774.695635,2204.066334,2321.804365,10.110783,74.858262,441942.2949,1130.671949,390.866949,3610.902832,254.521279,355.001045,12.776027,16.572093,17.406632,15.737554,345.498727,0.986806,2014.90934,2289.411249,2015.40934,1807.088751,10.116234,74.802912,418229.4958,1122.736873,372.508916,3551.402588,240.864718,355.176501,12.53986,16.452278,17.515965,15.388592,349.685811,0.981069,2246.300066,2399.25527,2246.800066,1697.24473,10.109921,74.790581,2784235.57,1909.225727,1458.306124,22285.4043,1603.483548,362.528105,12.738836,16.326121,17.395708,15.256535,347.615058,0.979354,2129.346106,2286.826043,2129.846106,1809.673957,10.113083,74.802978,102021.8485,965.597188,105.656737,1032.275146,58.755932,352.001759,11.50194,19.188183,17.835198,20.541168,89.740359,0.980307,1762.579692,1476.613673,1763.079692,2619.886327,10.12284,74.891322,2261607.552,1765.463359,1281.027748,16492.58789,1302.494135,361.06157,13.276758,16.650857,17.362059,15.939655,347.470274,0.991139,3078.175306,1592.24154,3078.675306,2504.25846,10.086504,74.875991,516367.0474,1164.468953,443.43565,4176.365234,297.383624,355.346362,13.338026,16.669145,17.437221,15.901069,337.211719,0.982739
elp1m008-fa05-20201220-0219-e91.fits,0,59204.9258,2459204.926,2459204.929454,1.400212,89.996,15.089704,24.390034,1.35,21,37,56,0.175013,0.112083,0.15891,0.152323,1.003273,0.037727,4.355121,0.229615,0.000486,0.000447,0.000479,0.000473,0.001111,0.000402,0.01159,0.000611,359.744259,250.995272,332.09916,321.94247,902.714063,93.750997,375.777723,375.777723,2574649.742,2138.179585,2312.980375,2060.029433,2313.480375,2036.470567,10.1079,74.827165,450595.9493,1868.850969,1195.340006,376.960486,3197.009277,241.108551,376.871552,4677,13.458899,16.992799,17.754981,16.230616,347.045018,0.990094,2173.83543,1945.881264,2174.33543,2150.618736,10.111679,74.839798,288573.6894,1124.463027,256.632439,2087.970703,154.41236,376.860706,13.59541,17.32779,18.174359,16.481222,347.80416,0.988544,2203.027859,1774.802091,2203.527859,2321.697909,10.110788,74.858257,409137.7814,1184.19277,345.499307,2925.137939,218.924777,379.254895,13.47981,17.248448,17.972563,16.524332,346.347434,0.991103,2014.361374,2289.474056,2014.861374,1807.025944,10.116239,74.802909,392178.4792,1173.816452,334.105455,2819.362305,209.850055,377.351883,13.186156,17.238152,18.073841,16.402464,348.899619,0.989085,2245.776019,2399.336988,2246.276019,1697.163012,10.109925,74.790576,2583077.431,1893.711918,1364.028713,16255.49707,1382.174113,384.685637,13.053945,17.15376,18.034063,16.273457,347.55358,0.987265,2128.972338,2286.814793,2129.472338,1809.685207,10.113083,74.802983,97132.5385,1032.924385,94.036446,926.824707,51.97447,374.461924,11.841485,19.658237,18.524533,20.791942,89.769193,0.986784,1762.136747,1476.632219,1762.636747,2619.867781,10.122843,74.891327,2093866.97,1760.17253,1189.580529,12739.22656,1120.403395,384.316261,14.139435,17.367527,18.051404,16.68365,349.865717,0.992974,3077.664901,1592.228463,3078.164901,2504.271537,10.086507,74.876003,480782.7724,1213.921168,396.057656,3317.44458,257.261162,379.491744,13.329203,17.28299,17.947789,16.61819,338.888154,0.989239
elp1m008-fa05-20201220-0220-e91.fits,0,59204.92717,2459204.927,2459204.930818,1.39941,90.032,14.576855,23.802084,1.35,21,37,56,0.175,0.111555,0.159137,0.151911,1.001959,0.036404,4.363214,0.229189,0.000451,0.00041,0.000443,0.000437,0.00105,0.000367,0.010769,0.000566,387.622684,271.76175,359.433146,347.796705,954.251162,99.156805,405.160069,405.160069,2731792.029,2133.735692,2312.86581,2060.217442,2313.36581,2036.282558,10.107898,74.827163,478064.4468,1779.835334,1175.439408,406.711264,3695.635254,268.60038,368.838458,4744,12.623991,16.664516,17.469212,15.859819,343.376898,0.986727,2173.629564,1946.14042,2174.129564,2150.35958,10.11168,74.839788,304744.4011,1095.812175,278.09912,2563.920166,171.220559,368.840845,12.622051,16.748699,17.586498,15.9109,344.82653,0.986628,2202.868751,1774.920087,2203.368751,2321.579913,10.110788,74.858263,434729.6359,1160.844322,374.494347,3320.447266,244.252728,370.799779,13.053939,16.804747,17.627646,15.981848,344.850535,0.987195,2014.29809,2289.65384,2014.79809,1806.84616,10.116236,74.802907,414988.8385,1148.323139,361.386812,3128.875,233.161366,369.711745,13.332165,16.800461,17.603072,15.99785,346.968868,0.988739,2245.592531,2399.524028,2246.092531,1696.975972,10.109925,74.790574,2737142.937,1912.28931,1431.343534,18965.72852,1537.863018,377.868549,12.965038,16.721191,17.601216,15.841166,345.369251,0.985523,2128.658955,2286.961977,2129.158955,1809.538023,10.113087,74.802985,99449.24391,999.936718,99.455538,973.871948,55.875531,368.136562,10.982154,19.28401,17.998461,20.569559,87.047671,0.982192,1761.965001,1476.713635,1762.465001,2619.786365,10.122843,74.891336,2222434.805,1771.192714,1254.76736,14775.05176,1248.674393,376.901307,13.40119,16.933644,17.626905,16.240383,345.384692,0.991226,3077.564638,1592.330998,3078.064638,2504.169002,10.086505,74.876013,509357.2243,1189.83376,428.091084,3862.292236,286.182218,370.218805,12.544607,16.8209,17.536374,16.105425,336.715125,0.984743
elp1m008-fa05-20201220-0221-e91.fits,0,59204.92853,2459204.929,2459204.932181,1.398642,90.035,13.583221,23.125809,1.35,21,37,56,0.173689,0.11036,0.15833,0.151633,0.999447,0.03533,4.348771,0.22995,0.000442,0.000401,0.000432,0.000428,0.001038,0.000357,0.010514,0.000556,393.387964,275.139449,366.681296,354.550583,962.786335,99.065,413.625544,413.625544,2732736.057,2109.553344,2312.84635,2059.50521,2313.34635,2036.99479,10.107895,74.827153,474645.1383,1680.133281,1149.577191,412.886705,4133.972168,282.504456,373.686308,4732,11.830963,16.066057,16.981815,15.150298,344.406913,0.982358,2173.547514,1945.32735,2174.047514,2151.17265,10.111679,74.839789,301583.9931,1071.104043,281.563677,2738.244629,179.500041,372.592645,11.428618,16.191773,16.968291,15.415256,345.377908,0.987972,2202.857741,1774.270265,2203.357741,2322.229735,10.110784,74.858247,432674.4544,1131.715117,382.317465,3645.259277,257.523888,374.705638,11.989678,16.322502,17.139988,15.505017,345.709461,0.987054,2014.236122,2288.908917,2014.736122,1807.591083,10.116234,74.802899,414374.2201,1124.103828,368.626287,3573.69751,246.631755,373.650604,12.177717,16.3748,17.204083,15.545518,347.085885,0.987402,2245.575625,2398.742831,2246.075625,1697.757169,10.109921,74.790571,2731225.926,1897.919545,1439.063069,21724.05078,1625.600752,381.368197,11.777632,16.20575,17.144701,15.266799,346.780858,0.983364,2128.710042,2286.306569,2129.210042,1810.193431,10.113081,74.802968,96547.26164,971.730994,99.355956,1083.960327,57.464049,371.911946,10.218217,18.986123,17.438237,20.534009,84.076894,0.972609,1761.885846,1475.98237,1762.385846,2620.51763,10.122842,74.891328,2221826.949,1757.206743,1264.40839,16603.07422,1322.411129,380.125149,12.318226,16.41909,17.123581,15.714599,347.612255,0.9911,3077.450126,1591.664366,3077.950126,2504.835634,10.086504,74.876002,510909.1076,1167.235955,437.708508,4298.097656,304.08844,373.939861,12.34786,16.310342,17.041134,15.57955,337.307951,0.983787
elp1m008-fa05-20201220-0222-e91.fits,0,59204.92988,2459204.93,2459204.933527,1.397914,89.983,13.882472,23.79794,1.35,21,37,56,0.174949,0.111782,0.158743,0.150935,1.000744,0.03614,4.391616,0.227707,0.000452,0.00041,0.000441,0.000436,0.001049,0.000366,0.010868,0.000564,387.35872,272.508391,360.317075,346.023752,954.244262,98.801255,404.084912,404.084912,2738037.654,2137.798683,2312.891812,2060.153319,2313.391812,2036.346681,10.107896,74.827169,479018.0794,1779.215704,1178.712975,406.390775,3856.221436,269.229907,370.896146,4833,12.125552,16.596192,17.468497,15.723886,346.251775,0.986033,2173.671915,1945.995039,2174.171915,2150.504961,10.111678,74.839802,306062.7415,1097.414702,278.894333,2505.546143,172.021156,369.236769,12.331859,16.819271,17.626147,16.012396,350.528127,0.989757,2202.909533,1774.944924,2203.409533,2321.555076,10.110785,74.858258,434644.5454,1157.563898,375.482119,3297.459717,244.289967,372.301472,12.885996,16.860163,17.62118,16.099145,347.452884,0.990104,2014.236238,2289.560819,2014.736238,1806.939181,10.116236,74.802916,413265.3413,1149.913455,359.388213,3304.648682,232.273884,371.439114,12.886975,16.785562,17.731105,15.840019,350.995653,0.986055,2245.5995,2399.428727,2246.0995,1697.071273,10.109923,74.790585,2740075.911,1915.281342,1430.638858,19686.79492,1540.047058,379.151426,11.715874,16.684835,17.630269,15.7394,348.798256,0.98507,2128.74524,2286.968418,2129.24524,1809.531582,10.113083,74.802984,98952.52452,998.546621,99.096549,1014.791138,55.615811,368.635724,10.453352,19.089979,17.755366,20.424592,84.529664,0.979916,1761.957496,1476.638964,1762.457496,2619.861036,10.122842,74.89134,2230205.211,1776.041421,1255.716891,15166.98926,1253.476578,377.167301,13.121785,16.921344,17.664943,16.177744,351.268165,0.991544,3077.530403,1592.399213,3078.030403,2504.100787,10.086506,74.876004,507832.4428,1189.899188,426.786107,4170.997559,285.424888,372.94346,11.95516,16.746771,17.527322,15.966219,339.875831,0.985148
elp1m008-fa05-20201220-0223-e91.fits,0,59204.93122,2459204.931,2459204.934872,1.397222,89.98,14.015555,23.512338,1.35,21,37,56,0.175151,0.11127,0.15803,0.150507,1.003438,0.03654,4.365118,0.229089,0.000461,0.000421,0.000452,0.000446,0.001072,0.000376,0.011004,0.000578,379.969877,264.541921,349.657556,337.352515,936.386988,97.074888,396.68777,396.68777,2649001.112,2110.021948,2312.403021,2060.543617,2312.903021,2035.956383,10.107902,74.827169,463974.9546,1736.766844,1163.81326,398.667871,3911.93457,267.148671,376.102298,4818,12.701693,16.238403,17.108917,15.367889,344.775564,0.984621,2173.208487,1946.460707,2173.708487,2150.039293,10.111683,74.839792,294754.6723,1089.190642,270.618073,2535.044678,169.71459,375.933216,12.685399,16.500922,17.338644,15.663199,347.465341,0.987499,2202.499554,1775.376324,2202.999554,2321.123676,10.11079,74.858252,418621.9221,1149.86191,364.062779,3340.627441,241.035188,378.452888,12.195961,16.463989,17.256297,15.671681,347.923332,0.988925,2013.732509,2290.048729,2014.232509,1806.451271,10.116241,74.802903,398693.7642,1138.363873,350.234028,3201.511475,229.560903,378.05911,12.191604,16.539542,17.488683,15.590401,349.380167,0.984937,2245.141953,2399.955906,2245.641953,1696.544094,10.109927,74.790569,2658108.105,1890.840395,1405.781319,19556.57813,1530.492198,385.273483,12.40097,16.364735,17.390249,15.339222,347.57016,0.981069,2128.125763,2287.369851,2128.625763,1809.130149,10.113091,74.802981,96794.08642,994.12208,97.366398,1007.472107,55.732344,374.589704,10.977222,19.056105,18.006788,20.105423,81.761933,0.98689,1761.555374,1477.079315,1762.055374,2619.420685,10.122847,74.891328,2155255.928,1750.366522,1231.316928,15386.98828,1240.958702,383.380977,12.476587,16.561355,17.406165,15.716545,349.994546,0.988272,3077.1897,1592.859752,3077.6897,2503.640248,10.086509,74.876004,493745.1833,1178.307965,419.028979,3999.993164,284.289849,378.557988,12.612533,16.492321,17.336633,15.648009,340.964811,0.983173
elp1m008-fa05-20201220-0224-e91.fits,0,59204.93257,2459204.933,2459204.936218,1.396558,89.98,13.821136,23.636341,1.35,21,37,56,0.175522,0.110968,0.159983,0.155007,1.010693,0.03744,4.334155,0.230725,0.000487,0.000446,0.000478,0.000474,0.001122,0.000402,0.011489,0.000612,360.216603,249.085144,334.831401,326.93115,900.559182,93.035431,377.243818,377.243818,2518560.904,2096.744568,2312.290967,2060.113227,2312.790967,2036.386773,10.107898,74.827173,442063.1826,1755.134353,1170.732231,377.595466,3602.989258,251.868572,385.006376,4635,12.56274,16.268316,17.213973,15.32266,343.56728,0.980971,2173.033493,1945.958811,2173.533493,2150.541189,10.111681,74.839804,279480.0355,1097.636736,254.61979,2433.966064,159.235693,384.947638,12.38988,16.335339,17.27569,15.394988,345.242478,0.982612,2202.332948,1774.961484,2202.832948,2321.538516,10.110787,74.858253,402926.4461,1155.672983,348.650918,3327.302246,229.570144,387.110293,12.596545,16.639588,17.394255,15.884921,344.677264,0.98893,2013.603709,2289.472002,2014.103709,1807.027998,10.116237,74.802924,390394.1467,1149.036479,339.757835,4449.049805,222.429779,386.007701,11.316827,16.853164,18.323058,15.38327,349.888526,0.965963,2244.993711,2399.482757,2245.493711,1697.017243,10.109924,74.79058,2545491.451,1870.461342,1360.889634,18936.81445,1450.311451,393.110606,12.041989,16.317737,17.325423,15.31005,347.011893,0.981268,2128.174225,2287.006982,2128.674225,1809.493018,10.113083,74.802979,94295.67941,1010.501163,93.315755,968.522888,53.725619,382.756336,10.670304,19.264498,17.857171,20.671825,82.205378,0.977235,1761.388497,1476.773969,1761.888497,2619.726031,10.122844,74.891315,2046403.462,1728.859792,1183.672309,14161.79785,1165.9526,393.416718,13.026809,16.606451,17.369831,15.843072,346.905459,0.989547,3076.947995,1592.516163,3077.447995,2503.983837,10.08651,74.875998,472157.4417,1186.331152,397.998013,3818.401367,269.014985,386.412565,11.948443,16.553574,17.307806,15.799342,337.319698,0.98325
elp1m008-fa05-20201220-0225-e91.fits,0,59204.93391,2459204.934,2459204.937562,1.395928,89.983,13.632315,23.086973,1.35,21,37,56,0.173832,0.111687,0.158129,0.151721,1.001803,0.036406,4.367823,0.228947,0.00054,0.000496,0.000529,0.000524,0.001217,0.000451,0.012878,0.000675,321.83556,225.005681,298.709895,289.34758,823.444594,80.655034,339.182395,339.182395,2198823.153,2003.776969,2312.128758,2060.183623,2312.628758,2036.316377,10.107897,74.827159,382225.0477,1674.494965,1135.413581,336.639489,3485.159668,228.262883,398.586916,4738,12.210265,15.94803,16.860174,15.035886,345.194616,0.982801,2172.974637,1946.010746,2173.474637,2150.489254,10.111677,74.839792,245579.4187,1068.245912,229.890343,2332.088623,146.658798,397.082732,12.053397,16.216167,17.017139,15.415194,345.531888,0.98732,2202.244991,1774.953401,2202.744991,2321.546599,10.110784,74.85825,347698.4789,1120.044446,310.432751,3131.437012,207.643789,399.488484,12.111896,16.247458,17.095379,15.399538,340.394784,0.981952,2013.511109,2289.580568,2014.011109,1806.919432,10.116235,74.802902,333606.643,1112.15818,299.963305,3116.11792,199.228215,398.973951,11.864431,16.204732,17.177035,15.232429,347.266593,0.98246,2244.909257,2399.41966,2245.409257,1697.08034,10.109921,74.790575,2202787.513,1768.187621,1245.788335,18284.37695,1315.493662,406.138032,11.710567,16.083491,17.11203,15.054953,345.246127,0.978578,2128.066838,2287.402082,2128.566838,1809.097918,10.113081,74.802926,80050.39119,989.818796,80.873784,948.636292,47.805692,396.333387,10.601703,18.841023,17.007526,20.674519,82.541074,0.960189,1761.304024,1476.689679,1761.804024,2619.810321,10.122843,74.891323,1789192.83,1642.560583,1089.270526,13855.98926,1068.49699,402.718899,12.673586,16.324554,17.165055,15.484053,346.459972,0.986695,3076.764434,1592.516385,3077.264434,2503.983615,10.086507,74.875998,409630.3234,1147.657122,356.927444,3632.432861,244.629176,400.344415,12.01154,16.36924,17.377353,15.361127,340.680472,0.975321
