Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,AIRMASS
lsc1m005-fa15-20190224-0174-e91.fits,109,0,58539.61791,2458539.618,2458539.619280,1.30813,42,13.443279,11,20,30,0.167712,0.23024,0.828297,0.202748,0.236454,0.000221,0.000292,0.000806,0.00027,0.000297,757.379382,788.147357,1027.649904,750.882021,796.668723,3882216.243,1889.747582,2077.60467,2031.665689,2078.10467,2064.834311,5.267011,-31.412969,651095.3814,380.132711,799.114043,814.771542,13175.36719,1712.810717,184.158047,1375,10.516603,9.684202,9.908391,9.460012,334.163974,0.994432,3031.653862,2148.465763,3032.153862,1948.034237,5.275054,-31.399487,726559.2148,835.156351,869.967897,10691.64746,1911.330421,182.011862,10.958078,10.093116,10.740871,9.445362,340.645469,0.973165,3034.175095,1849.872443,3034.675095,2246.627557,5.275097,-31.431742,1758810.218,1235.398727,1423.678186,31341.8125,4626.83207,189.886641,10.924997,9.957785,10.230966,9.684604,327.669851,0.983589,1633.989692,2858.979311,1634.489692,1237.520689,5.263217,-31.323957,654428.6311,799.415174,818.634238,12932.57031,1721.579364,181.311625,10.205587,9.489265,9.873304,9.105227,352.66545,0.993022,2410.379193,1636.842973,2410.879193,2459.657027,5.269847,-31.455334,742418.179,841.656198,882.091976,13605.39844,1953.049967,179.983075,10.737334,9.846735,9.928891,9.764578,320.956231,0.993466,1.30813
lsc1m005-fa15-20190224-0175-e91.fits,110,0,58539.6187,2458539.619,2458539.620280,1.31271,42,13.483483,11,20,30,0.168487,0.22955,0.83043,0.202617,0.236316,0.000222,0.000292,0.000809,0.00027,0.000297,758.671865,786.69812,1027.059938,750.384657,795.758556,3877673.104,1888.772514,2077.53035,2031.692773,2078.03035,2064.807227,5.267011,-31.412973,653336.0337,380.132711,800.20011,816.465813,11915.7627,1718.705112,184.279425,1361,10.588941,9.707504,10.026322,9.388686,340.899582,0.993029,3031.545244,2148.428746,3032.045244,1948.071254,5.275053,-31.399497,723939.4304,833.954788,868.07995,9807.108398,1904.438659,183.915463,11.183836,10.094652,10.855394,9.333909,344.276323,0.969139,3034.030669,1849.812435,3034.530669,2246.687565,5.275097,-31.431756,1759223.877,1235.464246,1423.937506,30288.66992,4627.920266,190.010221,11.028299,9.97465,10.351259,9.598041,332.556361,0.982813,1633.856322,2858.955495,1634.356322,1237.544505,5.263215,-31.323959,653309.9064,798.577759,818.091788,12252.90723,1718.63638,181.833443,10.290187,9.501033,9.995714,9.006352,358.293686,0.989177,2410.281649,1636.844585,2410.781649,2459.655415,5.269846,-31.455343,741199.8895,841.357642,880.956982,12686.74609,1949.845062,180.541299,10.882874,9.856688,10.095195,9.618181,331.41571,0.992042,1.31271
lsc1m005-fa15-20190224-0176-e91.fits,111,0,58539.61948,2458539.619,2458539.620280,1.317365,42,13.541129,11,20,30,0.169034,0.229942,0.829543,0.20293,0.235994,0.000222,0.000292,0.000808,0.00027,0.000297,760.629767,787.745057,1027.245606,750.800908,795.537545,3879813.122,1889.383885,2077.650051,2031.767576,2078.150051,2064.732424,5.267016,-31.413004,655820.4952,380.132711,800.877025,818.877898,11561.09375,1725.240886,185.662897,1357,10.64452,9.665004,9.787354,9.542654,325.583302,0.995085,3031.621025,2148.582921,3032.121025,1947.917079,5.275063,-31.399558,725345.7475,834.204849,869.505552,10045.9668,1908.138201,183.464992,11.190873,10.105893,10.687042,9.524743,337.353082,0.973446,3034.158414,1849.959089,3034.658414,2246.540911,5.275105,-31.431834,1759167.078,1235.679731,1423.643226,28667.38672,4627.770845,190.210948,11.066981,9.975108,10.176877,9.773339,323.780291,0.982037,1634.011997,2859.108431,1634.511997,1237.391569,5.263222,-31.323917,654510.6267,799.542414,818.606512,12548.64648,1721.795067,181.907244,10.339653,9.439416,9.783553,9.09528,349.054576,0.993841,2410.359718,1636.895402,2410.859718,2459.604598,5.269851,-31.455413,740789.6704,841.249823,880.58226,11588.89258,1948.765915,180.728301,10.980135,9.877317,9.902938,9.851695,316.549888,0.990795,1.317365
lsc1m005-fa15-20190224-0177-e91.fits,112,0,58539.62027,2458539.62,2458539.621280,1.322072,42,13.673313,11,20,30,0.168719,0.22955,0.828538,0.2031,0.23667,0.000222,0.000292,0.000807,0.000271,0.000297,758.451584,786.050884,1026.139307,750.211947,795.70786,3875004.053,1889.060102,2077.505179,2031.788226,2078.005179,2064.711774,5.267016,-31.413018,653785.1004,380.132711,800.91292,816.299855,9939.775391,1719.886454,187.97315,1368,10.750824,9.780948,9.784658,9.777239,315.381765,0.99676,3031.474426,2148.611248,3031.974426,1947.888752,5.275063,-31.399568,723442.3725,834.064184,867.370145,8958.979492,1903.131068,185.93537,11.183681,10.230849,10.673572,9.788126,335.046815,0.982009,3034.026439,1850.035393,3034.526439,2246.464607,5.275106,-31.43184,1755822.472,1234.912913,1421.818861,25784.66016,4618.972323,192.620424,11.352819,10.08367,10.149637,10.017703,318.21559,0.986357,1633.876209,2859.13859,1634.376209,1237.36141,5.263222,-31.32393,654153.6135,799.680775,818.018431,11022.84375,1720.855887,183.304727,10.447307,9.561357,9.736527,9.386186,350.554153,0.998501,2410.156496,1637.016111,2410.656496,2459.483889,5.269851,-31.455416,741585.5958,841.656556,881.102382,10922.71094,1950.859724,181.372202,11.090807,9.994827,9.933862,10.055792,310.990089,0.992355,1.322072
lsc1m005-fa15-20190224-0178-e91.fits,113,0,58539.62106,2458539.621,2458539.622280,1.326852,42,13.894861,11,20,30,0.169295,0.229858,0.829035,0.203057,0.236176,0.000223,0.000293,0.00081,0.000271,0.000298,758.057847,784.837849,1023.87663,748.818801,792.684258,3865113.235,1888.470253,2077.717901,2031.506072,2078.217901,2064.993928,5.267016,-31.413018,654345.7359,380.132711,801.796683,816.09933,9858.858398,1721.361295,190.191833,1316,10.867704,10.017541,10.134297,9.900785,324.664834,0.995042,3031.724612,2148.345028,3032.224612,1948.154972,5.275063,-31.399567,722382.2694,833.965257,866.201875,8596.34668,1900.342297,187.2085,11.546079,10.383404,10.862455,9.904354,334.238079,0.9781,3034.272276,1849.67047,3034.772276,2246.82953,5.275106,-31.431848,1751915.279,1234.561731,1419.058468,23344.42383,4608.693826,196.504652,11.320728,10.225491,10.339608,10.111373,320.001045,0.983489,1634.036222,2858.852778,1634.536222,1237.647222,5.263222,-31.323934,652370.855,798.910893,816.575241,10326.31445,1716.166055,185.095317,10.654722,9.816667,10.082123,9.551212,347.545975,0.99645,2410.468215,1636.658041,2410.968215,2459.841959,5.269852,-31.455423,738444.8323,841.677232,877.349184,10807.6543,1942.597442,185.347968,11.411756,10.172243,10.134361,10.210125,312.64012,0.991806,1.326852
lsc1m005-fa15-20190224-0179-e91.fits,114,0,58539.62184,2458539.622,2458539.623280,1.331667,42,13.717669,11,20,30,0.169711,0.229712,0.829407,0.20252,0.236722,0.000223,0.000293,0.000809,0.000271,0.000298,760.442746,785.101821,1025.094021,747.991442,794.686774,3876207.769,1891.829047,2077.984923,2031.603005,2078.484923,2064.896995,5.267016,-31.413015,657833.5905,380.132711,803.27978,818.934582,9972.478516,1730.536655,191.097665,1336,10.682822,9.820835,9.919517,9.722152,325.037018,0.996573,3031.998335,2148.446776,3032.498335,1948.053224,5.275063,-31.399564,724080.1901,835.822941,866.308108,8821.3125,1904.80895,190.024502,11.306372,10.216779,10.765399,9.66816,338.313624,0.978297,3034.56614,1849.834421,3035.06614,2246.665579,5.275106,-31.431839,1757375.168,1236.233202,1421.556358,25260.29492,4623.056939,198.306003,11.321454,10.064605,10.204106,9.925104,321.81883,0.986182,1634.432188,2858.96126,1634.932188,1237.53874,5.263222,-31.323928,652803.4373,800.740423,815.24976,10963.82422,1717.304032,187.45612,10.401267,9.575572,9.798238,9.352906,346.663354,0.997294,2410.821945,1636.80676,2411.321945,2459.69324,5.269852,-31.455415,741948.9742,843.184084,879.93712,10966.19629,1951.815649,185.681515,10.981569,10.010604,10.022519,9.998689,315.805047,0.992822,1.331667
lsc1m005-fa15-20190224-0180-e91.fits,115,0,58539.62263,2458539.623,2458539.624280,1.336537,42,14.075025,11,20,30,0.169753,0.230244,0.826915,0.202685,0.23715,0.000224,0.000293,0.000808,0.000271,0.000299,758.742673,784.800458,1023.236186,747.04434,793.532488,3862493.621,1888.376446,2077.896366,2031.218801,2078.396366,2065.281199,5.267018,-31.412918,655668.887,380.132711,802.497092,817.035842,9594.884766,1724.842056,192.367963,1342,11.015356,10.054806,10.183662,9.925949,330.996712,0.99766,3031.981353,2148.101959,3032.481353,1948.398041,5.275062,-31.399508,722877.2626,834.440957,866.301272,8118.561035,1901.644456,189.576802,11.717567,10.465354,11.006624,9.924084,339.930575,0.981789,3034.463863,1849.47764,3034.963863,2247.02236,5.275103,-31.431767,1748276.674,1233.172149,1417.706907,23893.41602,4599.121892,199.470189,11.78275,10.278938,10.475578,10.082298,325.465815,0.988539,1634.342364,2858.617077,1634.842364,1237.882923,5.263229,-31.323856,650935.7787,799.377398,814.303457,9990.950195,1712.390857,188.370251,10.781594,9.823954,10.153015,9.494893,355.367415,0.995403,2410.6969,1636.46279,2411.1969,2460.03721,5.269851,-31.455305,740403.9058,842.588937,878.724932,10157.06738,1947.751099,186.575915,11.360188,10.21688,10.287819,10.14594,320.893188,0.995379,1.336537
lsc1m005-fa15-20190224-0181-e91.fits,116,0,58539.62343,2458539.623,2458539.624280,1.341529,42,14.182926,11,20,30,0.169707,0.230033,0.829399,0.202692,0.236219,0.000224,0.000294,0.000811,0.000272,0.000298,757.320173,783.060983,1022.166417,745.904198,791.826483,3855536.02,1887.196071,2077.708839,2031.70118,2078.208839,2064.79882,5.267016,-31.413013,654310.0158,380.132711,802.427559,815.41319,10610.4668,1721.267328,193.824618,1397,11.03674,10.090746,10.255398,9.926095,338.048413,0.99795,3031.703983,2148.591576,3032.203983,1947.908424,5.275062,-31.399562,721038.5288,834.414189,864.125441,8678.844727,1896.807372,190.9436,11.653003,10.469877,11.115419,9.824335,342.907935,0.977947,3034.245845,1849.920602,3034.745845,2246.579398,5.275105,-31.431842,1747993.557,1232.932517,1417.752824,25612.52539,4598.377109,198.531873,11.797466,10.38095,10.601991,10.159909,327.692401,0.990141,1634.11799,2859.032494,1634.61799,1237.467506,5.263222,-31.323927,649780.2949,799.244976,812.992655,10483.79688,1709.351171,190.890842,10.700496,9.869371,10.207834,9.530908,2.999025,0.995255,2410.494536,1636.893088,2410.994536,2459.606912,5.269851,-31.455416,736723.6393,840.444435,876.588158,10670.27246,1938.069568,187.499288,11.651901,10.215203,10.276542,10.153863,320.740912,0.99636,1.341529
lsc1m005-fa15-20190224-0182-e91.fits,117,0,58539.62421,2458539.624,2458539.625280,1.346536,42,14.619261,11,20,30,0.170332,0.229533,0.831089,0.202691,0.235954,0.000226,0.000295,0.000817,0.000273,0.0003,754.899074,778.246354,1016.821302,741.433661,786.930249,3824702.465,1882.210051,2077.931893,2031.582847,2078.431893,2064.917153,5.267015,-31.41301,651468.4082,380.132711,801.225815,813.089639,8117.152832,1713.792024,195.517775,1351,11.631951,10.406105,10.630958,10.181252,334.055161,0.995102,3032.160811,2148.352945,3032.660811,1948.147055,5.275063,-31.399569,714006.8302,831.570142,858.624901,7111.822266,1878.309362,194.123032,12.093487,10.720832,11.258784,10.18288,338.008814,0.980646,3034.557925,1849.662147,3035.057925,2246.837853,5.275105,-31.431852,1735944.404,1229.619777,1411.773327,20003.87695,4566.679881,201.227071,12.009898,10.610278,10.823055,10.397501,325.306676,0.987032,1634.327737,2859.032766,1634.827737,1237.467234,5.263221,-31.323912,644582.7245,797.751906,807.998978,8703.946289,1695.67813,191.542453,11.258685,10.177762,10.551473,9.804052,351.849694,0.994162,2410.80556,1636.664952,2411.30556,2459.835048,5.269851,-31.455424,730168.5064,838.351284,870.9577,8500.052734,1920.825241,189.75308,11.919357,10.581417,10.692824,10.47001,322.580852,0.993519,1.346536
lsc1m005-fa15-20190224-0183-e91.fits,118,0,58539.625,2458539.625,2458539.626280,1.351603,42,14.574664,11,20,30,0.170638,0.230127,0.829857,0.202499,0.23612,0.000226,0.000295,0.000816,0.000273,0.0003,754.92508,779.035542,1016.821158,741.840319,786.549717,3824683.629,1882.130863,2077.63455,2031.718274,2078.13455,2064.781726,5.267015,-31.413019,652636.6617,380.132711,802.635318,813.117298,8332.234375,1716.865302,195.571837,1311,11.597789,10.333182,10.609457,10.056907,345.214487,0.996225,3031.626236,2148.536783,3032.126236,1947.963217,5.275062,-31.399576,715504.782,832.243767,859.729817,7710.80127,1882.249965,193.623606,12.018752,10.647248,11.302098,9.992398,344.847619,0.979853,3034.119756,1849.923158,3034.619756,2246.576842,5.275104,-31.431851,1734529.657,1229.113632,1411.203661,21917.69141,4562.958163,202.156218,11.892634,10.563586,10.886358,10.240814,333.008643,0.98922,1633.989455,2859.081556,1634.489455,1237.418444,5.263221,-31.323928,644069.7238,796.580906,808.542759,9049.675781,1694.328599,190.960648,11.016437,10.110957,10.530243,9.691671,1.883317,0.993115,2410.351829,1636.86531,2410.851829,2459.63469,5.26985,-31.455428,730579.4659,839.360137,870.40048,8779.651367,1921.906336,191.202392,11.728445,10.487443,10.657585,10.317301,332.397058,0.996768,1.351603
lsc1m005-fa15-20190224-0184-e91.fits,119,0,58539.62579,2458539.626,2458539.627280,1.356704,42,14.577395,11,20,30,0.170798,0.229705,0.831213,0.20233,0.236105,0.000226,0.000295,0.000818,0.000273,0.0003,754.798062,777.72491,1016.416721,741.244254,786.211313,3823532.03,1882.466989,2077.744563,2031.899661,2078.244563,2064.600339,5.267016,-31.413021,653052.6747,380.132711,803.242031,813.021044,8351.680664,1717.95969,198.176426,1308,11.460482,10.37321,10.590879,10.155541,344.087076,0.997562,3031.707167,2148.730103,3032.207167,1947.769897,5.275062,-31.399578,714224.5233,832.436927,857.99236,7272.281738,1878.882039,195.157162,11.978283,10.714552,11.291089,10.138015,342.201604,0.982585,3034.237866,1850.151614,3034.737866,2246.348386,5.275105,-31.431849,1735553.885,1229.519314,1411.571063,20598.37695,4565.652558,202.814822,11.958797,10.60414,10.846123,10.362158,329.583193,0.991239,1634.196799,2859.227131,1634.696799,1237.272869,5.263223,-31.323933,643430.5398,796.490182,807.832355,8684.662109,1692.647123,193.673298,11.044955,10.126658,10.500064,9.753253,359.326558,0.994573,2410.579815,1637.164658,2411.079815,2459.335342,5.269852,-31.455417,730323.0822,839.414305,870.038881,8682.237305,1921.231877,191.798961,11.869795,10.497432,10.609857,10.385008,326.17344,0.996827,1.356704
lsc1m005-fa15-20190224-0185-e91.fits,120,0,58539.62658,2458539.627,2458539.628280,1.361868,42,14.477977,11,20,30,0.171312,0.230275,0.828249,0.202271,0.236947,0.000227,0.000296,0.000816,0.000274,0.000302,755.481213,777.135312,1014.572073,739.128569,785.681368,3815905.75,1882.117168,2077.747203,2031.717589,2078.247203,2064.782411,5.267015,-31.413023,653708.5572,380.132711,802.971156,814.112128,9035.416992,1719.685095,199.347834,1300,11.368008,10.331798,10.608347,10.05525,342.462072,0.995727,3031.786965,2148.566277,3032.286965,1947.933723,5.275062,-31.399575,714235.5826,832.836315,857.594188,7737.439453,1878.911132,197.727644,11.895324,10.666688,11.295344,10.038032,344.022397,0.980833,3034.270312,1849.976004,3034.770312,2246.523996,5.275105,-31.431847,1728713.896,1227.562017,1408.249744,23055.37695,4547.658872,204.522693,11.819171,10.508904,10.808847,10.208962,332.936225,0.990526,1634.17985,2859.05721,1634.67985,1237.44279,5.263222,-31.323934,641989.9496,797.179893,805.32632,9501.21875,1688.85742,195.523346,10.983952,10.107768,10.528557,9.686978,1.718949,0.993067,2410.46037,1636.938441,2410.96037,2459.561559,5.26985,-31.455423,730966.322,840.442991,869.739328,9683.455078,1922.924023,194.462047,11.746038,10.481137,10.633195,10.329079,329.196413,0.996278,1.361868
lsc1m005-fa15-20190224-0186-e91.fits,121,0,58539.62737,2458539.627,2458539.628280,1.367114,42,14.127008,11,20,30,0.171258,0.229418,0.830448,0.202808,0.236239,0.000227,0.000296,0.000819,0.000274,0.000301,754.329446,775.962991,1014.298184,739.979314,784.475944,3813179.984,1881.336034,2077.433303,2031.683542,2077.933303,2064.816458,5.267016,-31.413024,653039.3401,380.132711,803.532548,812.710501,8609.088867,1717.924612,199.5549,1315,11.065018,10.24194,10.43882,10.04506,344.966102,0.998028,3031.510158,2148.550218,3032.010158,1947.949782,5.275063,-31.399575,711566.6933,831.257107,856.012763,7343.040039,1871.890191,198.301784,11.534528,10.596747,11.174142,10.019352,344.612569,0.984008,3033.971014,1849.876269,3034.471014,2246.623731,5.275105,-31.431856,1729985.059,1228.144103,1408.617324,20741.47461,4551.002871,205.936693,11.529197,10.526114,10.741026,10.311202,328.595507,0.992021,1633.776527,2859.062609,1634.276527,1237.437391,5.263222,-31.323934,642948.5799,797.182433,806.526277,8579.140625,1691.37925,196.674155,10.706208,10.099401,10.482358,9.716444,359.990071,0.994265,2410.153622,1636.837858,2410.653622,2459.662142,5.269851,-31.455431,728679.6518,839.404031,868.091676,8928.490234,1916.90857,195.476792,11.322109,10.444016,10.546258,10.341774,327.033567,0.997695,1.367114
lsc1m005-fa15-20190224-0187-e91.fits,122,0,58539.62815,2458539.628,2458539.629280,1.372444,42,14.032787,11,20,30,0.171812,0.229406,0.829786,0.202725,0.236641,0.000228,0.000296,0.000819,0.000275,0.000302,754.739975,775.06198,1013.091961,738.501562,783.997598,3808263.736,1881.198522,2077.238308,2031.61948,2077.738308,2064.88052,5.267015,-31.413018,654306.1451,380.132711,804.425103,813.383549,8937.458008,1721.257145,201.640448,1300,11.046272,10.151754,10.416512,9.886995,4.97642,0.997199,3031.300919,2148.469658,3031.800919,1948.030342,5.275062,-31.399571,710619.2757,831.10222,855.03234,7855.366699,1869.397858,198.266543,11.514976,10.570853,11.221635,9.920071,352.248567,0.983796,3033.746592,1849.821785,3034.246592,2246.678215,5.275104,-31.431849,1727002.321,1227.454075,1406.979174,22590.20508,4543.156299,207.418903,11.47216,10.386161,10.696743,10.075579,341.795124,0.994487,1633.68029,2858.945557,1634.18029,1237.554443,5.263222,-31.323935,641899.728,797.622525,804.7663,9707.984375,1688.620077,197.773975,10.659237,10.008844,10.414033,9.603655,13.713996,0.991706,2409.966144,1636.77912,2410.466144,2459.72088,5.26985,-31.455424,728742.4113,839.840331,867.715427,9277.882812,1917.073669,196.412252,11.34428,10.344562,10.536289,10.152834,351.4536,0.998497,1.372444
lsc1m005-fa15-20190224-0188-e91.fits,123,0,58539.62894,2458539.629,2458539.630280,1.377788,42,14.256981,11,20,30,0.172168,0.230145,0.828963,0.202431,0.236581,0.000228,0.000297,0.000818,0.000274,0.000301,755.459986,776.077098,1013.682908,739.01882,785.030882,3812750.234,1882.140766,2077.402156,2031.772534,2077.902156,2064.727466,5.267016,-31.413008,656433.5291,380.132711,806.235356,814.19591,8188.847168,1726.85357,202.796065,1341,11.179822,10.275832,10.457337,10.094327,344.000458,0.998266,3031.415883,2148.562405,3031.915883,1947.937595,5.275063,-31.399569,713319.4585,833.025484,856.299683,7704.194824,1876.501121,199.984362,11.759406,10.644709,11.19254,10.096878,342.168313,0.984034,3033.940837,1850.017342,3034.440837,2246.482658,5.275106,-31.431836,1728099.327,1228.285729,1406.919649,20812.9043,4546.04215,207.523088,11.661142,10.495204,10.70897,10.281439,328.689372,0.99216,1633.798341,2859.112448,1634.298341,1237.387552,5.263223,-31.323922,641881.8735,797.034555,805.337572,8704.02832,1688.573108,198.262439,11.057213,10.129005,10.509039,9.748971,1.870919,0.994361,2410.122359,1636.98914,2410.622359,2459.51086,5.269851,-31.455409,729449.5754,839.388164,869.025329,9001.657227,1918.933978,195.185651,11.594533,10.50026,10.613309,10.387211,325.869746,0.996621,1.377788
lsc1m005-fa15-20190224-0189-e91.fits,124,0,58539.62972,2458539.63,2458539.631280,1.383197,42,14.085923,11,20,30,0.172234,0.229678,0.829533,0.203014,0.236177,0.000228,0.000296,0.000817,0.000274,0.000301,756.794352,776.957048,1015.065425,740.627906,785.364226,3820014.442,1883.196798,2077.645786,2031.530546,2078.145786,2064.969454,5.267015,-31.413024,657935.1633,380.132711,806.599835,815.689683,9481.292969,1730.803859,202.108563,1350,11.003468,10.156263,10.352169,9.960357,339.736774,0.997426,3031.616503,2148.3561,3032.116503,1948.1439,5.275062,-31.399579,713497.1494,832.334814,857.223725,7858.916016,1876.968565,200.512555,11.679406,10.515044,11.050657,9.97943,340.932994,0.983311,3034.12704,1849.733556,3034.62704,2246.766444,5.275105,-31.431856,1732041.967,1229.162106,1409.124116,22831.18164,4556.413894,207.993899,11.549474,10.396118,10.603265,10.188971,327.308586,0.990855,1633.97932,2858.906758,1634.47932,1237.593242,5.263221,-31.32393,644644.6277,798.573391,807.245313,9930.520508,1695.840976,197.362629,10.560342,9.956373,10.300801,9.611945,2.508174,0.995188,2410.385323,1636.76437,2410.885323,2459.73563,5.269851,-31.455424,729830.6983,839.696368,869.160241,9886.114258,1919.936583,196.18834,11.379944,10.322059,10.376321,10.267798,320.332647,0.996773,1.383197
lsc1m005-fa15-20190224-0190-e91.fits,125,0,58539.63051,2458539.631,2458539.632280,1.388692,42,14.429367,11,20,30,0.172752,0.229802,0.83033,0.202119,0.236633,0.000229,0.000297,0.00082,0.000274,0.000302,755.764292,774.914702,1012.440606,737.414267,783.514816,3804302.207,1880.449002,2077.527971,2031.658029,2078.027971,2064.841971,5.267015,-31.41302,657200.1359,380.132711,806.62708,814.750896,8774.720703,1728.870252,202.509757,1343,11.360568,10.340038,10.601907,10.078168,345.766335,0.996684,3031.580417,2148.448436,3032.080417,1948.051564,5.275062,-31.39958,710875.9392,831.456799,854.976398,7424.526855,1870.073052,200.020981,11.985659,10.734513,11.382534,10.086492,344.04823,0.97992,3034.110546,1849.819103,3034.610546,2246.680897,5.275105,-31.431856,1725823.261,1227.294828,1406.201038,20897.31055,4540.054593,208.228797,11.930834,10.64774,10.936385,10.359096,331.782874,0.990398,1633.885166,2858.885729,1634.385166,1237.614271,5.263221,-31.323945,639638.5199,796.135822,803.42889,9153.433594,1682.671607,199.195551,11.03207,10.195936,10.646469,9.745403,3.463365,0.992105,2410.275787,1636.815225,2410.775787,2459.684775,5.269851,-31.455427,727964.4866,839.454109,867.187948,8607.84082,1915.027214,198.616313,11.751781,10.59319,10.768205,10.418174,332.032157,0.996522,1.388692
