 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,JD_MOBS,HJD_MOBS,BJD_MOBS,ALT_OBJ,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4,RA_T1,DEC_T1
298,cpt1m012-fa06-20200223-0353-e91.fits,298,0,58903.41115,2458903.411145,NaN,NaN,NaN,2458903.414608,NaN,1.08524,37.170392,24,42,63,0.216833,0.55185,0.356231,0.617416,0.000208,0.000458,0.000324,0.000505,1044.130694,1203.967971,1098.99511,1221.907902,6771851.92,2696.014557,1950.42772,1924.368107,1950.92772,1885.131893,1468358.063,1809.557368,1279.036204,1148.019156,2738.19873,811.445986,67.40063,5652,29.653826,23.159812,22.115487,24.204138,279.921394,0.990845,344.272444,3247.016393,2274.640835,3247.516393,1534.859165,2408122.359,1603.009566,1502.250772,4982.597656,1330.779781,68.286435,28.204603,22.116226,20.100082,24.132371,274.701712,0.966407,298.612628,987.728763,1678.597615,988.228763,2130.902385,1778710.473,1394.201494,1275.791541,3554.150146,982.953347,68.559037,23.907201,29.323018,29.179936,29.466101,314.257188,0.858316,325.819894,1084.230999,1082.554396,1084.730999,2726.945604,2585019.089,1659.836442,1557.393863,4654.526367,1428.536687,71.094534,30.148632,23.97637,24.04747,23.90527,43.429587,0.988283,345.643904,10.448174,-52.48376
299,cpt1m012-fa06-20200223-0354-e91.fits,299,0,58903.41164,2458903.411638,NaN,NaN,NaN,2458903.415101,NaN,1.084767,36.836667,24,42,63,0.215608,0.547155,0.368663,0.605105,0.000206,0.000454,0.000331,0.000495,1044.631606,1205.882827,1112.292624,1222.910232,6812387.23,2703.585287,1950.42772,1924.368107,1950.92772,1885.131893,1468802.275,1809.557368,1279.524572,1147.92815,2925.362549,811.691467,67.987075,5956,29.372401,22.579276,21.843717,23.314835,276.794242,0.995517,308.708504,3247.016393,2274.640835,3247.516393,1534.859165,2409215.732,1604.315039,1501.709872,5126.522461,1331.384003,69.415529,27.950336,21.806712,19.967356,23.646067,277.168057,0.97011,285.014568,987.728763,1678.597615,988.228763,2130.902385,1834984.55,1414.215659,1297.528094,3645.86499,1014.051603,68.833379,22.897746,28.712337,29.038015,28.38666,316.825698,0.873146,321.48494,1084.230999,1082.554396,1084.730999,2726.945604,2568186.949,1653.947015,1552.762528,4733.438965,1419.234888,70.848972,29.955791,24.135137,23.647114,24.62316,53.9015,0.982519,332.98971,10.448022,-52.483815
300,cpt1m012-fa06-20200223-0355-e91.fits,300,0,58903.41212,2458903.412120,NaN,NaN,NaN,2458903.415583,NaN,1.0843,36.51936,24,42,63,0.214959,0.546438,0.36694,0.608256,0.000206,0.000452,0.00033,0.000496,1045.628204,1208.330286,1113.568497,1226.336589,6836518.818,2707.17742,1950.42772,1924.368107,1950.92772,1885.131893,1469572.878,1809.557368,1279.3083,1148.724571,2986.639893,812.117319,67.400241,5782,29.456537,22.502701,21.817328,23.188075,281.278921,0.995657,300.528126,3247.016393,2274.640835,3247.516393,1534.859165,2415700.933,1605.730854,1504.42456,5428.339355,1334.967863,68.445828,27.607088,21.648746,19.945378,23.352115,278.079667,0.973487,262.493771,987.728763,1678.597615,988.228763,2130.902385,1835189.975,1413.596857,1298.241409,3704.922363,1014.165125,67.981087,22.659253,28.724943,28.811325,28.638562,315.483014,0.872742,310.470107,1084.230999,1082.554396,1084.730999,2726.945604,2585627.91,1658.970143,1558.574108,5151.409668,1428.873135,70.018411,29.517895,23.870806,23.494498,24.247114,53.295039,0.987812,287.136229,10.448199,-52.483493
301,cpt1m012-fa06-20200223-0356-e91.fits,301,0,58903.41262,2458903.412615,NaN,NaN,NaN,2458903.416078,NaN,1.083831,36.731038,24,42,63,0.215973,0.546903,0.366694,0.608093,0.000206,0.000454,0.00033,0.000497,1046.316865,1205.872506,1111.026382,1223.707903,6803163.042,2699.720298,1950.42772,1924.368107,1950.92772,1885.131893,1469300.236,1809.557368,1277.488637,1150.147401,3018.864258,811.966651,65.844777,5873,29.35076,22.671987,21.981173,23.362801,278.751922,0.995925,289.493408,3247.016393,2274.640835,3247.516393,1534.859165,2405238.933,1601.845512,1501.542387,5338.547363,1329.186338,67.44668,27.823802,21.717967,19.920738,23.515196,276.980104,0.971309,264.919432,987.728763,1678.597615,988.228763,2130.902385,1825340.099,1409.347406,1295.166892,3506.360107,1008.721874,67.179043,23.174904,28.843844,28.869867,28.81782,315.142233,0.867913,346.516575,1084.230999,1082.554396,1084.730999,2726.945604,2572584.01,1654.182739,1555.199404,4776.213379,1421.664798,69.088012,30.055324,24.003491,23.617971,24.389011,52.966697,0.986315,327.731754,10.448017,-52.483833
302,cpt1m012-fa06-20200223-0357-e91.fits,302,0,58903.41311,2458903.413109,NaN,NaN,NaN,2458903.416572,NaN,1.083375,36.391201,24,42,63,0.214678,0.546,0.366554,0.609266,0.000205,0.000452,0.000329,0.000496,1045.811671,1208.940063,1113.905201,1227.286529,6833297.64,2704.310576,1950.42772,1924.368107,1950.92772,1885.131893,1466956.686,1809.557368,1276.915806,1148.828043,3011.001465,810.671555,66.087365,5868,29.212042,22.45217,21.747572,23.156767,278.874339,0.995666,296.011515,3247.016393,2274.640835,3247.516393,1534.859165,2413310.948,1603.497876,1505.029089,5347.067383,1333.647106,66.460949,27.500423,21.594453,19.775898,23.413009,277.193978,0.970189,269.56706,987.728763,1678.597615,988.228763,2130.902385,1832910.31,1411.640655,1298.425561,3717.986572,1012.905333,66.822632,22.336569,28.718249,28.973364,28.463134,316.404109,0.868514,314.910262,1084.230999,1082.554396,1084.730999,2726.945604,2587076.383,1658.119693,1560.247064,4936.522949,1429.673592,68.460852,29.784734,23.956376,23.614757,24.297995,51.39251,0.983397,317.196251,10.44818,-52.483326
303,cpt1m012-fa06-20200223-0358-e91.fits,303,0,58903.41359,2458903.413589,NaN,NaN,NaN,2458903.417052,NaN,1.082926,36.950163,24,42,63,0.214457,0.547185,0.365226,0.609825,0.000206,0.000453,0.000329,0.000498,1042.955469,1207.168438,1110.924307,1225.073479,6813906.311,2701.619428,1950.42772,1924.368107,1950.92772,1885.131893,1461291.114,1809.557368,1275.701673,1145.480283,2744.824463,807.540639,66.812202,5736,29.561913,22.882331,22.283716,23.480947,275.73692,0.997154,335.600113,3247.016393,2274.640835,3247.516393,1534.859165,2409839.715,1602.797247,1503.521247,5293.782227,1331.728829,67.212648,27.648857,21.960715,20.356601,23.564829,278.265853,0.977023,261.587051,987.728763,1678.597615,988.228763,2130.902385,1822860.714,1408.322174,1294.349225,3532.430664,1007.351713,66.932016,24.543041,28.762117,28.90273,28.621503,315.795437,0.875968,330.017806,1084.230999,1082.554396,1084.730999,2726.945604,2581205.882,1657.231781,1557.540661,4546.016602,1426.429428,69.320589,29.655638,24.235049,23.946065,24.524034,51.047598,0.98705,354.506017,10.448037,-52.483836
304,cpt1m012-fa06-20200223-0359-e91.fits,304,0,58903.41409,2458903.414087,NaN,NaN,NaN,2458903.417550,NaN,1.082476,36.62388,24,42,63,0.215393,0.547047,0.36483,0.610526,0.000206,0.000454,0.000329,0.000499,1043.484553,1204.952912,1108.783311,1223.35987,6790131.249,2696.656715,1950.42772,1924.368107,1950.92772,1885.131893,1462548.742,1809.557368,1275.581249,1146.574351,2721.488525,808.235631,66.141292,5798,29.37822,22.758441,21.979503,23.537379,275.619183,0.995141,347.970336,3247.016393,2274.640835,3247.516393,1534.859165,2401039.124,1600.231105,1500.43273,5083.876953,1326.865435,67.164211,27.752278,21.999519,20.225433,23.773606,275.956723,0.97318,283.021734,987.728763,1678.597615,988.228763,2130.902385,1815054.961,1405.212244,1291.658942,3491.552002,1003.038087,66.725501,22.751867,28.752385,28.672567,28.832204,314.555526,0.871934,340.099333,1084.230999,1082.554396,1084.730999,2726.945604,2574037.164,1654.26612,1555.999445,4724.003906,1422.467842,68.382054,29.66299,23.962698,23.704835,24.220561,50.564276,0.987569,330.951603,10.448029,-52.483696
305,cpt1m012-fa06-20200223-0360-e91.fits,305,0,58903.41458,2458903.414579,NaN,NaN,NaN,2458903.418042,NaN,1.082032,36.74107,24,42,63,0.216011,0.548606,0.365409,0.608036,0.000206,0.000455,0.000329,0.000497,1046.792291,1206.960502,1110.377107,1223.905073,6796468.181,2696.283107,1950.42772,1924.368107,1950.92772,1885.131893,1468111.531,1809.557368,1275.831552,1150.709534,2795.498779,811.309747,64.309894,5730,29.40494,22.745137,22.016283,23.473991,282.749462,0.994969,335.359406,3247.016393,2274.640835,3247.516393,1534.859165,2407702.284,1600.837396,1504.026761,5048.708008,1330.547639,65.435108,27.682701,21.718563,19.832154,23.604972,278.602159,0.967424,294.569256,987.728763,1678.597615,988.228763,2130.902385,1818862.05,1405.853269,1293.778014,3507.585938,1005.141965,65.832137,23.335955,28.864265,28.901731,28.8268,315.202718,0.865412,344.089465,1084.230999,1082.554396,1084.730999,2726.945604,2569903.847,1652.524979,1555.137671,4767.796875,1420.183683,67.507158,29.916804,24.012349,23.728673,24.296025,50.83402,0.986355,327.43955,10.44802,-52.48369
306,cpt1m012-fa06-20200223-0361-e91.fits,306,0,58903.41507,2458903.415074,NaN,NaN,NaN,2458903.418537,NaN,1.081593,36.611803,24,42,63,0.216139,0.548348,0.366745,0.606464,0.000206,0.000454,0.00033,0.000495,1048.252204,1208.556427,1112.890047,1225.234834,6811259.289,2698.392857,1950.42772,1924.368107,1950.92772,1885.131893,1472175.441,1809.557368,1277.580915,1152.314835,2838.121094,813.555551,64.585951,5838,29.168465,22.628434,21.768992,23.487877,275.568429,0.994024,326.272306,3247.016393,2274.640835,3247.516393,1534.859165,2412210.829,1601.856366,1505.884597,4995.085938,1333.039157,65.222597,27.260694,21.806144,19.994222,23.618066,276.810541,0.971161,301.546358,987.728763,1678.597615,988.228763,2130.902385,1827695.696,1408.807611,1297.335195,3372.510742,1010.023627,65.521509,23.46782,28.573456,28.461627,28.685285,314.358994,0.877605,367.934994,1084.230999,1082.554396,1084.730999,2726.945604,2571352.764,1652.46522,1556.070731,4648.478516,1420.984385,67.114042,29.809164,23.989709,23.450904,24.528514,56.26946,0.986281,341.573279,10.448071,-52.483803
307,cpt1m012-fa06-20200223-0362-e91.fits,307,0,58903.41557,2458903.415569,NaN,NaN,NaN,2458903.419032,NaN,1.08116,36.357032,24,42,63,0.216367,0.548144,0.364377,0.60997,0.000207,0.000454,0.000328,0.000498,1047.506291,1207.042142,1109.81234,1224.540507,6798746.414,2696.744741,1950.42772,1924.368107,1950.92772,1885.131893,1471021.31,1809.557368,1277.350923,1151.618778,2803.500732,812.917753,65.004687,5748,29.050331,22.584087,21.742269,23.425904,278.631447,0.993923,343.715362,3247.016393,2274.640835,3247.516393,1534.859165,2407198.759,1600.585399,1503.948968,5359.282227,1330.26938,65.162422,27.495867,21.546921,19.60682,23.487023,276.100712,0.966598,268.151921,987.728763,1678.597615,988.228763,2130.902385,1815704.343,1404.651541,1292.63685,3596.513428,1003.396949,65.536856,22.466781,28.984856,29.136571,28.833141,315.794776,0.857584,334.511455,1084.230999,1082.554396,1084.730999,2726.945604,2575843.312,1654.543026,1556.83066,4620.255371,1423.465957,67.866649,29.803344,23.791761,23.55779,24.025732,49.823054,0.986225,357.376328,10.44802,-52.483698
308,cpt1m012-fa06-20200223-0363-e91.fits,308,0,58903.41607,2458903.416066,NaN,NaN,NaN,2458903.419529,NaN,1.080734,36.300015,24,42,63,0.21636,0.54899,0.362144,0.612171,0.000207,0.000455,0.000327,0.0005,1045.789836,1205.555826,1106.388934,1223.573417,6789343.533,2696.728176,1950.42772,1924.368107,1950.92772,1885.131893,1468942.91,1809.557368,1277.70957,1149.668864,2878.638916,811.769185,66.384177,5764,29.045433,22.655665,21.933221,23.378108,282.820041,0.995006,317.792629,3247.016393,2274.640835,3247.516393,1534.859165,2406266.654,1601.647949,1502.369266,5059.66748,1329.754279,67.147471,27.677562,21.767499,19.832464,23.702535,276.243455,0.967358,291.582302,987.728763,1678.597615,988.228763,2130.902385,1805037.666,1402.045909,1287.431214,3466.056396,997.502316,66.810693,22.361371,28.927018,29.246431,28.607604,316.718158,0.864283,349.93424,1084.230999,1082.554396,1084.730999,2726.945604,2578039.213,1655.697428,1557.07146,4535.780762,1424.679459,68.595477,29.758664,24.019999,23.713444,24.326554,50.911298,0.984484,362.984912,10.448043,-52.483906
309,cpt1m012-fa06-20200223-0364-e91.fits,309,0,58903.41656,2458903.416561,NaN,NaN,NaN,2458903.420024,NaN,1.080314,36.228582,24,42,63,0.216427,0.542501,0.373252,0.60384,0.000206,0.000449,0.000333,0.000492,1050.496938,1208.507788,1119.645855,1226.647567,6843617.132,2706.710419,1950.42772,1924.368107,1950.92772,1885.131893,1481145.912,1809.557368,1282.49137,1154.897371,2915.975098,818.512824,65.877386,5849,28.939643,22.316744,21.5775,23.055988,273.941092,0.995537,320.871593,3247.016393,2274.640835,3247.516393,1534.859165,2406915.627,1601.720825,1502.706083,5304.308594,1330.112916,67.019775,27.273065,21.695834,19.873699,23.517969,276.807812,0.970547,269.606874,987.728763,1678.597615,988.228763,2130.902385,1860105.268,1421.583458,1308.474192,3663.005371,1027.933847,67.044564,22.703692,28.245486,28.509254,27.981717,316.561315,0.882465,325.629595,1084.230999,1082.554396,1084.730999,2726.945604,2576596.237,1655.255921,1556.615025,4757.217773,1423.88204,68.826829,29.697913,23.933287,23.203269,24.663305,58.796599,0.982686,335.185661,10.447998,-52.483446
310,cpt1m012-fa06-20200223-0365-e91.fits,310,0,58903.41705,2458903.417054,NaN,NaN,NaN,2458903.420518,NaN,1.079899,35.909531,24,42,63,0.216016,0.546532,0.367581,0.607267,0.000206,0.000452,0.00033,0.000495,1048.239246,1208.114298,1114.131061,1225.809875,6828799.08,2704.553004,1950.42772,1924.368107,1950.92772,1885.131893,1475130.124,1809.557368,1280.241909,1152.227648,3262.23291,815.188371,66.178474,5643,28.773066,22.38179,21.473779,23.289801,273.620003,0.993332,263.765633,3247.016393,2274.640835,3247.516393,1534.859165,2413242.696,1604.419695,1504.121835,5914.046387,1333.609389,67.602244,26.793755,21.409721,19.680245,23.139197,274.53233,0.97358,230.654037,987.728763,1678.597615,988.228763,2130.902385,1835459.202,1412.559046,1299.385825,4001.707031,1014.313906,66.910054,22.412369,28.788753,28.178348,29.399157,311.834478,0.852252,282.448262,1084.230999,1082.554396,1084.730999,2726.945604,2580097.181,1656.840769,1557.239071,5305.008301,1425.816736,68.969054,29.430352,23.331746,23.027621,23.635871,52.620641,0.990169,282.20681,10.448059,-52.48458
311,cpt1m012-fa06-20200223-0366-e91.fits,311,0,58903.41755,2458903.417547,NaN,NaN,NaN,2458903.421011,NaN,1.079497,36.091406,24,42,63,0.215829,0.546362,0.36727,0.607882,0.000207,0.000453,0.000331,0.000497,1045.153339,1205.69592,1111.246704,1223.513946,6802352.891,2699.635565,1950.42772,1924.368107,1950.92772,1885.131893,1468147.49,1809.557368,1278.179975,1148.623448,2806.049805,811.329619,66.883328,5810,29.14324,22.498065,21.760965,23.235165,278.448321,0.99532,338.666399,3247.016393,2274.640835,3247.516393,1534.859165,2403413.928,1600.981413,1501.212886,5353.1875,1328.177802,67.547518,27.213364,21.635919,19.816008,23.45583,277.852431,0.969889,264.079895,987.728763,1678.597615,988.228763,2130.902385,1827216.329,1410.291496,1295.630254,3576.120117,1009.758719,67.472252,22.700709,28.697445,29.028401,28.366489,316.809966,0.86658,335.518243,1084.230999,1082.554396,1084.730999,2726.945604,2571722.633,1654.076357,1554.778667,4643.757324,1421.188782,69.12646,29.39878,23.898302,23.590154,24.20645,51.00683,0.984655,350.815175,10.448174,-52.483213
312,cpt1m012-fa06-20200223-0367-e91.fits,312,0,58903.41803,2458903.418030,NaN,NaN,NaN,2458903.421494,NaN,1.0791,36.132954,24,42,63,0.21717,0.544613,0.368431,0.60817,0.000207,0.000452,0.000331,0.000497,1047.350613,1204.490737,1111.516697,1222.969816,6800777.373,2700.399054,1950.42772,1924.368107,1950.92772,1885.131893,1476922.787,1809.557368,1282.423101,1151.665769,2944.401367,816.179035,67.576411,5801,28.851991,22.309923,21.413762,23.206084,277.354109,0.993123,318.495482,3247.016393,2274.640835,3247.516393,1534.859165,2397878.241,1599.838625,1498.825071,5474.040039,1325.118663,67.999848,26.857162,21.512051,19.587093,23.437009,275.552447,0.967264,255.789465,987.728763,1678.597615,988.228763,2130.902385,1831014.069,1412.277586,1296.497294,3678.283691,1011.85743,67.818772,23.536674,28.610573,28.328562,28.892584,313.485066,0.860923,322.986155,1084.230999,1082.554396,1084.730999,2726.945604,2571885.064,1654.733647,1554.259242,5069.347656,1421.278545,69.94865,29.19458,23.52139,23.051118,23.991662,54.949636,0.986209,300.227536,10.448163,-52.483235
313,cpt1m012-fa06-20200223-0368-e91.fits,313,0,58903.41853,2458903.418526,NaN,NaN,NaN,2458903.421990,NaN,1.078701,36.000335,24,42,63,0.21697,0.545037,0.368051,0.608235,0.000207,0.000452,0.000331,0.000497,1047.907631,1205.707753,1112.245996,1224.076723,6810833.096,2701.971464,1950.42772,1924.368107,1950.92772,1885.131893,1477744.032,1809.557368,1282.551642,1152.190667,2995.536865,816.632872,67.748061,5750,28.875578,22.291518,21.532795,23.050242,281.860912,0.994484,311.503276,3247.016393,2274.640835,3247.516393,1534.859165,2402633.579,1601.170466,1500.548274,5449.688477,1327.746564,68.083026,27.249082,21.394835,19.373354,23.416317,276.762195,0.96289,263.435645,987.728763,1678.597615,988.228763,2130.902385,1832341.104,1412.564953,1297.17299,3792.457031,1012.590778,67.872171,22.208924,28.958332,29.015803,28.90086,315.289351,0.845559,312.830537,1084.230999,1082.554396,1084.730999,2726.945604,2575858.413,1655.766646,1555.689275,4840.746582,1423.474303,69.568567,29.534803,23.721574,23.497977,23.945171,49.412693,0.984905,332.15115,10.44817,-52.483128
314,cpt1m012-fa06-20200223-0369-e91.fits,314,0,58903.41902,2458903.419020,NaN,NaN,NaN,2458903.422484,NaN,1.078313,36.184674,24,42,63,0.215271,0.547021,0.368501,0.605472,0.000206,0.000452,0.00033,0.000494,1047.418801,1209.292833,1115.790183,1226.344709,6834912.46,2704.724945,1950.42772,1924.368107,1950.92772,1885.131893,1471359.719,1809.557368,1278.398731,1150.939596,3145.317627,813.104765,65.952828,5679,28.678736,22.204537,21.33972,23.069354,273.458256,0.993862,279.41372,3247.016393,2274.640835,3247.516393,1534.859165,2416800.125,1604.936737,1505.853826,5655.654785,1335.5753,66.636303,26.465665,21.389466,19.581825,23.197107,274.355348,0.971174,247.702817,987.728763,1678.597615,988.228763,2130.902385,1840461.104,1413.777422,1301.804,3934.583984,1017.078063,66.214557,24.41445,28.622863,28.558749,28.686977,314.651452,0.864415,287.41273,1084.230999,1082.554396,1084.730999,2726.945604,2577651.231,1655.581016,1556.946599,5093.380371,1424.465052,68.351794,29.179511,23.453823,23.069735,23.837911,52.511091,0.984041,302.654788,10.448027,-52.483846
315,cpt1m012-fa06-20200223-0370-e91.fits,315,0,58903.41951,2458903.419514,NaN,NaN,NaN,2458903.422978,NaN,1.077926,35.702793,24,42,63,0.216232,0.545512,0.36844,0.607184,0.000207,0.000452,0.000331,0.000496,1047.032895,1206.209351,1113.013635,1224.042385,6804396.153,2698.689809,1950.42772,1924.368107,1950.92772,1885.131893,1471330.178,1809.557368,1278.346489,1150.963523,3198.026123,813.08844,65.486088,5666,28.577568,22.214598,21.641523,22.787674,284.424834,0.996535,268.052855,3247.016393,2274.640835,3247.516393,1534.859165,2401715.547,1599.608618,1501.43949,5481.603027,1327.23924,66.432438,27.099125,21.276318,19.572948,22.979689,280.002426,0.971332,259.629335,987.728763,1678.597615,988.228763,2130.902385,1832022.205,1411.008307,1298.378043,3594.160156,1012.414548,66.745379,21.490948,28.569002,29.349978,27.788026,319.235737,0.862472,339.181986,1084.230999,1082.554396,1084.730999,2726.945604,2570658.4,1653.249683,1554.912381,4943.193359,1420.600665,68.011816,29.458858,24.045256,23.532783,24.557729,53.627394,0.979368,314.796827,10.448033,-52.483766
316,cpt1m012-fa06-20200223-0371-e91.fits,316,0,58903.42001,2458903.420009,NaN,NaN,NaN,2458903.423473,NaN,1.077548,35.799407,24,42,63,0.216112,0.546293,0.363868,0.612686,0.000206,0.000453,0.000328,0.0005,1047.592173,1207.045825,1110.352651,1226.153861,6804870.388,2697.310242,1950.42772,1924.368107,1950.92772,1885.131893,1470610.829,1809.557368,1277.051863,1151.567036,2832.740479,812.690913,64.565518,5921,28.63547,22.392975,21.620884,23.165065,281.623896,0.994381,339.033513,3247.016393,2274.640835,3247.516393,1534.859165,2404107.224,1599.87083,1502.688329,5236.438965,1328.560932,65.259582,27.074911,21.472312,19.504858,23.439765,276.202826,0.965377,281.037676,987.728763,1678.597615,988.228763,2130.902385,1815480.175,1403.951475,1293.12174,3587.90625,1003.273069,64.915604,22.483276,28.895898,28.968289,28.823506,315.368693,0.848423,340.249888,1084.230999,1082.554396,1084.730999,2726.945604,2585282.989,1656.74866,1560.45576,4808.644531,1428.682525,67.4412,29.30118,23.660987,23.448279,23.873696,49.064621,0.983836,335.647028,10.448031,-52.483716
317,cpt1m012-fa06-20200223-0372-e91.fits,317,0,58903.42051,2458903.420506,NaN,NaN,NaN,2458903.423970,NaN,1.077173,35.708909,24,42,63,0.2163,0.544917,0.369431,0.606463,0.000206,0.00045,0.00033,0.000494,1051.311332,1210.380482,1118.017744,1228.15443,6836494.683,2701.65618,1950.42772,1924.368107,1950.92772,1885.131893,1478732.315,1809.557368,1279.423731,1155.779965,3135.212158,817.179019,63.784521,5765,28.491332,22.164659,21.44633,22.882987,280.216041,0.995226,282.791124,3247.016393,2274.640835,3247.516393,1534.859165,2411341.097,1600.788273,1506.346053,5331.253418,1332.558524,63.774021,26.670658,21.383315,19.627206,23.139425,275.891037,0.972224,275.590615,987.728763,1678.597615,988.228763,2130.902385,1844278.017,1413.38347,1304.867402,3679.719482,1019.187371,63.980667,22.596279,28.585931,28.739947,28.431914,315.828952,0.861288,328.652897,1084.230999,1082.554396,1084.730999,2726.945604,2580875.57,1654.923017,1559.513974,4897.657227,1426.24689,66.327022,29.277958,23.615627,23.117932,24.113321,54.439644,0.983047,326.189339,10.448167,-52.48321
