Label,slice,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,EXPTIME,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5
lsc1m009-fa04-20181102-0166-e91.fits,103,144322.3281,58425.60426,2458425.604,2018,NaN,2458425.605,NaN,NaN,42,1.260353,4.300578,12,21,32,0.087126,0.264573,0.199355,0.658686,0.294413,0.000144,0.000281,0.000235,0.000574,0.000303,606.050809,939.892012,848.776726,1147.012115,972.390863,4866725.855,2090.200034,2021.782132,2061.644399,2022.282132,2034.855601,22.196525,-58.946349,424017.2155,452.389342,675.523188,627.687136,34345.79688,937.283831,137.457166,1600,3.403357,6.373631,6.502623,6.244639,32.921373,0.990225,3335.964203,1994.888972,3336.464203,2101.611028,22.214923,-58.95373,1018211.83,965.969093,1054.083238,59264.62109,2250.742303,139.639397,3.907152,6.528871,6.832265,6.225477,9.600732,0.990356,2668.101847,1823.192015,2668.601847,2273.307985,22.205569,-58.972324,808940.6658,874.706069,924.814282,55164.32422,1788.151467,137.180407,3.451879,6.422126,6.646905,6.197347,20.529604,0.991403,1268.036399,2004.74336,1268.536399,2091.75664,22.18597,-58.952162,1932641.312,1290.935131,1497.08631,144322.3281,4272.07525,144.636106,3.274346,6.295321,6.36409,6.226553,37.977179,0.991898,1423.109582,1785.088995,1423.609582,2311.411005,22.188125,-58.976041,1106932.048,1002.105619,1104.606168,90034.64844,2446.857043,140.766022,3.223248,6.285364,6.330586,6.240142,40.034821,0.993038
lsc1m009-fa04-20181102-0168-e91.fits,104,148983.0938,58425.60593,2458425.606,2018,NaN,2458425.607,NaN,NaN,42,1.264724,4.197084,12,21,32,0.086986,0.264641,0.200354,0.656381,0.294585,0.000145,0.000283,0.000237,0.000575,0.000304,600.897765,935.810676,846.516296,1142.115953,968.109675,4851960.628,2092.614747,2021.882997,2061.715126,2022.382997,2034.784874,22.196525,-58.946349,422052.1574,452.389342,678.371937,622.154506,37326.62109,932.940099,147.897041,1510,3.174103,6.27322,6.399513,6.146927,32.377665,0.991094,3336.07658,1995.041439,3336.57658,2101.458561,22.214923,-58.953724,1015330.172,967.490717,1049.446939,60391.95703,2244.372441,150.793365,3.795622,6.449946,6.724385,6.175507,15.23236,0.990288,2668.236422,1823.233183,2668.736422,2273.266817,22.205569,-58.972329,809850.8764,877.720321,922.675318,62465.42578,1790.163474,147.407725,3.394119,6.3127,6.495131,6.130269,24.84029,0.992034,1268.180938,2004.785237,1268.680938,2091.714763,22.18597,-58.952162,1922707.389,1290.167666,1490.277147,148983.0938,4250.116459,154.264057,3.199926,6.207835,6.242907,6.172762,41.062972,0.993197,1423.250668,1785.143016,1423.750668,2311.356984,22.188126,-58.97604,1104072.19,1004.028198,1099.642612,100413.5469,2440.53537,150.515996,3.12107,6.200382,6.236683,6.164081,40.998803,0.992926
lsc1m009-fa04-20181102-0169-e91.fits,105,148973.3594,58425.60674,2458425.607,2018,NaN,2458425.608,NaN,NaN,42,1.266906,4.073111,12,21,32,0.087304,0.26553,0.199894,0.654585,0.295288,0.000145,0.000283,0.000236,0.000573,0.000305,603.501182,937.437021,845.362741,1142.086418,969.334123,4850747.229,2091.528811,2021.832811,2061.740444,2022.332811,2034.759556,22.196525,-58.946348,423487.8717,452.389342,677.544559,625.033241,39349.79297,936.113724,145.454358,1521,3.091931,6.193579,6.315805,6.071354,30.912001,0.993019,3336.140772,1995.032962,3336.640772,2101.467038,22.214923,-58.953727,1017771.051,967.637198,1051.810589,63814.75781,2249.767968,147.359143,3.632938,6.351981,6.631075,6.072887,9.639911,0.991366,2668.208011,1823.240264,2668.708011,2273.259736,22.205569,-58.97233,808100.1352,877.353165,921.06596,65006.01172,1786.293486,146.745048,3.275792,6.226527,6.410495,6.042559,21.474616,0.993494,1268.084625,2004.811293,1268.584625,2091.688707,22.185969,-58.95216,1919047.001,1288.610651,1489.237264,148973.3594,4242.025225,152.38923,3.162958,6.128147,6.172156,6.084139,39.297857,0.994724,1423.145784,1785.163206,1423.645784,2311.336794,22.188125,-58.976039,1105829.042,1003.944737,1101.483977,105433.5078,2444.418864,147.609038,3.00485,6.120556,6.172693,6.068419,38.555358,0.994168
lsc1m009-fa04-20181102-0170-e91.fits,106,149366.8125,58425.60754,2458425.608,2018,NaN,2458425.609,NaN,NaN,42,1.269081,4.028721,12,21,32,0.087159,0.265424,0.199129,0.657206,0.294687,0.000145,0.000283,0.000235,0.000574,0.000304,603.066304,938.30926,846.042575,1144.014507,970.043206,4853980.951,2090.0315,2022.01318,2061.633026,2022.51318,2034.866974,22.196525,-58.946346,423070.4018,452.389342,677.468003,624.487651,37003.17188,935.190913,142.01526,1579,3.01497,6.259611,6.380285,6.138937,30.341302,0.993804,3336.267528,1994.906429,3336.767528,2101.593571,22.214923,-58.953727,1018127.104,967.230303,1052.621181,65513.85156,2250.555017,146.070382,3.613925,6.367394,6.580063,6.154725,12.017354,0.994662,2668.382081,1823.14958,2668.882081,2273.35042,22.205569,-58.972326,806060.0153,874.547238,921.688367,65764.64063,1781.783831,142.404052,3.198752,6.264521,6.406451,6.122592,23.30509,0.995654,1268.306496,2004.720863,1268.806496,2091.779137,22.18597,-58.952157,1924967,1289.464244,1492.842479,149366.8125,4255.111296,149.139706,3.14029,6.184656,6.186487,6.182826,44.736117,0.995868,1423.35354,1785.09104,1423.85354,2311.40896,22.188125,-58.976034,1104826.832,1002.569849,1101.994871,100829.625,2442.203494,145.634836,3.102556,6.169674,6.177158,6.16219,43.887774,0.996094
lsc1m009-fa04-20181102-0171-e91.fits,107,148117.2188,58425.60835,2458425.608,2018,NaN,2458425.609,NaN,NaN,42,1.27128,4.139397,12,21,32,0.087237,0.264969,0.198836,0.658414,0.294769,0.000145,0.000283,0.000235,0.000576,0.000304,602.772106,936.879498,844.370336,1143.053789,969.215041,4847365.144,2089.351104,2021.841567,2061.696476,2022.341567,2034.803524,22.196524,-58.94635,422869.189,452.389342,677.449323,624.207855,34712.83984,934.746135,143.961162,1576,3.243238,6.344891,6.477698,6.212085,29.308393,0.993544,3336.17648,1994.981863,3336.67648,2101.518137,22.214923,-58.953727,1015362.399,966.239486,1050.839273,60228.14063,2244.443679,146.131413,3.689182,6.461347,6.697195,6.225499,8.579543,0.994178,2668.251296,1823.230675,2668.751296,2273.269325,22.205569,-58.972327,803972.0546,874.200144,919.665892,62022.18359,1777.168425,143.477604,3.391042,6.343488,6.510227,6.17675,21.643044,0.994792,1268.148019,2004.830271,1268.648019,2091.669729,22.185969,-58.952158,1924473.199,1289.629133,1492.268708,148117.2188,4254.019757,150.306286,3.1779,6.268504,6.309381,6.227627,39.576628,0.995197,1423.191455,1785.158757,1423.691455,2311.341243,22.188125,-58.976039,1103557.491,1002.197635,1101.137593,94921.85156,2439.397635,146.102536,3.166903,6.273194,6.310007,6.236381,40.125639,0.995196
lsc1m009-fa04-20181102-0172-e91.fits,108,148750.0469,58425.60914,2458425.609,2018,NaN,2458425.61,NaN,NaN,42,1.273502,4.067296,12,21,32,0.087034,0.265197,0.200129,0.657422,0.29363,0.000145,0.000283,0.000236,0.000575,0.000304,600.614114,936.645499,846.382212,1142.375054,967.292991,4846967.988,2090.195146,2021.833128,2061.673569,2022.333128,2034.826431,22.196525,-58.946349,421849.2162,452.389342,678.395231,621.833994,38033.46094,932.4915,146.145902,1560,3.110742,6.24034,6.36807,6.11261,30.394096,0.99297,3336.071258,1994.932242,3336.571258,2101.567758,22.214923,-58.953732,1015969.143,966.979075,1050.663008,63091.375,2245.784877,147.831646,3.691642,6.413292,6.657538,6.169047,11.334643,0.993206,2668.209128,1823.179667,2668.709128,2273.320333,22.20557,-58.97233,808260.954,876.193321,922.468746,66326.00781,1786.648974,144.659056,3.183661,6.285902,6.444865,6.126939,22.722024,0.99481,1268.110645,2004.774316,1268.610645,2091.725684,22.18597,-58.952159,1922565.837,1289.45846,1490.987028,148750.0469,4249.803562,151.868923,3.150192,6.209549,6.229455,6.189642,42.551363,0.994359,1423.170809,1785.110928,1423.670809,2311.389072,22.188125,-58.97604,1100172.053,1001.723197,1098.279502,101736.9531,2431.914174,149.27169,3.060848,6.180672,6.202218,6.159126,42.191785,0.994925
lsc1m009-fa04-20181102-0173-e91.fits,109,149073.7813,58425.60995,2458425.61,2018,NaN,2458425.611,NaN,NaN,42,1.275745,3.97256,12,21,32,0.08732,0.26508,0.199994,0.656525,0.294456,0.000145,0.000283,0.000236,0.000574,0.000304,603.871396,937.763936,847.74938,1144.08403,969.594996,4857732.015,2091.500613,2021.819646,2061.68069,2022.319646,2034.81931,22.196525,-58.946348,424178.7946,452.389342,678.275218,625.378583,42141.76953,937.640999,143.37115,1514,3.011225,6.195282,6.287424,6.10314,33.789764,0.99392,3335.989921,1994.963396,3336.489921,2101.536604,22.214923,-58.953726,1017871.59,967.770592,1051.769498,68148.60156,2249.990208,145.68392,3.533242,6.295713,6.53736,6.054066,8.60121,0.993561,2668.234091,1823.229218,2668.734091,2273.270782,22.20557,-58.972324,809600.4088,876.224549,923.964536,71926.03125,1789.609819,144.353514,3.116858,6.177931,6.355865,5.999998,20.52181,0.994177,1268.088096,2004.763984,1268.588096,2091.736016,22.18597,-58.95216,1925247.839,1289.640081,1492.856702,149073.7813,4255.732086,149.594964,3.178394,6.119204,6.149139,6.089269,41.058283,0.994912,1423.15206,1785.108274,1423.65206,2311.391726,22.188125,-58.97604,1105012.178,1003.421096,1101.244715,109409.9219,2442.613199,146.485171,2.955787,6.098332,6.14812,6.048544,38.218411,0.995153
lsc1m009-fa04-20181102-0174-e91.fits,110,149096.0469,58425.61075,2458425.611,2018,NaN,2458425.612,NaN,NaN,42,1.278001,4.062836,12,21,32,0.087283,0.264773,0.199631,0.657206,0.294785,0.000144,0.000282,0.000235,0.000574,0.000303,605.794027,938.914512,848.367153,1145.374532,971.657254,4858783.356,2089.273104,2022.038375,2061.790546,2022.538375,2034.709454,22.196525,-58.946344,424089.2714,452.389342,675.886714,627.456144,35016.85156,937.443109,137.793967,1611,3.088554,6.241943,6.386135,6.097752,29.855987,0.991617,3336.346587,1995.024226,3336.846587,2101.475774,22.214924,-58.953729,1017159.778,965.92596,1053.041144,62926.02344,2248.416757,141.806703,3.58458,6.374801,6.632118,6.117483,8.921913,0.992831,2668.455786,1823.315016,2668.955786,2273.184984,22.20557,-58.972323,808550.3764,874.562336,924.520006,67953.73438,1787.288738,139.082336,3.375175,6.259203,6.427007,6.091398,22.245236,0.994359,1268.301502,2004.878275,1268.801502,2091.621725,22.185969,-58.952155,1926870.475,1289.628141,1494.128745,149096.0469,4259.318901,145.662718,3.15278,6.168359,6.19264,6.144078,41.745323,0.995177,1423.371785,1785.186288,1423.871785,2311.313712,22.188125,-58.976039,1106202.727,1002.022515,1103.969931,104828.4453,2445.244889,142.050716,3.14053,6.172137,6.203458,6.140816,40.462831,0.995859
lsc1m009-fa04-20181102-0175-e91.fits,111,149005.4844,58425.61156,2458425.612,2018,NaN,2458425.613,NaN,NaN,42,1.280299,4.131245,12,21,32,0.087148,0.264643,0.199824,0.656308,0.295244,0.000144,0.000282,0.000236,0.000574,0.000304,603.81541,937.839413,847.884834,1144.157846,971.315936,4851223.902,2087.947202,2022.051429,2061.831815,2022.551429,2034.668185,22.196526,-58.946341,422772.7151,452.389342,676.111704,625.300098,34099.1875,934.532881,138.685383,1575,3.076703,6.263575,6.438317,6.088832,28.591326,0.989417,3336.21929,1995.114598,3336.71929,2101.385402,22.214923,-58.953723,1015181.064,965.227359,1051.753304,61367.17188,2244.04284,141.000004,3.716188,6.405125,6.737823,6.072428,10.116718,0.987808,2668.369925,1823.332263,2668.869925,2273.167737,22.205569,-58.972324,807945.7324,874.333952,924.069951,66059.78125,1785.952181,138.188273,3.423645,6.289965,6.511899,6.06803,22.830111,0.989831,1268.341529,2004.902486,1268.841529,2091.597514,22.185971,-58.952154,1922285.421,1288.342728,1492.060598,149005.4844,4249.183705,145.467264,3.16053,6.20523,6.276996,6.133464,38.025079,0.990796,1423.382845,1785.252783,1423.882845,2311.247217,22.188126,-58.976033,1105811.685,1001.784817,1103.841529,105501.5938,2444.380497,140.418801,3.216325,6.192865,6.280633,6.105096,36.646783,0.990281
lsc1m009-fa04-20181102-0176-e91.fits,112,149057.125,58425.61236,2458425.612,2018,NaN,2458425.613,NaN,NaN,42,1.282607,4.089267,12,21,32,0.087033,0.264908,0.19976,0.656258,0.295071,0.000144,0.000283,0.000236,0.000574,0.000304,602.455382,937.503565,846.12401,1143.319877,969.937717,4852814.152,2090.597251,2021.861032,2061.673985,2022.361032,2034.826015,22.196524,-58.946351,422354.0557,452.389342,677.031318,623.832376,38927.39453,933.60744,142.623941,1557,3.115631,6.23916,6.380329,6.097991,30.506284,0.991289,3336.159344,1995.023469,3336.659344,2101.476531,22.214923,-58.953724,1016318.986,966.458333,1051.591105,63365.71875,2246.558201,145.539825,3.597785,6.394261,6.681244,6.107279,8.854342,0.991157,2668.291233,1823.236343,2668.791233,2273.263657,22.20557,-58.972326,807994.3148,876.441794,921.902995,67697.42188,1786.059572,143.130507,3.306794,6.260793,6.440977,6.08061,23.022485,0.993134,1268.174256,2004.812602,1268.674256,2091.687398,22.18597,-58.952157,1922827.815,1289.120542,1491.581084,149057.125,4250.38266,149.324823,3.226377,6.165133,6.19385,6.136416,41.815806,0.992947,1423.229058,1785.149037,1423.729058,2311.350963,22.188125,-58.976038,1105673.036,1003.2812,1102.056966,106359.6094,2444.074015,146.42328,3.068503,6.175728,6.216216,6.135239,40.263203,0.993654
lsc1m009-fa04-20181102-0177-e91.fits,113,148946.6406,58425.61317,2458425.613,2018,NaN,2458425.614,NaN,NaN,42,1.284961,4.086209,12,21,32,0.087133,0.265474,0.199719,0.657227,0.293936,0.000145,0.000284,0.000236,0.000576,0.000304,600.37097,935.918701,844.761099,1141.125736,966.479116,4838005.899,2088.616184,2021.923893,2061.663007,2022.423893,2034.836993,22.196525,-58.946346,421551.8313,452.389342,678.157862,621.61313,36965.41406,931.834135,146.125845,1563,3.133691,6.270669,6.388436,6.152902,31.644255,0.993022,3336.064849,1994.90232,3336.564849,2101.59768,22.214922,-58.953731,1014928.535,966.631373,1049.964406,64639.81641,2243.484628,148.908818,3.728672,6.446182,6.722564,6.169799,10.781581,0.99153,2668.24947,1823.170282,2668.74947,2273.329718,22.205569,-58.972327,805388.4354,874.921538,920.526471,64437.67578,1780.299314,146.807707,3.33311,6.268569,6.467446,6.069692,21.64817,0.992415,1268.181721,2004.708198,1268.681721,2091.791802,22.18597,-58.952161,1918667.13,1288.262699,1489.344627,148946.6406,4241.185525,153.130435,3.063389,6.205933,6.254374,6.157491,39.456837,0.993409,1423.248488,1785.09413,1423.748488,2311.40587,22.188125,-58.976037,1099021.799,1001.415435,1097.468403,101944.3281,2429.371554,150.03653,3.082918,6.179983,6.231153,6.128812,38.812027,0.994031
lsc1m009-fa04-20181102-0178-e91.fits,114,148790.5781,58425.61398,2458425.614,2018,NaN,2458425.615,NaN,NaN,42,1.287317,4.120643,12,21,32,0.087312,0.265014,0.199069,0.657344,0.295102,0.000145,0.000283,0.000236,0.000576,0.000305,601.467157,935.79738,844.480866,1141.86727,968.494019,4845845.208,2090.583967,2021.985679,2061.655753,2022.485679,2034.844247,22.196526,-58.946341,423100.7712,452.389342,679.352992,622.7996,35370.13672,935.258044,146.016582,1578,3.190314,6.352303,6.476132,6.228473,33.454161,0.990126,3336.163342,1994.907953,3336.663342,2101.592047,22.214923,-58.953723,1015179.172,967.268596,1049.531822,61200.48047,2244.038657,149.714595,3.705191,6.473815,6.72637,6.22126,13.126263,0.992455,2668.299527,1823.173858,2668.799527,2273.326142,22.20557,-58.97232,804507.0501,874.456536,920.008048,62376.26563,1778.351025,147.376823,3.381036,6.337987,6.513124,6.162849,23.599989,0.993394,1268.258855,2004.678522,1268.758855,2091.821478,22.185971,-58.952159,1921983.703,1289.715577,1490.238419,148790.5781,4248.516763,152.729491,3.079955,6.271211,6.302625,6.239797,41.661493,0.992576,1423.310243,1785.014887,1423.810243,2311.485113,22.188126,-58.97604,1104175.283,1003.440223,1100.389697,97548.67188,2440.763254,150.466839,3.16051,6.278652,6.289796,6.267507,43.879533,0.991757
lsc1m009-fa04-20181102-0179-e91.fits,115,148995.5313,58425.61478,2458425.615,2018,NaN,2458425.616,NaN,NaN,42,1.289697,4.119068,12,21,32,0.087361,0.265201,0.199463,0.657285,0.294483,0.000145,0.000283,0.000236,0.000576,0.000304,602.209323,935.933462,843.914761,1141.546307,967.342229,4847743.587,2092.279906,2021.95474,2061.745623,2022.45474,2034.754377,22.196525,-58.946349,423501.9439,452.389342,679.077949,623.64261,38658.25391,936.14483,148.354585,1558,3.122016,6.243956,6.376044,6.111867,29.430954,0.993311,3336.214481,1995.098576,3336.714481,2101.401424,22.214923,-58.953721,1016144.339,967.855486,1049.892627,62047.05469,2246.172144,151.397506,3.654068,6.39217,6.703308,6.081032,6.955446,0.989989,2668.29498,1823.261057,2668.79498,2273.238943,22.205569,-58.972329,806148.5464,876.884268,919.332887,63702.52734,1781.979528,149.595666,3.353577,6.263482,6.459355,6.067609,19.149898,0.993661,1268.268417,2004.8722,1268.768417,2091.6278,22.18597,-58.952157,1922632.189,1290.160893,1490.226684,148995.5313,4249.950231,155.671924,3.243563,6.165877,6.208044,6.123711,39.721996,0.994427,1423.333094,1785.189388,1423.833094,2311.310612,22.188126,-58.97604,1102818.513,1003.717996,1098.733427,106831.125,2437.764135,153.228236,3.101473,6.150389,6.192037,6.108741,39.780524,0.994413
lsc1m009-fa04-20181102-0180-e91.fits,116,148595.3438,58425.61559,2458425.616,2018,NaN,2458425.617,NaN,NaN,42,1.2921,4.14634,12,21,32,0.087173,0.264764,0.199806,0.657113,0.294646,0.000145,0.000283,0.000237,0.000576,0.000305,600.286174,934.169393,843.684039,1139.879608,966.639537,4844444.318,2093.532143,2021.856528,2061.600152,2022.356528,2034.899848,22.196525,-58.946349,422304.7897,452.389342,679.42204,621.564749,37219.09375,933.498538,151.234946,1563,3.270607,6.339674,6.484013,6.195336,31.277227,0.99025,3336.068602,1994.826221,3336.568602,2101.673779,22.214923,-58.953735,1014129.061,967.965144,1047.691714,65452.29688,2241.717403,153.975671,3.831496,6.479235,6.797234,6.161235,9.135073,0.989366,2668.2348,1823.114262,2668.7348,2273.385738,22.205569,-58.972329,806756.1932,877.579972,919.296496,58986.31641,1783.322722,151.908677,3.312731,6.349634,6.564225,6.135043,20.264596,0.99211,1268.165205,2004.68563,1268.665205,2091.81437,22.18597,-58.95216,1921020.218,1291.444611,1487.49718,148595.3438,4246.386992,159.118566,3.066623,6.252918,6.302906,6.20293,39.565849,0.99281,1423.263683,1785.003318,1423.763683,2311.496682,22.188126,-58.976043,1102538.846,1003.964403,1098.185198,92538.33594,2437.145935,154.960887,3.131176,6.267609,6.309075,6.226142,40.819164,0.991721
lsc1m009-fa04-20181102-0181-e91.fits,117,149089.6094,58425.61639,2458425.616,2018,NaN,2458425.617,NaN,NaN,42,1.294528,4.077712,12,21,32,0.087279,0.264876,0.200043,0.656449,0.294659,0.000145,0.000284,0.000237,0.000576,0.000305,600.179985,933.799316,844.074809,1140.049252,966.263567,4844160.775,2093.414616,2021.835761,2061.604246,2022.335761,2034.895754,22.196524,-58.946354,422792.5863,452.389342,680.335741,621.446972,39858.46875,934.576806,152.916759,1548,3.170303,6.311334,6.469884,6.152784,27.683611,0.992194,3336.042626,1994.882742,3336.542626,2101.617258,22.214922,-58.953735,1014409.251,968.751444,1047.130569,67584.74219,2242.336758,155.875562,3.732185,6.458041,6.758073,6.158008,6.939375,0.990879,2668.243501,1823.144722,2668.743501,2273.355278,22.205569,-58.972331,807505.0764,877.893415,919.821316,60692.46875,1784.978118,152.916519,3.202796,6.331583,6.546183,6.116983,19.117155,0.992569,1268.179953,2004.754181,1268.679953,2091.745819,22.18597,-58.952158,1919736.27,1290.042461,1488.118669,149089.6094,4243.548844,159.170441,3.061654,6.238564,6.295745,6.181383,38.583738,0.993189,1423.223274,1785.066523,1423.723274,2311.433477,22.188125,-58.976041,1102510.178,1004.48942,1097.582668,100065.1484,2437.082564,156.679033,3.075283,6.222638,6.273567,6.171709,38.934706,0.993933
lsc1m009-fa04-20181102-0182-e91.fits,118,148907.4844,58425.61719,2458425.617,2018,NaN,2458425.618,NaN,NaN,42,1.296978,4.086698,12,21,32,0.087142,0.264603,0.199171,0.657732,0.295178,0.000145,0.000283,0.000236,0.000576,0.000305,601.092584,935.152489,844.191552,1141.827008,968.382788,4849311.303,2092.436245,2021.914771,2061.638591,2022.414771,2034.861409,22.196526,-58.946347,422580.3043,452.389342,678.962285,622.391426,37341.72656,934.107559,150.041915,1578,3.176935,6.317445,6.460625,6.174266,29.938995,0.99185,3336.056672,1994.905556,3336.556672,2101.594444,22.214922,-58.953728,1014659.91,967.615015,1048.619435,63886.66797,2242.890837,152.95019,3.781441,6.46032,6.746846,6.173795,8.445686,0.99144,2668.223211,1823.143798,2668.723211,2273.356202,22.205569,-58.972328,805423.7459,875.789443,919.65455,59858.59766,1780.377367,151.085561,3.234465,6.313794,6.491111,6.136478,21.076059,0.994269,1268.147463,2004.671221,1268.647463,2091.828779,22.18597,-58.952165,1924042.96,1290.76865,1490.617982,148907.4844,4253.068718,157.083336,3.064882,6.223995,6.270098,6.177891,39.782803,0.993309,1423.216574,1784.995649,1423.716574,2311.504351,22.188126,-58.976047,1105184.687,1004.449983,1100.288423,96560.07813,2442.994528,153.086664,3.098057,6.222205,6.259261,6.18515,40.656464,0.993782
lsc1m009-fa04-20181102-0183-e91.fits,119,148936.9375,58425.618,2458425.618,2018,NaN,2458425.619,NaN,NaN,42,1.299463,4.05916,12,21,32,0.087233,0.264707,0.199885,0.658002,0.294072,0.000145,0.000283,0.000237,0.000577,0.000304,599.846884,934.145547,844.26332,1141.027096,966.5229,4844732.608,2092.295342,2022.098817,2061.612861,2022.598817,2034.887139,22.196525,-58.946347,422619.9927,452.389342,680.494866,621.048026,34577.90234,934.19529,150.901821,1563,3.144246,6.330259,6.496213,6.164305,28.313551,0.990927,3336.318488,1994.909971,3336.818488,2101.590029,22.214923,-58.953729,1014018.258,968.114276,1047.415872,62668.32813,2241.472475,152.606962,3.596146,6.446512,6.740924,6.1521,10.03171,0.990583,2668.496164,1823.183512,2668.996164,2273.316488,22.20557,-58.972323,807068.8946,877.311046,919.934724,60420.16797,1784.013944,150.325721,3.206143,6.336672,6.522657,6.150686,21.74627,0.993464,1268.354891,2004.673229,1268.854891,2091.826771,22.18597,-58.952159,1922701.836,1290.298935,1490.121229,148936.9375,4250.104184,157.858055,3.288388,6.24088,6.33765,6.14411,31.892059,0.995074,1423.425443,1785.022237,1423.925443,2311.477763,22.188125,-58.976039,1100943.619,1002.949915,1097.705481,90580.91406,2433.619709,153.332711,2.974179,6.243183,6.323612,6.162753,34.949289,0.994382
