 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5
97,cpt1m013-fa14-20190709-0221-e91.fits,97,0,58674.46384,2458674.463844,2458674.468531,1.244683,50.072,8.085944,13,23,35,0.153709,0.649258,0.400423,0.186887,0.194662,0.000267,0.000788,0.000529,0.000323,0.000331,575.555998,824.082733,757.518164,578.307752,588.114252,2808244.145,1687.860662,2083.469513,2082.150783,2083.969513,2014.349217,22.196567,-58.946332,431652.4569,530.929158,703.671297,613.429109,8357.200195,813.013281,157.825674,1860,6.24074,9.802347,10.060468,9.544226,22.019214,0.99464,1481.348157,1812.904155,1481.848157,2283.595845,22.18817,-58.975984,1105512.178,1017.371974,1086.63518,21178.45508,2082.221631,163.283269,6.249941,9.856049,10.247461,9.464637,14.442866,0.991797,2726.545666,1836.67573,2727.045666,2259.82427,22.205599,-58.972221,802960.8067,891.134585,901.054476,14742.15918,1512.369012,160.363019,6.498284,9.876731,10.062055,9.691406,26.257248,0.9962,1891.245377,1251.32503,1891.745377,2845.17497,22.193973,-59.036434,442186.4512,709.014276,623.663678,7998.166504,832.853958,158.403452,6.606438,9.923434,10.26743,9.579438,14.824224,0.993651,3216.957551,1149.08018,3217.457551,2947.41982,22.212583,-59.046028,457584.7081,719.031147,636.390663,7258.890137,861.856428,160.948945,7.188871,10.104181,10.258535,9.949827,16.885989,0.99865
98,cpt1m013-fa14-20190709-0222-e91.fits,98,0,58674.46473,2458674.464730,2458674.469417,1.242378,50.072,7.704656,13,23,35,0.153893,0.649635,0.399876,0.186767,0.194984,0.000266,0.000787,0.000527,0.000323,0.000331,577.641548,825.372847,759.053687,578.789255,589.344836,2823110.977,1693.995663,2083.779762,2082.204829,2084.279762,2014.295171,22.196567,-58.946337,434456.0279,530.929158,705.49564,615.816744,9870.630859,818.29378,161.786635,1849,5.71534,9.404202,9.744942,9.063462,20.070498,0.991038,1481.625915,1812.973637,1482.125915,2283.526363,22.18817,-58.975987,1111756.263,1021.662523,1088.183464,25161.16211,2093.982306,167.706639,5.752699,9.414194,9.918612,8.909776,11.937916,0.986345,2726.848158,1836.743564,2727.348158,2259.756436,22.2056,-58.972223,806424.6865,892.946318,903.105451,17352.19727,1518.893196,164.303405,6.056821,9.462587,9.772111,9.153062,21.315004,0.99211,1891.564282,1251.348355,1892.064282,2845.151645,22.193974,-59.036441,444286.6272,711.906849,624.07972,9247.43457,836.80962,163.03247,6.086245,9.497695,9.923924,9.071465,14.213159,0.989626,3217.266859,1149.13029,3217.766859,2947.36971,22.212584,-59.04603,460643.4003,722.262078,637.778743,8269.422852,867.617446,164.626179,6.826231,9.664276,9.896979,9.431573,12.728107,0.997159
99,cpt1m013-fa14-20190709-0223-e91.fits,99,0,58674.46562,2458674.465615,2458674.470302,1.2401,50.068,8.025195,13,23,35,0.153215,0.649435,0.40026,0.187141,0.194431,0.000268,0.000791,0.00053,0.000326,0.000332,572.184503,820.767212,754.651806,574.637564,585.452215,2808705.702,1695.375732,2083.37082,2082.19331,2083.87082,2014.30669,22.196568,-58.946339,430336.6583,530.929158,705.812841,609.70364,8496.664062,810.534987,168.15587,1952,6.214694,9.743969,10.034333,9.453606,18.392502,0.994472,1481.230823,1812.957748,1481.730823,2283.542252,22.18817,-58.97599,1105877.115,1021.295519,1082.817945,21742.04688,2082.908986,173.138873,6.14932,9.799902,10.234609,9.365195,12.776982,0.990368,2726.44979,1836.714614,2726.94979,2259.785386,22.2056,-58.972228,802860.3661,894.110683,897.94293,14984.80469,1512.179833,171.204309,6.529195,9.847741,10.082118,9.613364,22.517523,0.995468,1891.136458,1251.355463,1891.636458,2845.144537,22.193974,-59.036443,442764.4732,714.78475,619.437493,8144.86377,833.942657,169.042048,6.425672,9.871795,10.253211,9.490379,13.148229,0.992593,3216.832134,1149.128859,3217.332134,2947.371141,22.212584,-59.046034,457203.7473,721.736229,633.477618,7368.205566,861.138892,171.651073,7.102439,10.043031,10.213506,9.872557,13.412322,0.998554
100,cpt1m013-fa14-20190709-0224-e91.fits,100,0,58674.4665,2458674.466504,2458674.471191,1.237841,50.072,7.74775,13,23,35,0.154057,0.649278,0.40091,0.187009,0.194175,0.000269,0.000791,0.000531,0.000326,0.000333,572.341736,820.697533,755.157866,574.424983,583.085925,2816063.345,1700.427212,2083.645761,2082.236082,2084.145761,2014.263918,22.196567,-58.946329,433835.5955,530.929158,711.295015,609.923571,9336.092773,817.125201,173.452158,1788,5.794251,9.545823,9.915564,9.176082,21.565769,0.988766,1481.529565,1813.003512,1482.029565,2283.496488,22.18817,-58.97598,1108611.503,1023.358992,1083.306554,23577.90234,2088.05918,177.844688,5.811314,9.542008,10.024521,9.059495,17.020857,0.98518,2726.735186,1836.780559,2727.235186,2259.719441,22.205599,-58.972215,805895.5144,896.246719,899.18936,16578.32813,1517.896506,174.492512,6.076227,9.623665,9.905662,9.341669,25.830199,0.99109,1891.436169,1251.408567,1891.936169,2845.091433,22.193973,-59.036431,443659.9587,716.494991,619.208737,9068.213867,835.629296,174.160968,6.175476,9.611836,10.043449,9.180223,20.0644,0.986259,3217.173777,1149.145775,3217.673777,2947.354225,22.212584,-59.046025,457896.3692,726.337265,630.41839,8170.844238,862.443439,177.216063,6.856286,9.777227,10.03579,9.518665,20.946929,0.994959
101,cpt1m013-fa14-20190709-0225-e91.fits,101,0,58674.46739,2458674.467390,2458674.472077,1.235613,50.12,7.826969,13,23,35,0.153989,0.649795,0.400097,0.186614,0.194894,0.000269,0.000792,0.00053,0.000326,0.000334,573.244854,820.522399,754.311279,572.951785,583.973244,2818448.534,1702.701661,2083.367408,2082.225089,2083.867408,2014.274911,22.196568,-58.946335,434009.758,530.929158,710.259902,611.057666,9256.838867,817.453235,176.174216,1840,6.036315,9.533527,9.864162,9.202892,22.158209,0.990624,1481.265158,1812.969717,1481.765158,2283.530283,22.188171,-58.975987,1110086.006,1024.315333,1083.734637,23295.86328,2090.836391,181.515401,5.929983,9.586083,10.068151,9.104015,15.643598,0.986218,2726.456359,1836.729259,2726.956359,2259.770741,22.2056,-58.972224,805410.3919,897.112598,897.780717,16157.84082,1516.982782,179.157202,6.285962,9.59696,9.84492,9.348999,26.650063,0.992533,1891.17281,1251.370283,1891.67281,2845.129717,22.193974,-59.036436,443246.537,717.96521,617.364924,8937.475586,834.85062,177.753843,6.264732,9.616407,10.011926,9.220887,17.074755,0.990153,3216.870852,1149.11318,3217.370852,2947.38682,22.212584,-59.046029,459705.5994,727.795294,631.641346,7990.563477,865.851107,180.34785,6.870104,9.808641,10.017736,9.599545,23.143176,0.996197
102,cpt1m013-fa14-20190709-0226-e91.fits,102,0,58674.46828,2458674.468279,2458674.472966,1.233408,50.068,7.837519,13,23,35,0.153703,0.650618,0.39972,0.187349,0.193994,0.000269,0.000793,0.00053,0.000326,0.000332,571.356831,820.688201,754.460267,574.516435,583.666689,2815730.505,1700.347869,2083.692619,2082.191544,2084.192619,2014.308456,22.196567,-58.946331,432786.8198,530.929158,710.957536,608.737931,9124.044922,815.149842,174.722174,1900,5.916919,9.592162,9.91703,9.267295,23.273175,0.990323,1481.535338,1812.961365,1482.035338,2283.538635,22.18817,-58.97598,1109865.628,1024.270317,1083.567111,22800.48242,2090.421312,179.742148,5.977461,9.602335,10.075156,9.129514,14.908845,0.987178,2726.769058,1836.715065,2727.269058,2259.784935,22.2056,-58.972218,804092.5744,895.608358,897.817185,15621.34375,1514.500686,176.688177,6.290664,9.649867,9.930246,9.369488,23.984739,0.99248,1891.474518,1251.35655,1891.974518,2845.14345,22.193974,-59.036431,444286.8906,717.364795,619.331884,8622.391602,836.810116,175.099364,6.258321,9.658076,10.074669,9.241482,17.063091,0.98918,3217.216226,1149.10716,3217.716226,2947.39284,22.212584,-59.046024,457485.4113,724.794187,631.193544,7968.593262,861.669404,177.705521,6.917259,9.812973,10.049051,9.576894,20.62944,0.995908
103,cpt1m013-fa14-20190709-0227-e91.fits,103,0,58674.46917,2458674.469168,2458674.473855,1.231219,50.12,7.863288,13,23,35,0.153694,0.651467,0.399557,0.186931,0.194091,0.000268,0.000793,0.00053,0.000325,0.000332,572.671857,821.453232,754.415414,574.773625,584.164622,2816405.604,1699.597563,2083.615512,2082.239801,2084.115512,2014.260199,22.196567,-58.946334,432863.5843,530.929158,709.295411,610.272642,9092.169922,815.294428,172.344663,1872,5.897384,9.600201,9.942963,9.257438,23.603527,0.98898,1481.468369,1813.018086,1481.968369,2283.481914,22.18817,-58.975982,1111009.309,1023.765226,1085.218839,23143.95703,2092.575424,177.338003,5.930746,9.636309,10.097679,9.174939,17.375422,0.98648,2726.693298,1836.752842,2727.193298,2259.747158,22.2056,-58.972224,804051.0306,896.071349,897.30693,15815.50098,1514.422438,175.142421,6.307273,9.68233,9.939459,9.425201,27.224027,0.991667,1891.409046,1251.391517,1891.909046,2845.108483,22.193974,-59.036438,443559.1525,715.896886,619.585252,8657.310547,835.439428,172.633399,6.282972,9.716829,10.128465,9.305193,18.778099,0.988618,3217.108604,1149.17326,3217.608604,2947.32674,22.212583,-59.046029,457786.1113,724.627093,631.754065,7734.49707,862.235769,175.861201,7.060547,9.860327,10.090269,9.630385,22.326461,0.995706
104,cpt1m013-fa14-20190709-0228-e91.fits,104,0,58674.47005,2458674.470052,2458674.474739,1.229066,50.076,7.779741,13,23,35,0.153448,0.649267,0.39955,0.187205,0.194971,0.000269,0.000793,0.00053,0.000327,0.000334,570.345498,819.047746,753.166936,572.564437,583.816812,2807923.717,1698.884168,2083.834284,2082.261824,2084.334284,2014.238176,22.196568,-58.946328,430869.109,530.929158,709.048548,607.672225,9419.686523,811.537852,174.770261,1873,5.854711,9.602721,10.025713,9.17973,17.923159,0.988233,1481.709922,1813.027401,1482.209922,2283.472599,22.188171,-58.975979,1105395.88,1022.499528,1081.072264,23150.57617,2082.002583,179.119597,5.843092,9.665846,10.189229,9.142462,14.00764,0.98504,2726.914934,1836.790094,2727.414934,2259.709906,22.205601,-58.972216,801618.4082,894.265658,896.398516,16125.86719,1509.840617,177.164538,6.216534,9.71296,10.046695,9.379225,20.587059,0.991685,1891.628714,1251.408203,1892.128714,2845.091797,22.193975,-59.036432,442769.2121,717.567079,617.04226,9023.705078,833.951583,175.783456,6.147478,9.69551,10.175438,9.215582,15.354858,0.986806,3217.356979,1149.187106,3217.856979,2947.312894,22.212585,-59.046022,458140.2173,725.319622,631.639078,7763.074707,862.902724,177.221401,6.973601,9.900035,10.176737,9.623333,14.256766,0.995959
105,cpt1m013-fa14-20190709-0229-e91.fits,105,0,58674.47095,2458674.470946,2458674.475633,1.226911,50.064,7.60337,13,23,35,0.153495,0.650664,0.398935,0.187119,0.194774,0.000268,0.000792,0.000529,0.000326,0.000333,572.056061,821.664459,754.739932,574.664825,584.625076,2828004.538,1706.190874,2083.49917,2082.080833,2083.99917,2014.419167,22.196567,-58.946332,434085.6554,530.929158,712.190312,609.507947,10047.38086,817.596187,178.892694,1856,5.627196,9.267359,9.623781,8.910937,24.009962,0.986814,1481.395799,1812.837005,1481.895799,2283.662995,22.18817,-58.975983,1114751.954,1026.991825,1085.453581,25536.9043,2099.624661,183.479395,5.661631,9.331613,9.83101,8.832215,17.553756,0.98298,2726.639446,1836.57805,2727.139446,2259.92195,22.2056,-58.972223,806464.0114,898.263628,897.803258,16992.06836,1518.967264,181.024448,6.138739,9.391458,9.671995,9.110921,28.310449,0.988229,1891.332845,1251.209564,1891.832845,2845.290436,22.193974,-59.036437,445762.0145,719.654182,619.411414,9501.540039,839.588498,180.405309,6.047029,9.368379,9.820324,8.916434,19.216841,0.984899,3217.041823,1148.951526,3217.541823,2947.548474,22.212584,-59.046031,461026.5579,729.105891,632.317697,8591.616211,868.339119,182.485484,6.762515,9.572298,9.852212,9.292384,22.352491,0.99324
106,cpt1m013-fa14-20190709-0230-e91.fits,106,0,58674.47183,2458674.471833,2458674.476520,1.224812,50.12,7.763376,13,23,35,0.153926,0.650061,0.399715,0.187204,0.194435,0.000269,0.000791,0.000529,0.000325,0.000332,573.258171,822.304113,755.748164,575.797623,585.179503,2822531.024,1701.096498,2083.673378,2082.356902,2084.173378,2014.143098,22.196568,-58.946333,434460.4157,530.929158,711.209686,610.875279,9474.481445,818.302044,174.200357,1859,5.856266,9.475688,9.818553,9.132823,22.176915,0.989784,1481.533088,1813.118355,1482.033088,2283.381645,22.18817,-58.975984,1111969.207,1024.261073,1085.630643,23286.56055,2094.383383,178.131483,5.892127,9.510007,9.983261,9.036752,15.300803,0.986695,2726.767807,1836.886378,2727.267807,2259.613622,22.2056,-58.972222,806027.2833,896.397067,899.185543,16255.33594,1518.144691,177.335444,6.176095,9.558054,9.803757,9.31235,27.506619,0.991971,1891.485547,1251.538138,1891.985547,2844.961862,22.193974,-59.036435,445070.7918,716.991806,620.747389,9014.169922,838.286586,173.360675,6.377322,9.561164,9.981217,9.141112,16.309486,0.989159,3217.191365,1149.290243,3217.691365,2947.209757,22.212584,-59.046029,459463.7421,725.957022,632.907635,8109.140137,865.395571,176.486821,6.911698,9.719549,9.933451,9.505648,20.676542,0.996565
107,cpt1m013-fa14-20190709-0231-e91.fits,107,0,58674.47272,2458674.472720,2458674.477407,1.222721,50.071,7.812611,13,23,35,0.153588,0.648524,0.400378,0.186988,0.194978,0.000268,0.000789,0.00053,0.000325,0.000333,572.685141,821.447579,755.39159,575.191166,585.612481,2818159.971,1699.768297,2083.455487,2082.179606,2083.955487,2014.320394,22.196567,-58.946338,432836.7781,530.929158,709.283015,610.245514,9297.277344,815.243938,171.846237,1880,5.889359,9.515719,9.768535,9.262904,26.171907,0.992446,1481.325601,1812.961235,1481.825601,2283.538765,22.188171,-58.975986,1108654.516,1022.987489,1083.742009,23128.11133,2088.140194,177.606023,6.027345,9.577193,10.002962,9.151424,17.256828,0.988402,2726.553952,1836.716418,2727.053952,2259.783582,22.2056,-58.972225,805731.3402,896.30048,898.952258,16135.50586,1517.587285,175.947178,6.252962,9.603521,9.817812,9.389231,29.451173,0.992542,1891.270784,1251.36018,1891.770784,2845.13982,22.193974,-59.036436,443949.7416,715.978235,620.060387,8775.594727,836.175099,172.972412,6.23905,9.6093,9.966736,9.251865,19.539678,0.990841,3217.003787,1149.089258,3217.503787,2947.410742,22.212584,-59.046032,459824.3733,725.76131,633.575209,8042.439453,866.074816,176.165847,6.890966,9.776647,9.952888,9.600407,24.59,0.99696
108,cpt1m013-fa14-20190709-0232-e91.fits,108,0,58674.4736,2458674.473603,2458674.478290,1.220665,50.068,7.721005,13,23,35,0.153547,0.649225,0.399214,0.187363,0.195079,0.000268,0.000791,0.000529,0.000326,0.000333,572.898199,820.92467,754.237328,575.564483,585.371532,2817189.735,1700.360849,2083.686811,2082.170983,2084.186811,2014.329017,22.196567,-58.94633,432569.8418,530.929158,708.479638,610.560726,9337.790039,814.741166,172.78066,1837,5.81629,9.547633,9.97499,9.120276,19.465681,0.986809,1481.542455,1812.943814,1482.042455,2283.556186,22.18817,-58.975979,1108999.397,1023.773043,1083.247312,23947.30469,2088.789774,179.004991,5.823878,9.551112,10.092688,9.009536,12.978603,0.984193,2726.795361,1836.678149,2727.295361,2259.821851,22.2056,-58.972222,803780.7553,896.025699,897.051006,16688.60742,1513.913377,176.007596,6.180201,9.614042,9.954199,9.273884,20.713271,0.991116,1891.514297,1251.302345,1892.014297,2845.197655,22.193974,-59.036435,444545.0195,716.282384,620.628162,8892.029297,837.296299,172.205167,6.075495,9.641761,10.110231,9.173291,13.574857,0.98813,3217.243966,1149.077824,3217.743966,2947.422176,22.212584,-59.046028,459864.5633,726.080757,633.351812,8341.088867,866.150514,175.458679,6.89655,9.799347,10.096029,9.502664,15.562497,0.995006
109,cpt1m013-fa14-20190709-0233-e91.fits,109,0,58674.47449,2458674.474490,2458674.479177,1.218633,50.12,7.955858,13,23,35,0.153118,0.649451,0.399628,0.186841,0.195187,0.000267,0.00079,0.000529,0.000324,0.000332,572.808706,822.064171,755.450163,575.978388,587.248912,2810891.812,1693.848987,2083.544789,2082.055603,2084.044789,2014.444397,22.196568,-58.946334,430398.2086,530.929158,705.200727,610.320143,8702.902344,810.650916,164.602006,1895,6.052795,9.71934,9.954555,9.484126,26.405038,0.993596,1481.390925,1812.845864,1481.890925,2283.654136,22.188171,-58.975981,1106753.821,1020.696277,1084.312588,22130.41211,2084.560254,171.794381,6.072255,9.76592,10.18647,9.34537,15.708514,0.989853,2726.623475,1836.568028,2727.123475,2259.931972,22.2056,-58.972224,802578.2168,893.239308,898.503021,15281.88086,1511.648407,168.524716,6.400958,9.795783,10.019069,9.572498,26.036059,0.994505,1891.342732,1251.200706,1891.842732,2845.299294,22.193975,-59.036436,442511.2875,712.61352,620.969537,8294.479492,833.465784,166.538373,6.455059,9.825627,10.160974,9.490279,16.850007,0.993284,3217.055832,1148.946293,3217.555832,2947.553707,22.212584,-59.046031,459048.4867,722.22504,635.603117,7737.14209,864.613441,168.39574,7.077216,10.001896,10.124785,9.879007,27.993197,0.998071
110,cpt1m013-fa14-20190709-0234-e91.fits,110,0,58674.47538,2458674.475379,2458674.480066,1.216606,50.072,7.650901,13,23,35,0.153218,0.651118,0.399558,0.186746,0.19446,0.000266,0.000789,0.000526,0.000323,0.00033,575.174392,825.642584,759.034701,578.167961,588.490605,2828924.624,1697.543545,2083.750057,2082.168948,2084.250057,2014.331052,22.196568,-58.946337,433442.3162,530.929158,707.2765,612.83291,9960.838867,816.384463,165.414179,1893,5.677397,9.377843,9.744867,9.010819,18.628506,0.990358,1481.599524,1812.945908,1482.099524,2283.554092,22.18817,-58.975986,1115585.456,1023.95723,1089.484428,25141.86523,2101.194554,171.034126,5.726585,9.409907,9.887404,8.93241,13.339105,0.987166,2726.82354,1836.721023,2727.32354,2259.778977,22.2056,-58.972223,807625.3985,894.295943,903.085164,17445.41602,1521.154726,168.418391,6.097082,9.421155,9.681031,9.161278,23.694832,0.99337,1891.541682,1251.338441,1892.041682,2845.161559,22.193974,-59.036438,445159.4421,714.22326,623.277716,9266.59082,838.453558,167.168592,5.99676,9.481955,9.896419,9.067491,13.282089,0.990483,3217.303989,1149.076331,3217.803989,2947.423669,22.212585,-59.046034,460554.3272,723.384808,636.665744,8322.993164,867.449677,169.201619,6.800821,9.61845,9.83351,9.40339,14.982968,0.997338
111,cpt1m013-fa14-20190709-0235-e91.fits,111,0,58674.47627,2458674.476265,2458674.480952,1.21462,50.12,7.934708,13,23,35,0.15346,0.648657,0.400139,0.187145,0.194923,0.000267,0.000787,0.000528,0.000324,0.000331,574.852804,824.082157,758.050428,578.377477,588.524329,2818770.744,1693.829453,2083.636072,2082.241923,2084.136072,2014.258077,22.196567,-58.946332,432567.899,530.929158,706.163638,612.560426,8648.615234,814.737507,163.101177,1870,6.062281,9.722949,10.067364,9.378535,20.831691,0.991029,1481.515794,1812.992059,1482.015794,2283.507941,22.188171,-58.975983,1109033.109,1021.103562,1086.112271,21816.71875,2088.853271,167.887821,6.079394,9.750025,10.213893,9.286158,14.039415,0.988422,2726.724428,1836.755153,2727.224428,2259.744847,22.2056,-58.972223,805563.4628,893.097943,901.987815,15023.32617,1517.27109,164.938281,6.40289,9.824238,10.112484,9.535992,21.987011,0.993363,1891.446144,1251.41977,1891.946144,2845.08023,22.193974,-59.036431,444359.7953,712.430311,623.723876,8224.662109,836.947431,162.950193,6.439765,9.828057,10.234456,9.421658,14.545564,0.991074,3217.197274,1149.178128,3217.697274,2947.321872,22.212584,-59.046026,459814.3765,721.959034,636.898154,7579.873535,866.055987,165.739503,7.038311,9.999069,10.23398,9.764158,17.561496,0.996704
112,cpt1m013-fa14-20190709-0236-e91.fits,112,0,58674.47715,2458674.477148,2458674.481835,1.212657,50.072,7.706956,13,23,35,0.153778,0.650106,0.399904,0.186829,0.194654,0.000267,0.000789,0.000528,0.000323,0.000331,575.628426,824.461885,757.836325,577.782102,588.109708,2819954.473,1694.427752,2083.740774,2082.259355,2084.240774,2014.240645,22.196567,-58.946341,433648.3337,530.929158,706.850615,613.493608,9392.791992,816.772495,164.077325,1909,5.780744,9.530916,9.831516,9.230317,21.348245,0.992648,1481.594129,1813.024876,1482.094129,2283.475124,22.18817,-58.97599,1111000.956,1021.497786,1087.619544,24228.62891,2092.559692,170.060293,5.727884,9.551046,9.993548,9.108543,14.091927,0.988996,2726.816671,1836.796528,2727.316671,2259.703472,22.205599,-58.972228,805562.5532,893.565754,901.514577,16633.28125,1517.269376,167.11015,6.083081,9.599246,9.826368,9.372124,25.782472,0.994212,1891.5497,1251.424887,1892.0497,2845.075113,22.193974,-59.036441,443914.2051,712.604567,622.946057,9012.412109,836.108166,165.019612,6.092263,9.605838,9.998762,9.212914,14.380808,0.99132,3217.307351,1149.175853,3217.807351,2947.324147,22.212584,-59.046036,459476.7583,722.054469,636.346395,8000.316895,865.420087,167.771068,6.916098,9.741703,9.90798,9.575426,22.525904,0.997666
113,cpt1m013-fa14-20190709-0237-e91.fits,113,0,58674.47804,2458674.478037,2458674.482724,1.210717,50.12,7.767256,13,23,35,0.154547,0.651552,0.400203,0.186134,0.194384,0.000267,0.00079,0.000528,0.000323,0.000331,577.78833,824.640056,758.420243,576.691362,587.829051,2823390.738,1696.260455,2083.602752,2082.213108,2084.102752,2014.286892,22.196567,-58.946333,436346.3878,530.929158,708.240863,616.098859,9396.916992,821.854255,164.123178,1856,5.844572,9.572388,9.873143,9.271633,22.449021,0.992146,1481.490471,1812.969007,1481.990471,2283.530993,22.18817,-58.975984,1113853.346,1023.595174,1088.177606,23467.84766,2097.932141,169.790921,5.872234,9.551019,9.972086,9.129952,15.339557,0.98953,2726.73821,1836.707468,2727.23821,2259.792532,22.2056,-58.972226,806975.5676,894.052096,902.604637,16501.15039,1519.930776,166.594148,6.178191,9.604682,9.849634,9.359729,23.927711,0.994229,1891.450454,1251.333853,1891.950454,2845.166147,22.193974,-59.03644,443059.4881,712.861512,621.522526,8704.62793,834.498315,165.608301,6.272341,9.609812,9.97356,9.246064,17.202649,0.991605,3217.165001,1149.101025,3217.665001,2947.398975,22.212584,-59.046033,459502.3358,722.531497,635.961668,7997.713379,865.468262,167.241969,6.961985,9.780367,9.933751,9.626983,19.52614,0.998369
