Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,DATE,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,RA_T1,DEC_T1
lsc1m005-fa15-20190226-0323-e91.fits,0,58541.78746,2458541.787464,2019,NaN,2458541.791472,NaN,NaN,2019,11.66061,12.383193,1.4,8,32,48,0.057678,0.501953,0.163112,0.176468,0.093956,0.219128,0.123516,0.000158,0.00058,0.000265,0.000278,0.0002,0.000317,0.000229,365.45546,866.072159,614.420048,635.868581,468.684138,692.196114,540.156625,3141084.406,1750.287508,1630.244447,1488.281953,1630.744447,1543.218047,181171.2258,481.742721,485.353027,373.277214,2976.592773,376.074651,92.87516,3424,9.167081,8.797391,8.735215,8.859568,51.361963,0.995882,1467.246078,1525.146597,1467.746078,1506.353403,1049751.121,965.468576,1087.297037,17382.58008,2179.07002,96.202836,9.622308,8.749519,8.708751,8.790287,51.587817,0.998329,1620.017301,1935.25152,1620.517301,1096.24848,440497.1853,666.56292,660.84862,7260.76416,914.382649,95.039003,10.309678,8.763111,8.749332,8.776889,47.398878,0.998586,1823.217982,1969.100191,1823.717982,1062.399809,471156.8012,684.258828,688.565178,7522.852051,978.025781,94.194127,9.919853,8.817412,8.570856,9.063969,69.627065,0.99456,1128.36596,1489.818936,1128.86596,1541.681064,269776.2552,554.062901,486.905467,4860.79834,560.000688,93.281788,10.062987,8.567255,8.685638,8.448872,19.698003,0.998722,2022.243599,1730.164431,2022.743599,1301.335569,564582.4575,737.769263,765.256139,9110.107422,1171.95846,96.009602,9.490108,8.750233,8.616827,8.883638,58.346289,0.995394,1852.722523,2154.77873,1853.222523,876.72127,345320.5854,606.276617,569.575959,5759.972656,716.815367,94.217935,11.04426,8.807005,8.521267,9.092742,71.413915,0.993382,10.243478,-47.21679
lsc1m005-fa15-20190226-0324-e91.fits,0,58541.78806,2458541.788060,2019,NaN,2458541.792068,NaN,NaN,2019,11.53534,12.291633,1.4,8,32,48,0.057743,0.498669,0.164288,0.177346,0.094244,0.218015,0.124103,0.000158,0.000578,0.000267,0.000279,0.000201,0.000316,0.00023,365.528491,863.296304,615.408381,635.763357,468.63198,689.305039,540.476034,3121274.349,1742.821433,1630.250318,1488.404163,1630.750318,1543.095837,180231.8944,474.645142,482.692976,373.388268,3229.327148,379.719244,91.730896,3339,8.992783,8.640438,8.564864,8.716012,51.245366,0.993459,1467.265691,1525.295813,1467.765691,1506.204187,1038576.083,959.688791,1082.20091,18565.60742,2188.110637,95.681864,9.932918,8.678362,8.585539,8.771186,54.300431,0.995503,1619.964616,1935.342359,1620.464616,1096.157641,440430.2074,664.93417,662.366633,8198.709961,927.914706,94.617674,10.158361,8.58315,8.573448,8.592851,46.1448,0.996798,1823.199646,1969.211445,1823.699646,1062.288555,470164.1765,682.660514,688.723263,7921.869141,990.559336,94.539312,9.765655,8.69334,8.413613,8.973068,66.794427,0.991306,1128.335934,1489.927411,1128.835934,1541.572589,268825.8024,552.079008,486.933571,5227.614258,566.372177,93.254973,9.917646,8.53744,8.557975,8.516906,41.858769,0.998068,2022.153834,1730.215531,2022.653834,1301.284469,558683.7361,733.567585,761.598177,9917.977539,1177.05563,96.221299,9.554726,8.683016,8.464093,8.901938,60.976512,0.990933,1852.661877,2154.815564,1853.161877,876.684436,344594.3427,604.440659,570.104505,6209.302734,726.00415,93.269531,10.764679,8.686125,8.386046,8.986203,66.903383,0.990061,10.243478,-47.216799
lsc1m005-fa15-20190226-0325-e91.fits,0,58541.78866,2458541.788655,2019,NaN,2458541.792663,NaN,NaN,2019,11.463655,12.30941,1.4,8,32,48,0.057886,0.50059,0.162957,0.177426,0.093976,0.219447,0.123258,0.000158,0.000578,0.000265,0.000278,0.0002,0.000317,0.000228,366.511891,865.848196,614.904199,637.543327,469.179985,692.929917,540.11539,3135868.884,1746.509714,1630.296826,1488.307354,1630.796826,1543.192646,181521.8266,476.019052,484.840383,374.395024,3085.74585,381.333112,93.011507,3421,8.893898,8.677396,8.577679,8.777113,54.237283,0.994741,1467.301734,1525.142074,1467.801734,1506.357926,1046112.265,963.260982,1086.011251,19784.0332,2197.62688,96.24891,9.851168,8.671691,8.569394,8.773989,59.188486,0.997536,1620.089901,1935.287931,1620.589901,1096.212069,439406.9353,664.352903,661.405908,8157.228516,923.086866,94.564696,10.061021,8.650517,8.622999,8.678036,49.113174,0.998023,1823.22067,1969.072329,1823.72067,1062.427671,472544.2408,684.165396,690.68714,8395.057617,992.700268,94.063733,9.862385,8.742592,8.424969,9.060216,70.64955,0.991354,1128.397588,1489.826059,1128.897588,1541.673941,269380.1043,552.637295,487.44467,5247.398438,565.901938,93.822731,9.954696,8.501363,8.623464,8.379262,26.139279,0.997797,2022.216865,1730.155527,2022.716865,1301.344473,564319.4993,736.526726,766.190118,10549.33301,1185.497716,95.677253,9.351922,8.647618,8.415119,8.880118,62.721825,0.991414,1852.730169,2154.703009,1853.230169,876.796991,344105.8399,604.233229,569.491752,6077.875488,722.882494,93.539671,10.735158,8.710714,8.423111,8.998317,68.348135,0.991784,10.243477,-47.216787
lsc1m005-fa15-20190226-0326-e91.fits,0,58541.78925,2458541.789252,2019,NaN,2458541.793260,NaN,NaN,2019,11.552655,12.227809,1.4,8,32,48,0.057675,0.496566,0.164775,0.176171,0.095141,0.218413,0.124622,0.000158,0.000576,0.000268,0.000278,0.000202,0.000317,0.00023,365.029641,862.072092,615.952331,633.696789,471.099204,689.510793,541.354449,3115195.899,1740.328041,1630.169572,1488.489945,1630.669572,1543.010055,179669.7871,469.728796,481.862892,372.864958,3710.623047,382.496855,93.373317,3353,9.140707,8.57174,8.505863,8.637618,50.746353,0.994049,1467.170077,1525.343179,1467.670077,1506.156821,1033633.882,957.544132,1079.463439,18976.95508,2200.490775,97.050373,9.922137,8.632626,8.520897,8.744354,60.064786,0.997342,1619.881789,1935.418269,1620.381789,1096.081731,440691.6034,664.565058,663.127858,8639.208008,938.183069,95.380683,9.643748,8.559334,8.519971,8.598698,50.210321,0.997414,1823.12357,1969.2833,1823.62357,1062.2167,466605.1596,680.091873,686.091362,8512.400391,993.350128,95.006923,10.209885,8.723042,8.468255,8.977828,66.273362,0.992549,1128.309485,1489.849196,1128.809485,1541.650804,270633.4742,552.600417,489.745331,5689.577637,576.148358,94.103187,9.852383,8.469338,8.545512,8.393164,33.965628,0.997708,2022.123623,1730.305651,2022.623623,1301.194349,558430.653,732.847043,762.001646,10338.44922,1188.83632,96.544741,9.835922,8.621884,8.417019,8.826749,60.924843,0.991899,1852.611798,2154.87384,1853.111798,876.62616,345201.1266,604.356884,571.187548,6758.536133,734.894539,94.441674,10.800148,8.676418,8.392202,8.960635,66.898525,0.991059,10.243478,-47.216788
lsc1m005-fa15-20190226-0327-e91.fits,0,58541.78985,2458541.789848,2019,NaN,2458541.793856,NaN,NaN,2019,11.602774,12.298576,1.4,8,32,48,0.05718,0.496298,0.165029,0.176227,0.095011,0.217828,0.125122,0.000158,0.000577,0.000268,0.000279,0.000202,0.000317,0.000231,361.793122,860.716202,615.045941,632.571326,469.762476,687.662663,541.26515,3111695.998,1741.425391,1630.014152,1488.500968,1630.514152,1542.999032,177927.5572,475.181474,481.607494,369.445159,3259.002197,374.441275,93.495032,3347,8.925286,8.599549,8.458522,8.740576,59.149016,0.995216,1467.032692,1525.358521,1467.532692,1506.141479,1032099.762,957.458732,1077.957438,18705.77539,2172.011784,96.211167,10.178099,8.619569,8.477365,8.761773,64.425329,0.997235,1619.689741,1935.419014,1620.189741,1096.080986,440778.2547,665.640221,662.186931,8067.224609,927.599829,96.184635,9.950283,8.600884,8.579386,8.622381,47.71882,0.997217,1822.967018,1969.262884,1823.467018,1062.237116,466206.05,680.722571,684.869387,8340.067383,981.111586,95.294964,10.236887,8.739632,8.404866,9.074399,70.413892,0.990264,1128.143399,1489.876366,1128.643399,1541.623634,269992.5412,552.913855,488.308511,5531.794922,568.188273,93.821784,10.036079,8.502194,8.539685,8.464703,36.557817,0.999078,2022.004774,1730.336494,2022.504774,1301.163506,556575.8283,732.568967,759.758949,9857.303711,1171.291092,96.834264,9.764669,8.629223,8.415842,8.842603,61.824618,0.992044,1852.431269,2154.913333,1852.931269,876.586667,346043.5624,605.808569,571.209421,6714.556152,728.23454,94.211495,10.575455,8.683127,8.379811,8.986443,69.621629,0.991514,10.243479,-47.21678
lsc1m005-fa15-20190226-0328-e91.fits,0,58541.79045,2458541.790447,2019,NaN,2458541.794455,NaN,NaN,2019,11.618384,12.380461,1.4,8,32,48,0.057528,0.500708,0.162293,0.177647,0.093457,0.220757,0.123047,0.000157,0.000577,0.000264,0.000278,0.0002,0.000317,0.000228,365.984163,867.923264,614.876785,638.807107,468.279611,695.658123,540.711596,3158171.28,1755.522503,1630.467536,1488.205807,1630.967536,1543.294193,181684.8111,481.530182,486.046635,373.801191,3033.453125,377.307214,93.488003,3445,9.070676,8.646678,8.485951,8.807404,59.510775,0.994132,1467.484374,1524.92484,1467.984374,1506.57516,1053717.621,967.453288,1089.166407,19104.19531,2188.269109,97.609877,9.905833,8.662711,8.556229,8.769194,59.763746,0.997513,1620.277369,1935.091682,1620.777369,1096.408318,440982.0085,667.010372,661.13216,7730.236328,915.793081,96.312115,10.259635,8.714189,8.682365,8.746013,49.279879,0.997592,1823.39061,1968.845825,1823.89061,1062.654175,476406.4711,688.387274,692.061706,8021.177734,989.359524,95.810697,9.7414,8.741561,8.433745,9.049377,69.838082,0.991488,1128.584726,1489.722934,1129.084726,1541.777066,269926.0964,555.007971,486.346342,5175.452637,560.55904,94.758619,10.367203,8.552867,8.627824,8.47791,32.264484,0.998339,2022.43054,1729.955782,2022.93054,1301.544218,571112.3774,742.044731,769.646833,10466.3877,1186.036513,97.5864,9.850014,8.653312,8.429017,8.877607,63.192828,0.992374,1852.991979,2154.502915,1853.491979,876.997085,346026.7054,607.000237,570.060247,6126.442871,718.598166,95.190231,10.531151,8.787416,8.40003,9.174801,72.391124,0.988398,10.243477,-47.216786
lsc1m005-fa15-20190226-0329-e91.fits,0,58541.79104,2458541.791040,2019,NaN,2458541.795048,NaN,NaN,2019,11.562234,12.354488,1.4,8,32,48,0.057731,0.499767,0.162754,0.176774,0.093984,0.220402,0.123685,0.000158,0.000579,0.000266,0.000279,0.000201,0.000319,0.00023,364.565088,863.078524,612.141056,634.147147,467.114428,691.559302,538.899975,3126427.616,1747.317628,1630.271893,1488.435957,1630.771893,1543.064043,180490.8778,479.511906,484.699992,372.376482,3095.434082,376.405415,93.741373,3341,8.786181,8.628611,8.532382,8.72484,54.253731,0.995064,1467.304686,1525.264374,1467.804686,1506.235626,1041819.011,962.148442,1082.804862,19236.92578,2172.665577,97.444547,9.870427,8.708451,8.598445,8.818457,58.95417,0.997087,1620.066039,1935.329843,1620.566039,1096.170157,437615.0533,664.757954,658.30736,8321.045898,912.626043,96.483324,10.822003,8.643224,8.605364,8.681083,50.533361,0.997917,1823.228131,1969.183759,1823.728131,1062.316241,469648.9177,683.882616,686.739078,8217.37207,979.431192,96.215427,9.692909,8.746809,8.382851,9.110768,73.590665,0.990228,1128.425666,1489.837908,1128.925666,1541.662092,268589.9168,553.49882,485.258337,5257.072266,560.131904,95.112189,9.577362,8.52449,8.637944,8.411036,27.045243,0.997941,2022.269087,1730.304036,2022.769087,1301.195964,564625.4051,738.069066,765.003481,10795.80371,1177.500284,97.16113,9.607439,8.711141,8.461099,8.961183,61.806267,0.989263,1852.76213,2154.808483,1853.26213,876.691517,344129.3112,605.544226,568.297568,6068.386719,717.665833,94.817573,10.960933,8.723991,8.382908,9.065074,70.888866,0.990124,10.243476,-47.216792
lsc1m005-fa15-20190226-0330-e91.fits,0,58541.79164,2458541.791636,2019,NaN,2458541.795644,NaN,NaN,2019,11.540989,12.360686,1.4,8,32,48,0.05727,0.498286,0.164491,0.176264,0.095032,0.218586,0.123799,0.000158,0.000578,0.000268,0.000278,0.000202,0.000317,0.00023,361.842921,862.474704,614.842477,633.251948,469.611203,689.403535,539.1154,3127356.545,1748.212236,1630.140904,1488.29562,1630.640904,1543.20438,179104.3602,479.99312,484.74665,369.480346,3114.517578,373.139432,95.511338,3447,9.170022,8.644375,8.514259,8.77449,56.536418,0.994102,1467.153647,1525.150835,1467.653647,1506.349165,1040066.854,961.806864,1081.367677,17834.28906,2166.837002,98.66014,9.506359,8.679491,8.59241,8.766572,57.759389,0.997831,1619.910334,1935.251507,1620.410334,1096.248493,441756.242,667.522482,661.784815,7961.030762,920.338695,97.501449,10.290611,8.68032,8.617884,8.742755,52.752813,0.997105,1823.067812,1969.082871,1823.567812,1062.417129,468636.7296,683.544213,685.598269,8624.021484,976.340513,96.964956,10.070774,8.813764,8.519267,9.108262,68.17148,0.991487,1128.291657,1489.828559,1128.791657,1541.671441,271407.5535,556.063706,488.087158,5361.736816,565.440507,96.208971,9.884749,8.539807,8.646709,8.432905,25.580041,0.998407,2022.104686,1730.150035,2022.604686,1301.349965,560974.9399,736.202696,761.98436,10309.53418,1168.714542,98.485096,9.569605,8.70919,8.517198,8.901183,59.119027,0.991325,1852.579768,2154.696284,1853.079768,876.803716,344514.2259,605.93182,568.569292,5877.613281,717.748258,95.75891,10.732568,8.756726,8.436189,9.077263,70.207112,0.991,10.243478,-47.216793
lsc1m005-fa15-20190226-0331-e91.fits,0,58541.79223,2458541.792231,2019,NaN,2458541.796239,NaN,NaN,2019,11.6442,12.43682,1.4,8,32,48,0.057691,0.500122,0.163546,0.177036,0.094328,0.219034,0.123306,0.000158,0.000579,0.000267,0.000279,0.000201,0.000317,0.000229,364.048359,864.190143,613.621213,635.007393,468.165013,690.580826,538.624613,3141730.092,1754.310456,1630.211383,1488.100111,1630.711383,1543.399889,181248.9998,485.92426,487.475354,371.811617,3016.739746,372.998458,95.232604,3549,9.146547,8.715739,8.547075,8.884403,63.767901,0.995968,1467.223017,1524.819238,1467.723017,1506.680762,1047413.788,965.625077,1084.700277,18018.52734,2155.508325,99.255234,9.915299,8.712848,8.637036,8.788659,56.910331,0.998144,1620.015744,1934.949462,1620.515744,1096.550538,441596.1092,668.997703,660.086136,7662.372559,908.775596,98.246522,10.614366,8.732708,8.752492,8.712924,42.227108,0.997802,1823.148702,1968.761327,1823.648702,1062.738673,472542.0084,687.096251,687.737719,8257.025391,972.460211,97.662603,10.139169,8.813694,8.549022,9.078365,68.604142,0.993314,1128.363528,1489.742237,1128.863528,1541.757763,270807.0448,556.750798,486.406209,5147.12207,557.302994,96.816462,10.361036,8.589247,8.640794,8.537701,30.46325,0.99939,2022.12961,1729.866652,2022.62961,1301.633348,564501.2087,739.44031,763.416873,10264.81055,1161.706165,99.265426,9.87278,8.753132,8.557628,8.948637,60.188791,0.992205,1852.66305,2154.462344,1853.16305,877.037656,344869.9327,607.265001,567.906816,6084.869629,709.71952,96.644261,9.919215,8.834281,8.43515,9.233411,71.93195,0.987533,10.243478,-47.216784
lsc1m005-fa15-20190226-0332-e91.fits,0,58541.79283,2458541.792831,2019,NaN,2458541.796839,NaN,NaN,2019,11.993973,12.592041,1.4,8,32,48,0.057803,0.49596,0.165624,0.17631,0.09434,0.219393,0.124057,0.00016,0.000577,0.00027,0.00028,0.000203,0.000319,0.000231,361.170835,859.330954,614.083003,630.797949,464.794242,687.608933,536.795056,3130192.209,1756.547929,1630.105957,1488.312091,1630.605957,1543.187909,180935.7961,498.129344,490.572943,368.82547,3013.836426,363.230551,96.572221,3383,9.770591,8.81055,8.72236,8.898739,53.884948,0.995698,1467.108933,1525.161576,1467.608933,1506.338424,1037761.815,963.126799,1077.49241,16217.79688,2083.317974,99.238124,10.165345,8.854253,8.756412,8.952093,59.238916,0.997852,1619.720201,1935.157277,1620.220201,1096.342723,444771.3692,672.576813,661.294533,7334.541016,892.883294,98.544729,10.514285,8.883941,8.837898,8.929984,50.876752,0.997411,1822.974204,1969.044806,1823.474204,1062.455194,469166.1263,686.983351,682.936676,7587.040039,941.85603,97.706639,10.693713,8.961816,8.729718,9.193913,64.609559,0.993298,1128.209608,1489.804559,1128.709608,1541.695441,269843.9192,558.90701,482.806468,4741.225098,541.714562,97.021327,10.414698,8.740723,8.86136,8.620086,26.056904,0.99798,2021.99007,1730.046531,2022.49007,1301.453469,563184.4552,740.768371,760.270656,9669.818359,1130.598834,99.80134,10.215794,8.85837,8.689344,9.027397,56.65893,0.990712,1852.426318,2154.68172,1852.926318,876.81828,345464.5233,610.267872,566.086696,5446.732422,693.523736,96.606915,10.539189,9.007372,8.676752,9.337992,69.525583,0.990578,10.243479,-47.216775
lsc1m005-fa15-20190226-0333-e91.fits,0,58541.79344,2458541.793437,2019,NaN,2458541.797445,NaN,NaN,2019,11.934827,12.551571,1.4,8,32,48,0.057848,0.497793,0.164883,0.176284,0.09498,0.218223,0.124057,0.00016,0.000579,0.000269,0.000279,0.000203,0.000318,0.000231,361.703183,859.880968,613.258855,630.878359,466.964882,686.327025,536.814439,3126594.894,1754.15105,1630.125821,1488.485661,1630.625821,1543.014339,180865.8087,494.93261,489.635042,369.389021,3134.641846,365.435223,95.875572,3366,9.468702,8.837979,8.750952,8.925007,55.014006,0.996694,1467.157447,1525.372179,1467.657447,1506.127821,1039126.799,963.212225,1078.813964,16997.60352,2099.531889,99.901067,10.468073,8.866582,8.76053,8.972634,68.053596,0.998898,1619.748329,1935.418515,1620.248329,1096.081485,442552.3424,670.318423,660.212113,7430.526367,894.166868,98.153591,10.053105,8.835718,8.835098,8.836339,45.090547,0.998024,1823.052014,1969.380651,1823.552014,1062.119349,468566.9794,686.031203,683.011177,7551.867676,946.728846,97.65439,10.58551,8.963328,8.735813,9.190842,66.347405,0.994402,1128.170096,1489.911646,1128.670096,1541.588354,271205.5801,558.89967,485.249132,5071.229492,547.964661,96.862003,10.088012,8.754125,8.858143,8.650107,27.49747,0.998284,2022.04564,1730.441913,2022.54564,1301.058087,560074.267,738.490905,758.403744,9042.65918,1131.617225,99.80485,10.153018,8.864859,8.710421,9.019298,58.493636,0.994108,1852.527057,2154.888177,1853.027057,876.611823,345068.9259,609.561201,566.093979,5959.19043,697.203859,96.800752,10.733393,8.880219,8.59681,9.163629,69.551591,0.992884,10.243479,-47.21679
lsc1m005-fa15-20190226-0334-e91.fits,0,58541.79404,2458541.794037,2019,NaN,2458541.798045,NaN,NaN,2019,11.967986,12.589222,1.4,8,32,48,0.057946,0.500111,0.163921,0.176945,0.09423,0.219012,0.123167,0.00016,0.000582,0.000269,0.00028,0.000203,0.000319,0.000231,361.511954,859.043465,610.195024,630.836852,463.782985,686.200325,533.850882,3120267.957,1753.836009,1630.186491,1488.443983,1630.686491,1543.056017,180808.5616,497.906315,489.711242,369.214644,3121.787842,363.137715,94.917856,3416,9.495461,8.837135,8.74787,8.9264,53.737044,0.995474,1467.207795,1525.33051,1467.707795,1506.16949,1040243.011,964.111062,1078.965953,16781.22656,2089.234419,99.186305,10.253174,8.860006,8.739752,8.98026,67.039063,0.998478,1619.898297,1935.289573,1620.398297,1096.210427,439444.0406,669.352069,656.521524,7069.60791,882.583785,97.826956,10.65104,8.875917,8.840615,8.91122,50.453832,0.998233,1823.125181,1969.231738,1823.625181,1062.268262,469110.0808,686.616089,683.220345,7867.941406,942.165356,97.492401,10.257734,8.975328,8.708848,9.241807,68.515686,0.993426,1128.338085,1489.979277,1128.838085,1541.520723,268702.485,557.782569,481.733385,4852.064453,539.664745,97.052356,9.909565,8.736411,8.832809,8.640013,24.941905,0.998827,2022.141234,1730.29528,2022.641234,1301.20472,560598.9097,738.970162,758.621847,9142.091797,1125.91243,99.214636,10.210316,8.87595,8.679186,9.072714,61.093535,0.993079,1852.623696,2154.790831,1853.123696,876.709169,342169.4297,608.07768,562.706774,6026.756836,687.216488,96.903112,11.063788,8.890606,8.607518,9.173695,71.769735,0.993743,10.243478,-47.216797
lsc1m005-fa15-20190226-0335-e91.fits,0,58541.79463,2458541.794632,2019,NaN,2458541.798640,NaN,NaN,2019,11.713724,12.522555,1.4,8,32,48,0.057878,0.500746,0.16311,0.177282,0.093866,0.219055,0.123608,0.000159,0.000579,0.000266,0.000279,0.000201,0.000317,0.000229,364.08547,864.874964,613.233973,635.567656,466.74128,690.952967,539.186336,3151636.268,1759.147183,1630.25075,1488.237238,1630.75075,1543.262762,182410.7844,492.646901,490.556198,371.844826,3202.43457,370.266786,95.413738,3459,9.260422,8.793058,8.646243,8.939874,63.436923,0.996905,1467.264836,1525.108054,1467.764836,1506.391946,1051589.845,968.242411,1086.081164,19071.58789,2134.571116,99.001337,9.683521,8.807346,8.679645,8.935048,64.034122,0.997789,1620.010221,1935.240963,1620.510221,1096.259037,441972.0566,670.118137,659.543493,8362.842773,897.137597,98.279791,10.437018,8.771951,8.715747,8.828155,52.795251,0.997727,1823.199261,1969.052918,1823.699261,1062.447082,474591.3788,689.397532,688.414677,8245.932617,963.349974,97.83329,9.916296,8.861252,8.611606,9.110899,66.743168,0.993307,1128.377556,1489.813916,1128.877556,1541.686084,270446.1637,557.871687,484.782021,5190.086914,548.965523,96.575336,10.12864,8.670735,8.773816,8.567655,26.91212,0.998378,2022.216689,1730.135704,2022.716689,1301.364296,566326.1236,741.40092,763.859483,10142.40527,1149.557874,99.573766,9.633037,8.844807,8.619737,9.069877,63.931036,0.993133,1852.663801,2154.786183,1853.163801,876.713817,346710.7008,609.82131,568.544744,5930.475586,703.771201,96.417111,10.969146,8.843449,8.525631,9.161266,68.449516,0.990334,10.243478,-47.216803
lsc1m005-fa15-20190226-0336-e91.fits,0,58541.79523,2458541.795227,2019,NaN,2458541.799235,NaN,NaN,2019,11.710335,12.482243,1.4,8,32,48,0.057688,0.498209,0.165691,0.176159,0.094093,0.218198,0.124142,0.000159,0.000577,0.000269,0.000278,0.000202,0.000316,0.00023,363.373272,863.494075,616.794575,633.781997,466.620167,689.595781,539.75403,3144100.299,1756.3144,1630.041781,1488.124199,1630.541781,1543.375801,181375.6303,489.480234,488.753104,371.098677,3200.082764,370.547405,95.624912,3376,9.295393,8.737957,8.582252,8.893663,59.294859,0.994457,1467.109142,1524.91063,1467.609142,1506.58937,1045527.499,965.22943,1083.190656,20140.64258,2135.995343,99.892906,10.116289,8.807574,8.734611,8.880538,53.362903,0.996686,1619.759349,1934.989853,1620.259349,1096.510147,446901.7883,672.848433,664.193846,8620.196289,913.012942,98.073989,10.827712,8.767657,8.797519,8.737795,41.920236,0.99597,1822.992905,1968.866428,1823.492905,1062.633572,470907.6426,686.264439,686.189777,9096.09668,962.056505,97.623183,10.379347,8.87735,8.627915,9.126785,63.374053,0.991192,1128.169551,1489.737212,1128.669551,1541.762788,270394.6556,557.886167,484.677111,5543.104492,552.411797,97.562915,10.399625,8.650354,8.787675,8.513033,27.427804,0.996959,2022.010509,1729.912344,2022.510509,1301.587656,563156.9042,738.952233,762.101904,11825.84375,1150.520216,99.004773,10.135188,8.812397,8.62372,9.001073,57.137093,0.989161,1852.44256,2154.484272,1852.94256,877.015728,347211.8091,609.918969,569.275308,6713.300293,709.347968,96.673669,9.105067,8.893359,8.528388,9.25833,67.569454,0.986637,10.243477,-47.216794
