Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6
lsc1m005-fa15-20181120-0276-e91.fits,0,58443.83176,2458443.832,2018,NaN,2458443.832,NaN,1.349018,42,12.333068,13.79044,1.4,10,25,38,0.090552,0.138986,0.106291,0.138636,0.687527,0.33819,0.000227,0.000286,0.000255,0.000286,0.000853,0.000476,399.237016,485.276875,416.079616,484.724108,806.245105,710.622575,2949887.244,1842.266536,2018.076137,2068.216449,2018.576137,2028.283551,7.666896,-72.205336,267116.7884,597.456249,647.937743,412.256874,5205.988281,447.090124,224.204424,2217,10.265366,9.538453,9.910577,9.166329,346.033806,0.992224,2110.054762,1889.760475,2110.554762,2206.739525,7.669125,-72.224516,359962.445,702.996545,512.040134,6147.624512,602.491723,224.639328,10.277684,9.649073,9.882779,9.415367,330.416614,0.991078,2256.283428,2661.208419,2256.783428,1435.291581,7.672318,-72.140808,283421.8291,656.136517,431.955579,5680.499512,474.380893,222.717769,10.24188,9.449143,9.957693,8.940592,348.930105,0.986574,2514.940073,1698.353211,2515.440073,2398.146789,7.678765,-72.244582,359167.0437,702.345518,511.382268,6188.237793,601.16041,224.08227,10.78742,9.70358,9.990464,9.416695,331.68046,0.988458,928.361207,2133.956512,928.861207,1962.543488,7.641158,-72.199382,1201834.198,1082.375387,1110.367264,22722.01563,2011.585285,229.319446,10.090809,9.374582,9.606317,9.142848,15.455227,0.996684,1242.246508,1924.817051,1242.746508,2171.682949,7.648608,-72.22176,745501.7286,896.884058,831.213045,13391.1709,1247.793006,227.94111,10.417354,9.498763,9.754055,9.243472,0.12287,0.997115
lsc1m005-fa15-20181120-0277-e91.fits,0,58443.83276,2458443.833,2018,NaN,2458443.833,NaN,1.34871,42,12.223575,13.685704,1.4,10,25,38,0.091024,0.13913,0.105422,0.138613,0.686671,0.339836,0.000226,0.000285,0.000254,0.000285,0.000849,0.000476,402.883713,488.119166,414.833354,487.047478,808.359373,713.609137,2947052.136,1834.923399,2018.170145,2068.712269,2018.670145,2027.787731,7.666897,-72.205325,268252.7628,588.415559,644.542839,416.190743,5062.038574,455.889989,223.151915,2202,9.96848,9.510564,9.85505,9.166077,356.460142,0.994685,2110.109554,1890.210207,2110.609554,2206.289793,7.669125,-72.22451,359944.7518,698.604705,515.233793,5872.666992,611.718617,222.092248,10.374647,9.619576,9.792649,9.446503,330.82581,0.995301,2256.350621,2661.695546,2256.850621,1434.804454,7.672318,-72.140799,281055.3732,652.950018,430.439338,5545.328125,477.647759,221.186995,9.839672,9.318835,9.835664,8.802005,352.883254,0.986985,2515.01091,1698.83345,2515.51091,2397.66655,7.678766,-72.244571,358769.4128,698.055897,513.955135,6029.250488,609.721153,222.073059,10.45011,9.657065,9.941358,9.372772,335.464287,0.991937,928.43717,2134.433458,928.93717,1962.066542,7.641159,-72.199374,1199792.53,1079.079277,1111.866899,22679.9375,2039.022442,227.300562,10.12392,9.344408,9.555489,9.133327,24.184064,0.99538,1242.304768,1925.331407,1242.804768,2171.168593,7.648608,-72.221747,747490.0688,894.906419,835.271771,13072.53027,1270.34382,225.224598,10.251553,9.463201,9.672807,9.253595,13.260607,0.997551
lsc1m005-fa15-20181120-0278-e91.fits,0,58443.83375,2458443.834,2018,NaN,2458443.834,NaN,1.348422,42,12.583629,13.728457,1.4,10,25,38,0.091072,0.139703,0.1067,0.138289,0.686352,0.337821,0.000226,0.000286,0.000255,0.000285,0.00085,0.000474,402.844413,488.058328,417.757859,485.877783,807.861591,712.300258,2951023.768,1838.623568,2018.318906,2068.094846,2018.818906,2028.405154,7.666897,-72.205328,268755.3208,592.097654,645.788614,416.166088,4500.254883,453.903709,220.866302,2225,10.584225,9.541999,9.862367,9.221632,0.044571,0.995501,2110.289544,1889.599886,2110.789544,2206.900114,7.669125,-72.224512,361732.9072,702.119868,515.20107,5596.755859,610.934539,220.622528,10.563224,9.685107,9.837974,9.53224,331.887703,0.996777,2256.504365,2661.05705,2257.004365,1435.44295,7.672318,-72.140805,284517.5248,655.935706,433.758252,5019.309082,480.524662,220.16017,10.364684,9.422801,9.897191,8.948412,357.177474,0.989814,2515.174952,1698.189512,2515.674952,2398.310488,7.678766,-72.244577,358515.1081,699.399316,512.604317,5523.767578,605.499964,222.189428,10.911104,9.731641,9.967819,9.495463,336.190248,0.994821,928.488405,2133.775577,928.988405,1962.724423,7.641156,-72.199382,1201078.785,1080.83687,1111.248902,22641.17969,2028.514685,226.172171,10.27252,9.419373,9.582162,9.256585,31.33031,0.994339,1242.434677,1924.677928,1242.934677,2171.822072,7.648608,-72.221755,745179.4431,894.396402,833.164625,13216.92676,1258.541456,224.965906,10.582446,9.524365,9.688733,9.359996,23.372763,0.997464
lsc1m005-fa15-20181120-0279-e91.fits,0,58443.83473,2458443.835,2018,NaN,2458443.835,NaN,1.348151,42,12.645707,13.669155,1.4,10,25,38,0.091548,0.139556,0.105748,0.139152,0.686741,0.33798,0.000226,0.000285,0.000254,0.000285,0.000848,0.000473,405.755686,489.570791,417.056412,488.512424,809.594473,713.934038,2951588.781,1834.664208,2018.259105,2068.761273,2018.759105,2027.738727,7.6669,-72.205328,270212.0177,586.993386,644.41887,419.31115,3595.237549,460.332304,220.125138,2265,10.404636,9.642905,9.789783,9.496027,331.389639,0.996835,2110.197276,1890.232345,2110.697276,2206.267655,7.669128,-72.224516,361468.1409,699.364763,516.852092,4608.029297,615.795935,220.192145,10.644018,9.769611,9.761841,9.777382,314.471967,0.992551,2256.391672,2661.652402,2256.891672,1434.847598,7.67232,-72.140811,282275.0022,652.080395,432.883743,3995.602295,480.882764,220.216657,10.470312,9.455651,9.808527,9.102775,340.843389,0.990976,2515.121461,1698.853785,2515.621461,2397.646215,7.67877,-72.244578,360548.1066,699.295905,515.587327,4383.85791,614.228568,220.76596,11.027772,9.829631,9.987826,9.671436,323.678262,0.988364,928.554133,2134.485967,929.054133,1962.014033,7.641162,-72.199378,1201711.758,1079.564402,1113.145039,17394.61133,2047.232196,226.983828,10.276152,9.469097,9.572105,9.36609,14.510602,0.999381,1242.428105,1925.311426,1242.928105,2171.188574,7.648612,-72.221759,745585.7731,892.859889,835.053497,10321.9082,1270.177469,224.619645,10.467726,9.587684,9.662011,9.513357,339.913167,0.999588
lsc1m005-fa15-20181120-0280-e91.fits,0,58443.83573,2458443.836,2018,NaN,2458443.836,NaN,1.3479,42,12.14976,13.466472,1.4,10,25,38,0.091635,0.139799,0.106044,0.138858,0.685515,0.33839,0.000224,0.000282,0.000251,0.000281,0.000841,0.000471,409.488501,495.133799,421.659523,493.515221,814.714268,718.369985,2953990.811,1822.987528,2017.906698,2068.178894,2018.406698,2028.321106,7.666896,-72.20532,270689.3289,569.714879,639.587109,423.225117,4840.532227,475.131226,218.442194,2151,10.112839,9.305542,9.693522,8.917562,352.18662,0.992529,2109.851768,1889.674996,2110.351768,2206.825004,7.669124,-72.224505,362313.1513,692.737054,523.016849,6108.887695,635.95522,217.399581,10.159885,9.410351,9.658513,9.16219,332.45245,0.991516,2256.080773,2661.144365,2256.580773,1435.355635,7.672316,-72.140795,283219.5005,646.90503,437.806923,5504.773438,497.124985,217.155855,9.824077,9.146812,9.694207,8.599417,351.985563,0.984602,2514.792993,1698.289938,2515.292993,2398.210062,7.678765,-72.244567,360173.4524,691.201465,521.083173,5967.32959,632.199484,217.512126,10.551573,9.465188,9.807609,9.122767,333.918248,0.986123,928.181473,2133.860592,928.681473,1962.639408,7.641158,-72.199374,1201415.699,1075.271743,1117.31356,22936.66992,2108.801688,222.767796,9.751183,9.118954,9.3639,8.874009,17.178312,0.995771,1242.044075,1924.73255,1242.544075,2171.76745,7.648607,-72.22175,746869.0084,889.350324,839.791687,13127.45215,1310.95226,220.707976,9.853296,9.255517,9.495704,9.01533,6.962335,0.997145
lsc1m005-fa15-20181120-0281-e91.fits,0,58443.83673,2458443.837,2018,NaN,2458443.837,NaN,1.347666,42,11.947924,13.511032,1.4,10,25,38,0.091739,0.139718,0.106377,0.138789,0.685978,0.337818,0.000223,0.000283,0.000251,0.000282,0.000843,0.000471,410.525333,494.088475,422.994934,492.667299,813.942757,717.39316,2947789.37,1820.826022,2018.295402,2068.403409,2018.795402,2028.096591,7.666908,-72.205329,270428.6858,573.491432,637.207187,424.396792,5556.379395,471.547909,213.869304,2192,9.623645,9.347644,9.695658,8.999629,346.757217,0.993098,2110.229897,1889.896227,2110.729897,2206.603773,7.669134,-72.224518,361369.8194,692.508369,521.827368,6502.987793,630.122438,214.457482,10.197013,9.466969,9.662664,9.271275,328.692008,0.991928,2256.441748,2661.334615,2256.941748,1435.165385,7.672333,-72.140815,283426.3901,645.10051,439.352296,6029.181641,494.212074,213.269046,9.863761,9.172626,9.697034,8.648218,349.107866,0.984936,2515.119187,1698.540065,2515.619187,2397.959935,7.678773,-72.244592,359259.5614,690.709109,520.131495,6445.789551,626.44277,214.138681,10.278429,9.527283,9.866083,9.188483,334.160684,0.986877,928.453936,2134.089673,928.953936,1962.410327,7.641167,-72.199344,1199374.384,1074.441861,1116.276671,25632.83203,2091.355365,219.816421,9.649008,9.194273,9.433601,8.954945,12.882166,0.996663,1242.373913,1924.974543,1242.873913,2171.525457,7.648616,-72.22173,744359.2153,887.795307,838.435627,14078.30566,1297.943044,218.046481,9.92593,9.331243,9.549384,9.113102,2.194822,0.997803
lsc1m005-fa15-20181120-0282-e91.fits,0,58443.83771,2458443.838,2018,NaN,2458443.838,NaN,1.347453,42,12.455472,13.430405,1.4,10,25,38,0.091955,0.139599,0.105594,0.139201,0.687512,0.337595,0.000223,0.000282,0.00025,0.000282,0.000844,0.00047,412.4304,494.679756,421.649517,492.790372,814.439634,717.863224,2940611.281,1815.391531,2018.057576,2068.446118,2018.557576,2028.053882,7.666898,-72.205327,270402.7278,566.667229,634.024448,426.486279,4429.935059,477.180811,213.569656,2211,10.419775,9.581664,9.692391,9.470937,345.360157,0.999298,2109.996092,1889.992621,2110.496092,2206.507379,7.669125,-72.224507,360219.5827,689.415995,522.499601,5524.484863,635.680986,213.149105,10.563476,9.629825,9.556844,9.702806,308.345494,0.995665,2256.301633,2661.413581,2256.801633,1435.086419,7.67232,-72.140804,280854.4022,641.491067,437.814986,5035.317871,495.624924,213.518184,10.113989,9.363826,9.645058,9.082594,349.591714,0.995878,2514.978003,1698.581443,2515.478003,2397.918557,7.678768,-72.244572,359318.3856,690.684302,520.235344,5555.375977,634.090639,214.452954,10.815238,9.715988,9.799036,9.63294,321.973032,0.994969,928.307368,2134.170648,928.807368,1962.329352,7.641159,-72.199374,1198039.467,1072.068561,1117.502659,21607.56641,2114.185197,218.729856,10.297552,9.423111,9.398101,9.448122,47.826435,0.997096,1242.241575,1925.058021,1242.741575,2171.441979,7.64861,-72.221749,742179.4433,884.570745,839.027797,12271.82031,1309.727129,216.513169,10.574877,9.503739,9.467449,9.540028,52.417043,0.99911
lsc1m005-fa15-20181120-0283-e91.fits,0,58443.8387,2458443.839,2018,NaN,2458443.839,NaN,1.347258,42,12.884013,13.594523,1.4,10,25,38,0.09205,0.139224,0.10624,0.138651,0.68934,0.336778,0.000224,0.000282,0.000251,0.000282,0.000846,0.00047,410.793185,493.624774,422.541867,491.480635,814.519216,717.29441,2953828.016,1823.985448,2018.408043,2068.477402,2018.908043,2028.022598,7.666844,-72.205254,271901.1119,580.601081,640.243956,424.683606,4765.733398,468.30969,211.824043,2240,10.848718,9.617115,9.778559,9.45567,336.707183,0.997615,2110.359903,1889.962872,2110.859903,2206.537128,7.669071,-72.224423,360985.3377,692.533065,521.253578,5809.44043,621.744171,211.241725,10.965526,9.783883,9.74289,9.824876,311.949482,0.993784,2256.547325,2661.419777,2257.047325,1435.080223,7.672256,-72.140774,283677.4478,646.443493,438.827911,5184.898926,488.592697,211.349196,10.535061,9.485781,9.796107,9.175455,338.787117,0.99216,2515.220349,1698.603154,2515.720349,2397.896846,7.678705,-72.244455,359682.0396,693.445899,518.687961,5672.140137,619.499432,212.322163,11.25613,9.767932,9.912117,9.623747,323.810548,0.990494,928.6382,2134.182136,929.1382,1962.317864,7.641124,-72.199341,1205317.92,1077.104708,1119.03505,21416.9043,2075.982908,217.292728,10.434111,9.464965,9.426346,9.503585,51.930622,0.99884,1242.508812,1925.00662,1243.008812,2171.49338,7.648569,-72.221696,744165.271,887.924497,838.095213,12558.98633,1281.71527,215.262683,10.809063,9.615437,9.606225,9.624648,51.57678,0.999929
lsc1m005-fa15-20181120-0284-e91.fits,0,58443.8397,2458443.84,2018,NaN,2458443.84,NaN,1.347081,42,12.708592,13.555029,1.4,10,25,38,0.092107,0.139714,0.10586,0.138962,0.689106,0.336378,0.000223,0.000282,0.00025,0.000282,0.000845,0.000468,412.127162,494.902431,423.257792,493.508026,815.734567,718.18747,2955703.882,1822.001162,2018.062538,2068.288197,2018.562538,2028.211803,7.666895,-72.205322,272239.9405,577.232515,638.900023,426.107263,4931.078613,471.6296,212.797625,2252,10.48241,9.568718,9.753482,9.383954,331.42358,0.994934,2110.044866,1889.764512,2110.544866,2206.735488,7.669124,-72.224509,362329.4296,693.242465,522.659024,6201.106934,627.701004,210.960601,10.590424,9.693726,9.743157,9.644294,317.684404,0.98812,2256.306478,2661.272184,2256.806478,1435.227816,7.672318,-72.140796,282938.7515,643.665197,439.574414,5635.575195,490.164265,209.873866,10.520471,9.417785,9.807248,9.028321,338.880353,0.987562,2515.001785,1698.373111,2515.501785,2398.126889,7.678766,-72.244571,360618.4572,692.174467,520.993585,5883.200684,624.736909,211.3726,10.99217,9.714225,9.838724,9.589726,320.774018,0.983611,928.347363,2134.008904,928.847363,1962.491096,7.641158,-72.199371,1205840.96,1076.671069,1119.971545,22564.21289,2089.003873,215.874146,10.269061,9.39528,9.432462,9.358097,2.00318,0.999937,1242.212652,1924.838409,1242.712652,2171.661591,7.648607,-72.221752,743976.2837,886.832652,838.913951,13150.23731,1288.867595,214.870054,10.513002,9.467295,9.517909,9.416682,326.537019,0.999256
lsc1m005-fa15-20181120-0285-e91.fits,0,58443.84068,2458443.841,2018,NaN,2458443.841,NaN,1.346923,42,12.303506,13.379294,1.4,10,25,38,0.092598,0.139642,0.106356,0.138749,0.687031,0.337347,0.000222,0.000281,0.00025,0.00028,0.00084,0.000468,416.322362,497.811676,426.260808,495.673343,818.093853,720.559476,2955592.407,1815.679345,2018.158679,2068.451865,2018.658679,2028.048135,7.666905,-72.205328,273681.5675,562.362374,635.5156,430.644924,5156.359375,486.66408,213.572414,2164,10.138272,9.360236,9.620098,9.100373,340.179363,0.994809,2110.121647,1889.933036,2110.621647,2206.566964,7.669132,-72.224517,362152.4427,688.62327,525.907936,6411.129883,643.984127,213.408036,10.334388,9.463181,9.549244,9.377118,320.466107,0.990803,2256.344587,2661.315666,2256.844587,1435.184334,7.672331,-72.140822,284125.6934,641.607062,442.834423,5535.874512,505.235959,211.656858,9.957802,9.228811,9.661035,8.796587,343.628793,0.987653,2515.028784,1698.551678,2515.528784,2397.948322,7.678772,-72.244592,360119.3262,688.105388,523.349086,6276.616699,640.368813,213.609893,10.677889,9.511204,9.735389,9.287019,326.788844,0.986126,928.407651,2134.155733,928.907651,1962.344267,7.641167,-72.199343,1203643.521,1073.611936,1121.116002,24466.73828,2140.334377,218.745218,9.830722,9.218283,9.33999,9.096577,20.018352,0.998811,1242.328644,1925.04361,1242.828644,2171.45639,7.648616,-72.221727,745551.4229,885.831946,841.639801,13993.90137,1325.749121,217.281774,10.173371,9.313392,9.434076,9.192707,354.270318,0.999301
lsc1m005-fa15-20181120-0286-e91.fits,0,58443.84168,2458443.842,2018,NaN,2458443.842,NaN,1.346783,42,12.707979,13.835912,1.4,10,25,38,0.093019,0.139241,0.105972,0.139147,0.687537,0.337592,0.000228,0.000286,0.000255,0.000286,0.000852,0.000475,407.91712,486.790466,416.057075,486.84427,807.347658,710.727308,2950071.772,1839.788394,2018.037311,2068.417719,2018.537311,2028.082281,7.666899,-72.205331,274412.9068,601.402799,650.585318,421.793882,3808.179688,456.288044,217.263431,2128,10.56458,9.76321,9.913711,9.612708,349.548919,0.998911,2109.997854,1889.966188,2110.497854,2206.533812,7.669127,-72.22451,360566.4691,701.828478,513.752976,4792.020996,599.542387,217.087065,10.847791,9.90083,9.893868,9.907792,314.187327,0.997542,2256.190578,2661.41743,2256.690578,1435.08257,7.67232,-72.140804,282669.9298,654.511919,431.878965,4213.364746,470.01765,216.634092,10.35564,9.65032,9.96314,9.3375,351.621539,0.995426,2514.882566,1698.534888,2515.382566,2397.965112,7.678768,-72.244577,360352.4308,701.322314,513.818574,4643.748047,599.186488,217.0355,11.115887,9.955139,10.065359,9.84492,325.087743,0.995879,928.208583,2134.138159,928.708583,1962.361841,7.641159,-72.19938,1201919.923,1081.089754,1111.76701,16884.61914,1998.527319,223.215585,10.385653,9.632324,9.671561,9.593086,40.743848,0.996971,1242.15047,1925.033833,1242.65047,2171.466167,7.64861,-72.221753,744563.02,896.250092,830.753633,9833.683594,1238.043823,221.581412,10.674819,9.776043,9.789126,9.76296,42.653858,0.99893
lsc1m005-fa15-20181120-0287-e91.fits,0,58443.84267,2458443.843,2018,NaN,2458443.843,NaN,1.346662,42,12.964021,14.120885,1.4,10,25,38,0.093581,0.139318,0.105996,0.138673,0.687879,0.337892,0.000232,0.00029,0.00026,0.00029,0.000862,0.000481,402.815473,479.947119,408.400995,478.56193,797.638388,702.798317,2931432.467,1851.879607,2017.759029,2068.372351,2018.259029,2028.127649,7.666898,-72.205347,274325.9788,626.431645,658.60243,416.527432,3340.95166,437.918456,219.69559,2168,10.772496,10.027356,10.001279,10.053433,288.991656,0.999956,2109.727642,1889.931228,2110.227642,2206.568772,7.669126,-72.224525,358460.9091,707.801801,506.442493,4220.812012,572.226694,219.145977,10.985405,10.129368,9.976741,10.281994,297.717758,0.99718,2256.002559,2661.39808,2256.502559,1435.10192,7.67232,-72.140817,280941.6025,663.041283,423.716607,3463.20166,448.479263,219.109889,10.612877,9.898908,10.016476,9.781341,344.299202,0.999226,2514.693133,1698.513486,2515.193133,2397.986514,7.678768,-72.24459,357003.757,707.230199,504.791449,3963.646484,569.900579,219.473208,11.290285,10.124804,10.057844,10.191763,308.029961,0.996986,928.018429,2134.104206,928.518429,1962.395794,7.64116,-72.199396,1194676.974,1085.330642,1100.749327,14850.13281,1907.11466,226.356655,10.683575,9.919108,9.787394,10.050823,60.11762,0.997219,1241.892796,1924.974611,1242.392796,2171.525389,7.64861,-72.221772,740349.2253,900.407568,822.237897,8807.180664,1181.851573,223.335283,10.731506,9.988427,9.81813,10.158724,72.182869,0.998241
lsc1m005-fa15-20181120-0288-e91.fits,0,58443.84367,2458443.844,2018,NaN,2458443.844,NaN,1.34656,42,13.202804,14.515059,1.4,10,25,38,0.093709,0.139345,0.10592,0.138865,0.68786,0.337712,0.000236,0.000294,0.000263,0.000294,0.000869,0.000484,396.729077,473.723921,402.993615,472.388897,791.862311,697.377773,2941969.813,1874.762734,2017.587627,2068.24945,2018.087627,2028.25055,7.666898,-72.20535,275687.776,661.892514,672.327802,410.049644,3411.797363,416.514419,219.753582,2148,10.93059,10.105124,10.346045,9.864204,337.070008,0.995317,2109.585839,1889.759025,2110.085839,2206.740975,7.669127,-72.224533,359810.8207,720.224098,499.581757,4254.072266,543.609141,218.522027,11.289232,10.236518,10.389367,10.083668,324.243431,0.991134,2255.800493,2661.259194,2256.300493,1435.240806,7.672319,-72.140821,281767.9487,674.188559,417.936414,3437.584961,425.700462,218.076312,10.799596,10.014299,10.460447,9.568151,341.35919,0.987509,2514.490163,1698.342186,2514.990163,2398.157814,7.678768,-72.244598,358723.0121,720.339177,497.991812,4185.711426,541.965658,218.868797,11.637825,10.278591,10.528948,10.028234,327.856363,0.987408,927.856917,2133.972617,928.356917,1962.527383,7.64116,-72.199401,1198952.654,1093.063348,1096.873897,15451.40137,1811.400837,224.062567,10.579383,10.02336,10.21031,9.836411,4.944801,0.998567,1241.734176,1924.86273,1242.234176,2171.63727,7.64861,-72.221774,742715.3773,909.838629,816.315502,9354.842773,1122.108743,222.433402,11.016176,10.086335,10.272278,9.900393,347.477794,0.998345
lsc1m005-fa15-20181120-0289-e91.fits,0,58443.84466,2458443.845,2018,NaN,2458443.845,NaN,1.346476,42,12.43703,13.765531,1.4,10,25,38,0.09384,0.139418,0.105531,0.138699,0.685663,0.339795,0.000228,0.000285,0.000253,0.000284,0.000847,0.000475,412.436876,489.636696,416.61991,488.835013,809.814896,715.257936,2954941.371,1835.788964,2017.96318,2068.250912,2018.46318,2028.249088,7.666898,-72.205326,277290.664,595.29993,649.877603,426.681367,4825.517578,465.799927,215.988085,2200,10.156002,9.543835,9.898427,9.189243,349.469935,0.993677,2109.901396,1889.702726,2110.401396,2206.797274,7.669126,-72.224516,361564.1423,699.491237,516.895886,5902.428711,607.364664,215.820643,10.279608,9.607971,9.803758,9.412183,328.715455,0.99218,2256.122572,2661.171121,2256.622572,1435.328879,7.672318,-72.140804,282070.083,652.377511,432.372481,5017.808594,473.828517,215.565555,9.981017,9.362989,9.895461,8.830518,349.421379,0.985221,2514.813317,1698.260595,2515.313317,2398.239405,7.678768,-72.244583,359926.0757,697.608651,515.942678,5429.748535,604.612998,216.553672,10.806701,9.698606,10.02883,9.368382,332.872451,0.986443,928.175315,2133.993693,928.675315,1962.506307,7.641158,-72.199378,1201956.59,1080.448846,1112.460432,20985.69922,2019.077323,221.272067,10.106701,9.373827,9.611339,9.136315,14.156217,0.996691,1242.073688,1924.842334,1242.573688,2171.657666,7.648609,-72.221755,749424.48,895.102884,837.249542,12225.2627,1258.902348,218.423299,10.089345,9.493191,9.75732,9.229063,3.494344,0.996862
lsc1m005-fa15-20181120-0290-e91.fits,0,58443.84565,2458443.846,2018,NaN,2458443.846,NaN,1.346411,42,12.257484,13.659964,1.4,10,25,38,0.09458,0.139387,0.105707,0.1389,0.687498,0.338145,0.000227,0.000284,0.000252,0.000284,0.000847,0.000473,416.66441,490.930048,418.962675,489.525152,811.361369,714.916586,2946321.926,1827.146138,2017.906869,2068.678364,2018.406869,2027.821636,7.666897,-72.205339,278663.402,586.204278,646.083538,431.31172,4425.820312,475.369103,212.741475,2191,10.109719,9.57951,9.856907,9.302112,349.500956,0.996158,2109.86728,1890.258212,2110.36728,2206.241788,7.669126,-72.224514,360439.2209,695.39754,518.321104,5333.535645,614.869653,212.768782,10.377613,9.659302,9.774699,9.543905,325.980586,0.995919,2256.062489,2661.609249,2256.562489,1434.890751,7.672317,-72.140818,281672.2561,647.59651,434.950238,4766.691406,480.501877,213.060818,9.849325,9.397719,9.830351,8.965087,350.368735,0.990528,2514.772657,1698.761481,2515.272657,2397.738519,7.678767,-72.244587,359332.708,695.516379,516.641619,5029.72998,612.982063,214.401969,10.667531,9.687046,9.888475,9.485618,329.300141,0.992459,928.109812,2134.422854,928.609812,1962.077146,7.641158,-72.199389,1200351.175,1076.197258,1115.363532,19818.00977,2047.667032,219.206404,9.878303,9.417156,9.545868,9.288444,28.500317,0.997482,1241.989374,1925.385538,1242.489374,2171.114462,7.648607,-72.221754,744526.5663,890.820107,835.776562,11331.20313,1270.080404,218.130701,10.225383,9.5235,9.646404,9.400595,14.810241,0.999119
lsc1m005-fa15-20181120-0291-e91.fits,0,58443.84664,2458443.847,2018,NaN,2458443.847,NaN,1.346365,42,12.376486,13.578909,1.4,10,25,38,0.094554,0.139296,0.105736,0.139197,0.68744,0.337854,0.000226,0.000283,0.000251,0.000283,0.000845,0.000472,418.363139,492.538546,420.922079,491.875099,813.210896,716.438951,2949364.26,1824.177196,2017.886898,2068.501194,2018.386898,2027.998806,7.666896,-72.205319,278873.2213,579.268152,643.879589,433.113933,4369.15332,481.423362,214.51392,2199,10.298116,9.552373,9.734033,9.370713,335.956553,0.99676,2109.810718,1889.971235,2110.310718,2206.528765,7.669123,-72.224507,360605.0268,693.385862,520.064002,5606.455078,622.518303,213.524688,10.400517,9.695974,9.717855,9.674094,316.49453,0.992509,2256.110274,2661.462265,2256.610274,1435.037735,7.672318,-72.140794,282034.0335,645.293502,437.063186,4723.980957,486.879924,212.917742,10.107232,9.436752,9.83971,9.033793,343.458093,0.989649,2514.740142,1698.569356,2515.240142,2397.930644,7.678765,-72.244569,360378.1998,694.010741,519.268909,5289.164062,622.126728,214.364044,10.788011,9.739777,9.880949,9.598606,323.187201,0.989431,928.193995,2134.184417,928.693995,1962.315583,7.641158,-72.199376,1201530.811,1075.876661,1116.792338,20305.48633,2074.222115,218.611417,10.049915,9.400601,9.454561,9.346642,27.74846,0.999589,1242.050803,1925.070493,1242.550803,2171.429507,7.648608,-72.22175,744816.1887,889.535435,837.309184,11534.25293,1285.78826,218.91659,10.357644,9.530208,9.568218,9.492199,342.259505,0.999904
