 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8
71,coj1m011-fa12-20190425-0128-e91.fits,71,0,58598.94016,2458598.94,2019,NaN,2458598.942,NaN,NaN,1.158174,79.976,5.610199,10,18,27,0.141784,0.082826,0.19089,0.189094,0.318448,0.212282,0.153048,0.151158,0.000223,0.000181,0.000284,0.000283,0.000394,0.000302,0.000252,0.000251,635.383449,457.364043,671.781469,668.600264,809.025369,703.222336,607.660181,603.24924,3637312.833,1978.019329,2084.406228,2098.750552,2084.906228,1997.749448,8.939284,-12.930648,515711.7185,314.159265,761.662659,677.086782,17515.57031,1641.561384,399.217398,1086,4.826838,7.362444,6.952108,7.772781,285.53413,0.98317,2073.521083,2059.789678,2074.021083,2036.710322,8.939207,-12.934876,301264.8147,637.998656,472.202899,10243.38867,958.955689,399.802764,4.765129,7.399913,6.968518,7.831308,284.76414,0.982166,2237.95872,2222.606946,2238.45872,1873.893054,8.94041,-12.917061,583030.7829,796.085949,732.371654,19684.57031,1855.844621,403.451509,4.918616,7.446756,7.029839,7.863674,286.183533,0.982535,2433.738103,2416.810257,2434.238103,1679.689743,8.941842,-12.895811,578419.6596,794.417321,728.105548,19237.18555,1841.16696,405.05252,5.067793,7.425759,6.992621,7.858897,286.37243,0.980893,1449.276802,1553.076242,1449.776802,2543.423758,8.934629,-12.990446,878528.8776,933.130203,941.485845,30355.18945,2796.44427,399.538925,4.856553,7.381258,6.936929,7.825588,280.926141,0.983295,2717.652197,1360.384733,2718.152197,2736.115267,8.944033,-13.00974,636928.6014,821.231709,775.577214,21409.20313,2027.406706,393.725218,5.134759,7.40596,6.936147,7.875772,283.13768,0.98014,2162.277812,1207.957592,2162.777812,2888.542408,8.939935,-13.026918,482792.1232,743.332039,649.497261,16304.66406,1536.775058,393.093416,4.886229,7.438398,6.982564,7.894232,281.677686,0.982311,1738.941103,2554.838787,1739.441103,1541.661213,8.936691,-12.881729,477612.7881,741.628432,644.005498,16944.14844,1520.288722,400.334172,4.813451,7.410943,6.964725,7.857162,286.639663,0.979401
72,coj1m011-fa12-20190425-0129-e91.fits,72,0,58598.9414,2458598.941,2019,NaN,2458598.944,NaN,NaN,1.162098,80.028,5.687534,10,18,27,0.141758,0.082562,0.191216,0.188747,0.317554,0.211844,0.153554,0.151751,0.000223,0.000181,0.000285,0.000283,0.000393,0.000302,0.000252,0.000251,635.801288,455.823877,671.918865,667.374088,808.626404,701.83683,608.94007,604.275498,3639864.619,1980.026064,2084.397003,2098.640496,2084.897003,1997.859504,8.939285,-12.93065,515981.362,314.159265,761.459819,677.62126,16889.08398,1642.419686,402.636287,1073,4.863763,7.384757,6.960236,7.809278,287.414008,0.980512,2073.530727,2059.696355,2074.030727,2036.803645,8.939207,-12.934876,300514.9267,638.689398,470.518107,9684.920898,956.568721,400.439516,5.416133,7.425143,6.980245,7.870041,285.941302,0.980225,2238.008296,2222.506944,2238.508296,1873.993056,8.940411,-12.917062,584277.8575,797.529745,732.609487,20331.70703,1859.814183,403.691296,4.678241,7.428326,7.04297,7.813682,288.403439,0.983298,2433.772501,2416.786665,2434.272501,1679.713335,8.941843,-12.895803,577929.7328,795.479822,726.51715,20050.58008,1839.607475,405.90773,4.987476,7.459671,7.07088,7.848462,288.666796,0.982906,1449.24687,1552.953642,1449.74687,2543.546358,8.934629,-12.990448,877273.1373,932.366796,940.909888,30917.25977,2792.447125,399.842689,4.713439,7.373981,6.951027,7.796934,283.090386,0.983767,2717.623122,1360.272701,2718.123122,2736.227299,8.944033,-13.009742,636290.5222,822.402325,773.697378,21156.60547,2025.375637,393.375527,5.314122,7.473512,7.024611,7.922414,284.163598,0.981509,2162.274251,1207.8182,2162.774251,2888.6818,8.939936,-13.026922,484516.3642,744.115796,651.130331,16278.5166,1542.263487,395.533244,5.053416,7.507664,7.068449,7.946879,284.303353,0.982359,1738.934801,2554.792765,1739.434801,1541.707235,8.936691,-12.881723,479577.005,743.168643,645.313832,17235.58398,1526.541019,401.127281,4.863482,7.409513,6.993506,7.82552,287.301791,0.981506
73,coj1m011-fa12-20190425-0130-e91.fits,73,0,58598.94264,2458598.943,2019,NaN,2458598.945,NaN,NaN,1.1661,80.028,5.722862,10,18,27,0.142248,0.08242,0.190421,0.189062,0.3187,0.21219,0.152693,0.151871,0.000224,0.000182,0.000285,0.000284,0.000395,0.000303,0.000252,0.000252,635.578617,454.059925,668.67731,665.480752,806.935903,701.384791,605.536262,603.35739,3632943.605,1981.580642,2084.524841,2098.784883,2085.024841,1997.715117,8.939285,-12.93065,516777.6576,314.159265,762.659194,677.599722,16964.99805,1644.954374,402.545703,1074,4.756635,7.392192,6.955634,7.828749,282.219443,0.983285,2073.61567,2059.837485,2074.11567,2036.662515,8.939208,-12.934877,299427.5165,638.90025,468.660823,10016.64844,953.107387,403.43522,5.212866,7.412707,6.945785,7.87963,281.010782,0.981679,2238.112625,2222.640267,2238.612625,1873.859733,8.940411,-12.917064,581130.7747,797.477165,728.711492,19660.48828,1849.796707,408.819475,4.918788,7.411383,6.994187,7.828579,283.079083,0.984367,2433.848878,2416.856341,2434.348878,1679.643659,8.941843,-12.895813,577641.7166,797.374212,724.429895,18986.20703,1838.690691,409.853042,5.139302,7.475362,7.065731,7.884992,282.760235,0.98534,1449.301805,1553.101964,1449.801805,2543.398036,8.934629,-12.990448,877999.5426,934.778801,939.25915,27755.27734,2794.759345,401.947811,4.938376,7.411481,6.964595,7.858368,277.392248,0.984557,2717.741868,1360.444864,2718.241868,2736.055136,8.944034,-13.009737,635935.0197,822.01255,773.631765,19950.73047,2024.244037,396.3849,5.203551,7.450085,6.975068,7.925102,278.993466,0.98217,2162.362299,1207.98565,2162.862299,2888.51435,8.939936,-13.026918,481243.2368,743.606862,647.174282,14809.67383,1531.844799,398.920754,5.02781,7.487982,7.019274,7.956689,279.761271,0.982495,1739.046103,2554.894963,1739.546103,1541.605037,8.936691,-12.88173,478993.3144,743.249066,644.458683,16228.46582,1524.683074,403.042219,4.898035,7.438842,7.02683,7.850855,284.289428,0.984185
74,coj1m011-fa12-20190425-0131-e91.fits,74,0,58598.94389,2458598.944,2019,NaN,2458598.946,NaN,NaN,1.170192,79.972,5.688682,10,18,27,0.142458,0.082341,0.190942,0.188895,0.317873,0.212682,0.152374,0.152046,0.000225,0.000182,0.000285,0.000284,0.000395,0.000304,0.000252,0.000252,633.33406,452.349929,669.039305,665.377425,805.498715,700.473894,603.766485,603.195108,3620111.822,1976.68474,2084.148262,2098.811778,2084.648262,1997.688222,8.939284,-12.930641,515714.4808,314.159265,764.044848,674.979332,17983.79297,1641.570177,404.178511,1136,4.678369,7.487577,7.046835,7.928319,286.11946,0.980761,2073.261565,2059.860726,2073.761565,2036.639274,8.939207,-12.934867,298082.5979,638.547584,466.813446,10332.80469,948.826378,406.010542,4.716884,7.490274,7.028906,7.951642,286.059886,0.979003,2237.77325,2222.700909,2238.27325,1873.799091,8.94041,-12.917051,580407.9795,795.757632,729.377835,19881.54102,1847.495979,406.937791,4.759893,7.487267,7.022643,7.951891,286.348635,0.978416,2433.586684,2416.888799,2434.086684,1679.611201,8.941842,-12.895803,575173.8033,793.924939,724.468744,19265.73828,1830.835079,410.064257,5.175634,7.513491,7.01086,8.016122,284.70885,0.976617,1448.940404,1553.083316,1449.440404,2543.416684,8.934629,-12.990441,873177.2839,931.665916,937.221454,29946.04492,2779.409619,403.660208,5.073518,7.509324,7.063059,7.955589,282.808773,0.982747,2717.516871,1360.403998,2718.016871,2736.096002,8.944034,-13.00973,634900.5206,821.794046,772.578633,20576.19922,2020.951125,396.852704,5.35587,7.474428,6.95273,7.996126,282.824663,0.976252,2162.023542,1207.996377,2162.523542,2888.503623,8.939935,-13.026906,478673.87,742.036186,645.081573,16446.86719,1523.666251,401.377529,4.955057,7.516864,7.023654,8.010074,282.974879,0.978883,1738.779218,2554.851204,1739.279218,1541.648796,8.936691,-12.88173,477778.3646,741.465447,644.37037,16472.23242,1520.815769,404.337072,5.071369,7.517022,7.085042,7.949001,287.357002,0.980579
75,coj1m011-fa12-20190425-0132-e91.fits,75,0,58598.94513,2458598.945,2019,NaN,2458598.947,NaN,NaN,1.174386,79.976,5.572155,10,18,27,0.142535,0.082561,0.190617,0.189489,0.318311,0.212195,0.152648,0.151625,0.000224,0.000182,0.000285,0.000284,0.000395,0.000303,0.000252,0.000252,635.527348,453.307976,668.471742,667.055736,806.051499,700.263831,605.515086,602.558811,3622139.265,1976.528207,2084.316586,2098.804817,2084.816586,1997.695183,8.939284,-12.93064,516281.1141,314.159265,761.951959,677.576989,17733.6582,1643.373827,401.174499,1093,4.778002,7.424217,6.97991,7.868523,286.161602,0.980081,2073.454472,2059.854101,2073.954472,2036.645899,8.939207,-12.934867,299048.7961,639.202018,467.847078,10085.40137,951.901883,402.961767,4.745776,7.448334,6.980606,7.916061,283.245156,0.980463,2237.908679,2222.640833,2238.408679,1873.859167,8.94041,-12.917055,579901.3226,796.013287,728.507089,20598.51758,1845.88324,405.544079,4.646913,7.432097,6.993851,7.870344,287.167902,0.979743,2433.674054,2416.909538,2434.174054,1679.590462,8.941842,-12.895797,577016.3259,794.122075,726.609099,19937.7207,1836.70001,406.045531,5.027625,7.45802,7.01957,7.896469,287.045569,0.979981,1449.216412,1553.105758,1449.716412,2543.394242,8.934629,-12.990441,874578.2565,932.486305,937.899304,30284.60938,2783.869053,398.836468,4.794404,7.434697,7.02552,7.843873,280.941708,0.986014,2717.623532,1360.386749,2718.123532,2736.113251,8.944034,-13.009738,634055.9103,821.159254,772.147312,20754.17773,2018.262646,394.622219,5.200611,7.442928,6.973467,7.912389,283.487861,0.980122,2162.18145,1207.961761,2162.68145,2888.538239,8.939935,-13.026916,479689.9876,741.183345,647.194774,16459.5,1526.900654,396.270222,4.842514,7.487626,7.042858,7.932395,283.286943,0.982479,1738.908795,2554.860754,1739.408795,1541.639246,8.936691,-12.881723,476897.4617,741.087544,643.510292,17143.45313,1518.011767,400.369955,4.852715,7.439814,7.057437,7.822191,287.751851,0.98414
76,coj1m011-fa12-20190425-0133-e91.fits,76,0,58598.94637,2458598.946,2019,NaN,2458598.949,NaN,NaN,1.178658,79.972,5.46392,10,18,27,0.142116,0.082276,0.19032,0.189559,0.318874,0.211732,0.152854,0.151619,0.000224,0.000182,0.000285,0.000284,0.000395,0.000302,0.000252,0.000251,634.220977,450.891059,668.735831,666.856355,807.70672,700.733228,605.852386,602.951608,3632433.682,1980.492085,2084.098648,2098.92148,2084.598648,1997.57852,8.939284,-12.93065,516228.0227,314.159265,763.743846,675.917751,19506.04883,1643.204832,409.139183,1142,4.604255,7.374937,6.947726,7.802148,286.45114,0.981086,2073.233572,2060.001609,2073.733572,2036.498391,8.939207,-12.934874,298860.911,642.481651,465.166453,11430.80469,951.303826,410.961267,4.61966,7.359467,6.902638,7.816296,284.842926,0.979735,2237.681411,2222.783631,2238.181411,1873.716369,8.94041,-12.917063,580789.3544,796.998204,728.721032,20722.17188,1848.709933,411.504928,4.867168,7.365267,6.916,7.814534,285.460064,0.979927,2433.519621,2416.992103,2434.019621,1679.507897,8.941843,-12.895813,578836.9233,797.074177,726.202078,20699.82617,1842.495152,412.160244,4.57102,7.340721,6.867478,7.813963,285.157991,0.977876,1448.978891,1553.281992,1449.478891,2543.218008,8.934629,-12.990441,878240.6016,933.878924,940.422339,33650.99609,2795.526659,407.239226,4.928937,7.321793,6.906475,7.737111,283.03338,0.984152,2717.434443,1360.508653,2717.934443,2735.991347,8.944033,-13.009745,634714.5516,821.499758,772.629018,21245.74609,2020.359167,400.588062,4.603677,7.361185,6.918781,7.803589,284.185686,0.981472,2161.981782,1208.100063,2162.481782,2888.399937,8.939935,-13.02692,481616.4497,743.782131,647.523555,18446.44141,1533.032773,404.080538,4.860467,7.401734,6.936008,7.86746,282.242244,0.98103,1738.655941,2555.017423,1739.155941,1541.482577,8.93669,-12.881731,478235.8013,742.705839,643.910113,17878.38086,1522.271835,409.534834,5.08402,7.348498,6.963938,7.733058,288.827304,0.982619
77,coj1m011-fa12-20190425-0134-e91.fits,77,0,58598.94762,2458598.948,2019,NaN,2458598.95,NaN,NaN,1.183059,80.04,5.484892,10,18,27,0.142219,0.082268,0.190888,0.188778,0.319164,0.211568,0.15294,0.151662,0.000224,0.000182,0.000285,0.000283,0.000395,0.000302,0.000253,0.000252,634.617088,451.87013,669.183791,665.907193,808.614072,700.160113,605.640195,602.811584,3631768.11,1980.185751,2084.308036,2098.721772,2084.808036,1997.778228,8.939285,-12.930642,516507.5694,314.159265,763.612694,676.399926,18609.98047,1644.094656,408.140249,1116,4.620059,7.224455,6.770145,7.678766,284.199814,0.979718,2073.424406,2059.767352,2073.924406,2036.732648,8.939208,-12.93487,298778.1017,640.821141,466.242579,10592.47363,951.040235,408.982978,4.630618,7.2137,6.778874,7.648525,284.112079,0.981415,2237.851038,2222.532648,2238.351038,1873.967352,8.940411,-12.917061,582138.3315,798.186245,729.326439,21718.19922,1853.003861,410.922705,4.733285,7.229143,6.805849,7.652436,286.227963,0.98087,2433.659079,2416.800537,2434.159079,1679.699463,8.941843,-12.895804,576724.7196,795.550453,724.937957,21336.0625,1835.771799,413.696357,4.884982,7.247747,6.802869,7.692624,284.629226,0.980348,1449.091623,1553.036574,1449.591623,2543.463426,8.934629,-12.990439,878684.6088,932.746115,942.040492,33353.65625,2796.939978,405.752136,4.755984,7.216197,6.754742,7.677652,279.465265,0.981868,2717.544478,1360.365141,2718.044478,2736.134859,8.944034,-13.00973,634191.4459,821.671808,771.830602,22140.88281,2018.69407,399.279792,5.196072,7.282237,6.772083,7.792391,282.042943,0.976676,2162.117768,1207.902208,2162.617768,2888.597792,8.939935,-13.026911,481762.9733,744.310296,647.260929,17510.90625,1533.499172,402.48854,4.819586,7.32596,6.84846,7.803461,282.34648,0.979588,1738.842199,2554.7992,1739.342199,1541.7008,8.936691,-12.881726,478266.0306,742.950948,643.738367,18027.11719,1522.368058,407.947162,4.774626,7.260338,6.824428,7.696249,285.495164,0.98052
78,coj1m011-fa12-20190425-0135-e91.fits,78,0,58598.94887,2458598.949,2019,NaN,2458598.951,NaN,NaN,1.18752,79.968,5.336985,10,18,27,0.14263,0.082285,0.190327,0.189435,0.318424,0.212551,0.152437,0.15175,0.000224,0.000182,0.000284,0.000284,0.000394,0.000303,0.000251,0.000251,636.321662,452.873682,669.713551,667.473001,807.799166,701.913519,606.380796,603.640711,3628821.631,1976.650396,2084.212395,2098.692214,2084.712395,1997.807786,8.939284,-12.930645,517580.6186,314.159265,762.971781,678.374524,19872.88672,1647.510278,402.35393,1116,4.566516,7.215468,6.76394,7.666997,284.33646,0.97981,2073.339925,2059.752647,2073.839925,2036.747353,8.939207,-12.934871,298598.9104,638.966224,467.315641,11343.99414,950.469852,400.671667,4.54413,7.219062,6.750799,7.687325,283.689795,0.978835,2237.782779,2222.530466,2238.282779,1873.969534,8.94041,-12.91706,580230.0395,794.973331,729.87359,22532.82422,1846.929578,403.707425,4.610183,7.22168,6.754508,7.688851,284.098453,0.978629,2433.58656,2416.781856,2434.08656,1679.718144,8.941843,-12.895804,577942.344,795.11088,726.870124,21731.83398,1839.647617,405.40404,4.892131,7.222999,6.763225,7.682772,284.994624,0.978569,1449.067626,1553.024278,1449.567626,2543.475722,8.934629,-12.990442,876429.1563,932.253144,940.119282,34717.94922,2789.76065,399.998117,4.674707,7.2236,6.786031,7.661168,281.388772,0.982861,2717.515597,1360.309647,2718.015597,2736.190353,8.944034,-13.009737,636104.2666,821.746471,774.088224,23269.44336,2024.782767,393.760687,4.842931,7.204851,6.742015,7.667687,282.103778,0.98032,2162.086053,1207.875545,2162.586053,2888.624455,8.939935,-13.026916,479997.4495,740.642439,648.082562,18737.82422,1527.879335,398.158033,4.621482,7.262243,6.772535,7.751952,282.028693,0.978384,1738.800713,2554.758486,1739.300713,1541.741514,8.936691,-12.881728,478118.3751,741.652526,644.66628,18892.07617,1521.898056,402.334652,4.45891,7.234902,6.798495,7.67131,286.197653,0.979735
79,coj1m011-fa12-20190425-0136-e91.fits,79,0,58598.95011,2458598.95,2019,NaN,2458598.952,NaN,NaN,1.192091,79.988,5.59556,10,18,27,0.143048,0.082757,0.189948,0.189537,0.318568,0.212719,0.152496,0.151689,0.000224,0.000181,0.000284,0.000284,0.000395,0.000303,0.000252,0.000251,638.276977,456.028332,668.710011,668.385546,806.785292,702.251943,605.248927,604.116057,3626785.358,1976.325621,2084.104998,2098.955752,2084.604998,1997.544248,8.939284,-12.930636,518805.0591,314.159265,762.071833,680.782358,19253.27539,1651.407793,398.604167,1132,4.74959,7.338985,6.839901,7.838068,285.098416,0.975464,2073.232002,2060.00378,2073.732002,2036.49622,8.939207,-12.934863,300140.0921,637.515598,470.796469,11183.92871,955.375586,399.593476,4.76248,7.34884,6.834629,7.86305,285.626758,0.973463,2237.704939,2222.773,2238.204939,1873.727,8.94041,-12.917054,578933.0078,794.589116,728.594183,20085.91016,1842.800998,402.649749,5.087115,7.368253,6.864844,7.871663,285.295625,0.975037,2433.520005,2416.98958,2434.020005,1679.51042,8.941842,-12.895802,577880.0044,793.6172,728.159627,19800.4375,1839.449184,403.76119,4.763422,7.396897,6.878849,7.914946,285.686307,0.973347,1448.920092,1553.247134,1449.420092,2543.252866,8.934629,-12.990437,876237.0059,933.622276,938.53481,32134.13086,2789.149016,398.318281,5.060873,7.35261,6.881144,7.824076,283.113709,0.979729,2717.438632,1360.541572,2717.938632,2735.958428,8.944033,-13.009729,636161.4627,821.225945,774.648519,20579.83008,2024.964828,390.336921,4.717445,7.355651,6.844786,7.866516,282.516032,0.976723,2161.955459,1208.154009,2162.455459,2888.345991,8.939935,-13.026903,479889.4145,742.045577,646.711508,17333.98828,1527.535449,394.574952,5.091367,7.371097,6.838106,7.904088,282.124576,0.975104,1738.729704,2554.934695,1739.229704,1541.565305,8.936691,-12.881731,477684.4626,740.249005,645.302405,17381.23047,1520.516869,398.556628,5.195208,7.39288,6.933586,7.852174,286.754451,0.977963
80,coj1m011-fa12-20190425-0137-e91.fits,80,0,58598.95136,2458598.951,2019,NaN,2458598.954,NaN,NaN,1.196773,79.972,5.365956,10,18,27,0.142946,0.082596,0.190205,0.189585,0.318658,0.211886,0.152501,0.152081,0.000223,0.000181,0.000283,0.000283,0.000393,0.000301,0.000251,0.00025,639.902986,456.783675,671.928437,669.957403,811.284285,704.040764,608.715097,607.712483,3636547.058,1972.79971,2084.202706,2098.829713,2084.702706,1997.670287,8.939284,-12.930651,519828.4169,314.159265,761.836594,682.335846,19756.07617,1654.665242,388.602042,1132,4.513714,7.240686,6.80502,7.676351,284.728069,0.981037,2073.333708,2059.88205,2073.833708,2036.61795,8.939207,-12.934878,300365.4944,637.057189,471.489059,11154.59375,956.093063,389.775011,4.652931,7.235944,6.776504,7.695384,283.47928,0.979865,2237.769546,2222.662115,2238.269546,1873.837885,8.94041,-12.917067,581151.5852,793.753821,732.155952,21852.08203,1849.862949,393.465926,4.589649,7.219268,6.801533,7.637003,285.849352,0.981622,2433.579862,2416.906006,2434.079862,1679.593994,8.941843,-12.895812,579559.4202,794.445252,729.514613,21699.86523,1844.794931,395.408033,4.394052,7.243441,6.794567,7.692315,285.227805,0.979486,1449.04478,1553.233619,1449.54478,2543.266381,8.934629,-12.990441,878783.745,930.627645,944.291468,35270.125,2797.255539,388.02276,4.732519,7.215396,6.782447,7.648346,280.861145,0.983432,2717.480385,1360.498355,2717.980385,2736.001645,8.944034,-13.009738,635813.6964,819.126143,776.209747,22115.83594,2023.857854,381.570708,4.773521,7.226456,6.72776,7.725153,281.943691,0.97743,2162.068762,1208.017489,2162.568762,2888.482511,8.939935,-13.026923,481193.3423,739.670231,650.551181,18126.30078,1531.68598,384.7821,4.805507,7.32023,6.836281,7.804179,281.261665,0.979689,1738.786981,2554.915086,1739.286981,1541.584914,8.936691,-12.881733,480045.2692,739.325913,649.30129,18695.67383,1528.03155,388.421943,4.870196,7.261414,6.853903,7.668925,286.253833,0.982397
81,coj1m011-fa12-20190425-0138-e91.fits,81,0,58598.9526,2458598.953,2019,NaN,2458598.955,NaN,NaN,1.201539,79.968,5.337245,10,18,27,0.143614,0.082085,0.190677,0.189317,0.318652,0.211945,0.152532,0.151811,0.000224,0.000181,0.000284,0.000283,0.000393,0.000301,0.000251,0.000251,641.315268,454.185746,672.097773,669.710231,810.248044,703.375537,608.380347,605.950322,3636609.405,1974.704304,2084.232213,2098.680763,2084.732213,1997.819237,8.939284,-12.930646,522266.8898,314.159265,763.393748,684.138286,19581.90625,1662.427142,393.050561,1097,4.583628,7.249734,6.758292,7.741176,285.799116,0.974895,2073.356483,2059.747629,2073.856483,2036.752371,8.939207,-12.934871,298511.9567,636.944558,468.662387,11106.34375,950.19307,395.856745,4.617827,7.260447,6.760675,7.760219,286.150552,0.973722,2237.819973,2222.553238,2238.319973,1873.946762,8.94041,-12.917057,582372.452,795.000196,732.543785,22052.50977,1853.749089,393.404838,4.512315,7.267423,6.799199,7.735647,287.404373,0.975574,2433.611717,2416.780484,2434.111717,1679.719516,8.941843,-12.895804,578880.0703,793.700543,729.34317,20841.39648,1842.632493,397.469337,4.983908,7.288665,6.800719,7.776612,287.0313,0.974111,1449.043995,1552.990659,1449.543995,2543.509341,8.934629,-12.990446,878786.4191,931.977087,942.927064,34877.1875,2797.26405,391.742004,4.671586,7.234041,6.76355,7.704532,283.120527,0.979145,2717.494448,1360.350567,2717.994448,2736.149433,8.944033,-13.009735,635971.5924,820.103744,775.477001,23019.73438,2024.360452,385.256037,4.730187,7.217028,6.692549,7.741507,282.193286,0.9748,2162.044451,1207.897035,2162.544451,2888.602965,8.939935,-13.026916,481287.0287,740.171632,650.237064,18825.24609,1531.984193,388.047683,4.672742,7.277385,6.759919,7.794851,283.115524,0.975118,1738.839765,2554.73829,1739.339765,1541.76171,8.936691,-12.881728,479311.843,740.584727,647.207302,18334.49805,1525.696982,392.514173,4.559811,7.291153,6.834151,7.748155,288.683302,0.975316
82,coj1m011-fa12-20190425-0139-e91.fits,82,0,58598.95384,2458598.954,2019,NaN,2458598.956,NaN,NaN,1.20639,79.988,5.583711,10,18,27,0.143864,0.082908,0.18984,0.189036,0.317524,0.212707,0.152947,0.152618,0.000224,0.000181,0.000283,0.000283,0.000393,0.000302,0.000251,0.000252,640.896163,457.282007,669.98422,668.680431,808.622906,704.207016,608.372272,606.73303,3630984.241,1973.553152,2084.213962,2098.687745,2084.713962,1997.812255,8.939285,-12.930642,522368.4578,314.159265,764.008695,683.720566,18607.63867,1662.750444,390.91703,1076,4.778415,7.361206,6.923836,7.798576,286.668668,0.979911,2073.354253,2059.736396,2073.854253,2036.763604,8.939208,-12.934869,301035.9665,637.65773,472.096475,10596.50586,958.227242,391.572227,4.856211,7.36052,6.939948,7.781091,287.444556,0.980716,2237.816476,2222.538208,2238.316476,1873.961792,8.940411,-12.917056,579326.2765,793.737121,729.871718,20366.90625,1844.052811,396.965718,4.933704,7.340659,6.925886,7.755433,288.153568,0.98046,2433.617997,2416.810357,2434.117997,1679.689643,8.941843,-12.895799,577262.5453,792.805632,728.126191,20433.1582,1837.483751,396.867594,5.068702,7.359899,6.916584,7.803214,287.546586,0.978479,1449.032108,1552.983751,1449.532108,2543.516249,8.934629,-12.990441,875069.515,930.422507,940.507681,31952.2168,2785.432777,393.470524,4.914211,7.309998,6.872718,7.747278,282.315689,0.982801,2717.438127,1360.294015,2717.938127,2736.205985,8.944033,-13.009734,636869.1454,819.8077,776.851871,20883.91992,2027.217452,385.615696,5.014104,7.344963,6.849883,7.840042,283.495268,0.977319,2162.047884,1207.833994,2162.547884,2888.666006,8.939935,-13.026916,481678.1054,740.666004,650.331057,17023.12891,1533.229029,387.438447,5.006602,7.451706,6.992323,7.911089,282.947016,0.981358,1738.808579,2554.771355,1739.308579,1541.728645,8.936691,-12.881724,480778.6537,741.617029,648.284269,17438.58594,1530.365985,391.402807,4.760493,7.376789,6.977357,7.77622,288.382439,0.981832
