 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,EXPTIME,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7
76,lsc1m005-fa15-20190407-0133-e91.fits,76,0,58581.53554,2458581.536,2019,NaN,2458581.535,NaN,NaN,42,1.548696,12.35751,15,28,42,0.111211,0.157619,0.12918,0.171177,0.595685,0.134425,0.125462,0.000134,0.000172,0.000154,0.000179,0.00044,0.000157,0.000152,827.296638,918.252051,836.750375,953.666606,1352.35731,854.42834,823.646661,7525621.104,2754.960222,2011.525366,2016.161378,2012.025366,2080.338622,5.056423,-54.177896,836928.6039,706.858347,964.132679,868.063724,7742.00293,1184.011772,249.541267,2586,10.563062,12.464504,12.375503,12.553506,50.214353,0.993776,1769.489323,2258.280002,1769.989323,1838.219998,5.053412,-54.151942,1024673.088,1040.953004,984.360565,9405.060547,1449.615884,252.29024,10.292657,12.576292,12.428833,12.723751,56.442781,0.996365,2348.901716,2511.675671,2349.401716,1584.824329,5.060517,-54.123895,860946.0024,973.56555,884.322584,7546.629395,1217.98944,246.264689,11.513308,12.606647,12.375576,12.837719,56.258434,0.990843,2206.877411,2740.469427,2207.377411,1356.030573,5.058739,-54.099295,1099930.125,1068.321436,1029.587245,9773.685547,1556.082812,250.620683,11.171826,12.678615,12.385467,12.971763,60.361411,0.991816,2268.436704,910.959424,2268.936704,3185.540576,5.059734,-54.297222,2809389.617,1585.801704,1771.58948,29079.8418,3974.473285,257.187867,10.209224,11.942516,12.149429,11.735603,35.064423,0.989614,2972.279688,935.385234,2972.779688,3161.114766,5.068432,-54.293706,891756.7653,984.712424,905.601213,9622.580078,1261.577753,243.694449,9.788092,11.926916,12.138384,11.715448,37.802693,0.979666,2911.442042,1123.444156,2911.942042,2973.055844,5.067651,-54.273435,838925.5069,965.741421,868.685435,9135.101562,1186.836812,248.33161,9.509007,12.054392,12.168448,11.940335,40.946211,0.981999
77,lsc1m005-fa15-20190407-0134-e91.fits,77,0,58581.53633,2458581.536,2019,NaN,2458581.536,NaN,NaN,42,1.554006,13.039197,15,28,42,0.111005,0.158138,0.128445,0.171013,0.596125,0.134496,0.125566,0.000134,0.000172,0.000154,0.00018,0.000441,0.000157,0.000152,825.611225,919.820585,833.549069,952.278385,1351.71465,853.964637,823.808167,7522065.845,2755.198694,2011.113123,2015.953326,2011.613123,2080.546674,5.056422,-54.177901,834987.0136,706.858347,964.003468,866.165986,7100.501465,1181.264983,250.745829,2628,11.566163,12.702869,12.439692,12.966046,68.990176,0.996892,1769.219247,2258.04714,1769.719247,1838.45286,5.053413,-54.15195,1027098.602,1041.219273,986.438331,8817.860352,1453.047285,253.172007,11.32467,12.76754,12.466391,13.068688,71.856852,0.996579,2348.491435,2511.475586,2348.991435,1585.024414,5.060516,-54.1239,856196.0208,972.335296,880.556352,7381.99707,1211.269591,249.351146,11.095958,12.651617,12.197803,13.105431,72.579969,0.992379,2206.404957,2740.27269,2206.904957,1356.22731,5.058738,-54.099301,1098509.641,1068.688573,1027.904358,9552.317383,1554.073239,252.726504,11.257142,12.766061,12.285551,13.24657,76.090174,0.992776,2268.014318,910.900477,2268.514318,3185.599523,5.059732,-54.29721,2809362.234,1586.237645,1771.085338,25233.86328,3974.434547,259.173799,11.590599,12.259353,12.335207,12.183498,39.085642,0.996356,2971.727753,935.380027,2972.227753,3161.119973,5.068429,-54.293689,891749.5862,985.237582,905.111216,8727.640625,1261.567597,244.925045,10.934642,12.18844,12.241927,12.134952,42.596101,0.989035,2910.842866,1123.429881,2911.342866,2973.070119,5.067648,-54.27342,839149.761,965.716376,868.940179,7788.462891,1187.154066,249.264468,11.147692,12.352282,12.31579,12.388774,46.868334,0.99178
78,lsc1m005-fa15-20190407-0135-e91.fits,78,0,58581.53712,2458581.537,2019,NaN,2458581.537,NaN,NaN,42,1.559416,13.078888,15,28,42,0.110833,0.157612,0.129079,0.170848,0.596184,0.134264,0.125783,0.000134,0.000172,0.000154,0.000179,0.000441,0.000157,0.000153,825.024913,918.056595,836.277527,952.746599,1352.433448,853.200697,824.67507,7528553.087,2756.427575,2011.039163,2016.066217,2011.539163,2080.433783,5.05642,-54.17791,834409.3544,706.858347,964.13034,865.452854,8063.391113,1180.447763,250.254424,2624,11.951749,12.7183,12.519609,12.916992,67.721276,0.998078,1769.004969,2258.069869,1769.504969,1838.430131,5.053409,-54.151967,1025030.335,1041.550563,984.138813,9604.301758,1450.121285,254.518705,11.813085,12.805727,12.569033,13.042421,80.249265,0.998463,2348.230937,2511.522996,2348.730937,1584.977004,5.060512,-54.123915,860684.3909,973.874792,883.773148,8071.555176,1217.619336,248.176807,10.836544,12.785981,12.435897,13.136064,70.320001,0.994991,2206.284753,2740.275203,2206.784753,1356.224797,5.058736,-54.099318,1098554.27,1068.189754,1028.426145,9963.171875,1554.136377,252.138368,11.42597,12.904308,12.527355,13.281262,78.030131,0.995921,2267.850714,911.004427,2268.350714,3185.495573,5.059729,-54.297226,2811959.397,1586.544328,1772.379976,29045.0957,3978.108781,258.862597,11.193153,12.189193,12.3565,12.021886,31.742308,0.99622,2971.493127,935.424486,2971.993127,3161.075514,5.068425,-54.293713,891163.4201,985.65509,904.133129,10174.21094,1260.738341,244.43982,9.840798,12.061313,12.066176,12.056449,44.757307,0.990937,2910.58897,1123.570667,2911.08897,2972.929333,5.067644,-54.273432,841161.274,966.935923,869.924526,9335.460938,1189.999775,250.188552,11.451721,12.193806,12.123649,12.263964,48.390643,0.990504
79,lsc1m005-fa15-20190407-0136-e91.fits,79,0,58581.5379,2458581.538,2019,NaN,2458581.538,NaN,NaN,42,1.564857,12.727123,15,28,42,0.111323,0.157945,0.129054,0.170752,0.595663,0.134542,0.125568,0.000134,0.000172,0.000154,0.000179,0.00044,0.000157,0.000152,828.095298,919.817669,836.520809,953.30929,1353.575968,854.830855,825.409465,7539042.427,2757.661538,2010.844348,2016.339826,2011.344348,2080.160174,5.05642,-54.177904,839268.4996,706.858347,965.879836,868.916058,9630.567383,1187.322047,251.36119,2695,10.651574,12.45677,12.451131,12.462408,45.490071,0.997199,1768.828869,2258.444187,1769.328869,1838.055813,5.053409,-54.151951,1028336.195,1042.730676,986.1954,11693.3252,1454.798121,255.022492,10.712202,12.542375,12.378887,12.705862,63.097552,0.998052,2348.024955,2511.797202,2348.524955,1584.702798,5.060511,-54.123906,861733.6777,974.864678,883.952098,9650.845703,1219.103773,249.583487,11.576965,12.550775,12.304772,12.796778,61.295034,0.994707,2206.003889,2740.545146,2206.503889,1355.954854,5.058734,-54.099311,1099553.999,1068.606019,1028.961076,11938.06445,1555.550704,252.206853,11.176861,12.691702,12.391113,12.99229,66.447896,0.995163,2267.616939,911.133817,2268.116939,3185.366183,5.059729,-54.297237,2814333.785,1586.905688,1773.472618,34738.17188,3981.467852,259.747288,10.958988,12.026612,12.322812,11.730411,28.770555,0.991587,2971.452215,935.642793,2971.952215,3160.857207,5.068427,-54.29371,894030.9912,986.807019,905.983615,11747.94727,1264.795125,245.175514,9.939819,11.908867,12.088993,11.728741,37.652721,0.985785,2910.560798,1123.693166,2911.060798,2972.806834,5.067646,-54.273439,841053.7791,965.956613,870.695192,10794.94824,1189.847701,249.70956,10.994565,12.056217,12.158784,11.953649,40.493168,0.988207
80,lsc1m005-fa15-20190407-0137-e91.fits,80,0,58581.53869,2458581.539,2019,NaN,2458581.538,NaN,NaN,42,1.570348,12.339414,15,28,42,0.110979,0.157993,0.12861,0.171075,0.59634,0.134245,0.125621,0.000135,0.000172,0.000154,0.000179,0.000441,0.000157,0.000152,824.754126,918.462951,834.378982,953.52698,1352.191848,853.796688,824.867832,7528586.136,2756.573075,2011.450149,2015.936536,2011.950149,2080.563464,5.05642,-54.177899,835511.8278,706.858347,965.748304,865.144494,8434.749023,1182.007444,250.815437,2664,11.528596,12.572243,12.262429,12.882057,64.044278,0.993625,1769.461834,2257.959781,1769.961834,1838.540219,5.05341,-54.151955,1027177.165,1043.18177,984.657894,10119.53125,1453.158428,253.737943,11.212787,12.631436,12.289381,12.973491,68.130812,0.994389,2348.770155,2511.389962,2349.270155,1585.110038,5.060513,-54.12391,857915.1831,973.238071,881.505984,8342.658203,1213.701708,248.432742,11.202741,12.652985,12.212674,13.093296,66.667221,0.989739,2206.748519,2740.143559,2207.248519,1356.356441,5.058736,-54.099315,1099804.419,1068.345593,1029.446301,10907.32031,1555.904975,251.43142,11.347034,12.759062,12.184026,13.334099,72.670804,0.98804,2268.360166,910.874822,2268.860166,3185.625178,5.05973,-54.297203,2812430.254,1587.4087,1771.711503,32965.08594,3978.774906,258.007181,9.284589,12.108028,12.171335,12.04472,41.409831,0.993001,2972.03304,935.230849,2972.53304,3161.269151,5.068425,-54.293699,891055.0157,984.741391,904.86195,10879.14941,1260.584981,244.922502,9.204585,12.021557,11.998219,12.044896,45.972872,0.986922,2911.181528,1123.309401,2911.681528,2973.190599,5.067645,-54.273427,840204.0998,965.572511,870.161578,10045.59277,1188.645651,248.743318,9.868443,12.169502,12.054783,12.284222,49.956151,0.988007
81,lsc1m005-fa15-20190407-0138-e91.fits,81,0,58581.53948,2458581.539,2019,NaN,2458581.539,NaN,NaN,42,1.575912,12.186402,15,28,42,0.111394,0.157714,0.129199,0.17112,0.595344,0.134599,0.125405,0.000135,0.000172,0.000155,0.00018,0.000441,0.000158,0.000153,825.952176,916.833058,835.693442,952.169685,1350.572894,853.988131,821.964142,7518172.618,2756.030033,2011.176265,2016.424471,2011.676265,2080.075529,5.056418,-54.177911,837481.2487,706.858347,966.363935,866.631316,8330.212891,1184.793604,251.909864,2555,10.220564,12.637685,12.36052,12.914849,61.764125,0.9937,1769.274601,2258.505426,1769.774601,1837.994574,5.053409,-54.151962,1024191.177,1042.105766,982.809241,10380.64648,1448.934121,256.349582,10.124003,12.654921,12.287419,13.022422,70.009995,0.994265,2348.522402,2511.967107,2349.022402,1584.532893,5.060512,-54.123909,860201.4738,973.938902,883.219134,8709.18457,1216.936148,249.547635,10.819917,12.632598,12.124962,13.140234,68.610366,0.988049,2206.476252,2740.743027,2206.976252,1355.756973,5.058734,-54.099313,1098531.983,1068.681824,1027.931754,10846.09375,1554.104846,253.635152,11.405707,12.731937,12.133503,13.330371,72.46638,0.986867,2268.194782,911.261012,2268.694782,3185.238988,5.05973,-54.297227,2805600.654,1585.665858,1769.351745,31610.16016,3969.112999,260.347167,9.888965,12.122077,12.099469,12.144685,46.120466,0.9909,2972.122746,935.759238,2972.622746,3160.740762,5.068429,-54.293703,891892.0874,985.248574,905.245753,9975.489258,1261.769195,245.076862,10.395346,12.089205,12.000284,12.178126,48.368265,0.984275,2911.190187,1123.818389,2911.690187,2972.681611,5.067647,-54.273433,837755.2436,966.451406,866.836386,9542.011719,1185.181228,250.585159,10.110898,12.255802,12.115218,12.396385,50.979571,0.987746
82,lsc1m005-fa15-20190407-0139-e91.fits,82,0,58581.54027,2458581.54,2019,NaN,2458581.54,NaN,NaN,42,1.581476,13.338313,15,28,42,0.111156,0.157794,0.129049,0.170766,0.595873,0.134463,0.125677,0.000136,0.000173,0.000156,0.000181,0.000444,0.000159,0.000154,817.540524,910.373275,827.721821,943.369919,1340.799801,845.966416,817.164045,7434203.168,2746.336686,2010.497965,2016.535654,2010.997965,2079.964346,5.056423,-54.177884,826355.646,706.858347,963.582125,857.587147,6503.683594,1169.054096,256.418824,2659,11.914509,13.276506,13.293674,13.259337,43.540197,0.997422,1768.473153,2258.622818,1768.973153,1837.877182,5.053412,-54.151932,1013194.064,1038.113839,975.995142,8002.204102,1433.376388,259.312628,11.861936,13.29664,13.230272,13.363008,51.765965,0.99818,2347.607932,2512.050818,2348.107932,1584.449182,5.060514,-54.123877,849719.2745,971.581822,874.573047,6413.572266,1202.106869,252.808856,12.035226,13.381828,13.221696,13.541961,55.414151,0.995471,2205.686333,2740.834546,2206.186333,1355.665454,5.058737,-54.099276,1084340.104,1065.049557,1018.112347,7924.052246,1534.027445,257.563824,12.175791,13.50333,13.285231,13.721428,61.415497,0.996452,2267.373802,911.368897,2267.873802,3185.131103,5.059734,-54.297219,2775809.35,1578.994215,1757.960431,23959.96875,3926.966925,264.159552,10.847067,12.787889,13.030357,12.54542,32.110812,0.992402,2971.004788,935.718694,2971.504788,3160.781306,5.06843,-54.293709,881145.4583,982.85043,896.520398,7774.754395,1246.565825,248.942874,11.212477,12.728564,12.89599,12.561138,38.936477,0.984324,2910.142655,1123.914795,2910.642655,2972.585205,5.067649,-54.273421,829994.9171,962.894259,861.979298,7179.672852,1174.202611,252.794426,11.134787,12.858274,13.019849,12.6967,38.935068,0.9857
83,lsc1m005-fa15-20190407-0140-e91.fits,83,0,58581.54106,2458581.541,2019,NaN,2458581.541,NaN,NaN,42,1.587094,14.059686,15,28,42,0.111363,0.157757,0.129338,0.170737,0.595773,0.134573,0.125392,0.000136,0.000173,0.000156,0.000181,0.000444,0.000159,0.000154,820.76437,911.601986,830.948736,945.090998,1342.997345,848.551138,816.44424,7453362.675,2748.660045,2010.598529,2016.405557,2011.098529,2080.094443,5.05642,-54.177886,830027.7563,706.858347,963.848323,861.160139,6678.693848,1174.24907,253.751409,2534,12.503511,13.195929,13.210727,13.181131,43.0682,0.998892,1768.700136,2258.419321,1769.200136,1838.080679,5.05341,-54.151943,1015601.31,1039.247895,977.246444,8006.335449,1436.781944,256.964675,12.500221,13.31052,13.279261,13.341779,52.389491,0.999661,2347.765082,2511.846934,2348.265082,1584.653066,5.060511,-54.123892,853601.3911,971.948298,878.237446,6641.624023,1207.598941,251.373256,12.99924,13.340375,13.136803,13.543946,64.440193,0.997637,2205.860741,2740.567031,2206.360741,1355.932969,5.058734,-54.099301,1086979.205,1065.677188,1019.989184,8500.455078,1537.76101,255.918336,12.797822,13.446341,13.146988,13.745694,72.153591,0.996997,2267.461602,911.096578,2267.961602,3185.403422,5.05973,-54.297222,2782671.414,1580.564825,1760.555069,25079.95703,3936.674761,262.040564,11.334656,12.723711,13.007954,12.439468,24.008372,0.995543,2971.272423,935.542501,2971.772423,3160.957499,5.068427,-54.293702,884049.9896,982.900431,899.429852,8259.615234,1250.674896,246.992652,11.369842,12.671603,12.871201,12.472006,34.13458,0.992764,2910.37096,1123.638583,2910.87096,2972.861417,5.067646,-54.273428,830459.3646,964.606691,860.930546,7661.415527,1174.85967,253.074898,11.574197,12.790544,12.934587,12.646501,36.252314,0.994388
84,lsc1m005-fa15-20190407-0141-e91.fits,84,0,58581.54184,2458581.542,2019,NaN,2458581.542,NaN,NaN,42,1.592767,14.125588,15,28,42,0.111549,0.157816,0.128843,0.171001,0.594927,0.134518,0.12606,0.000136,0.000174,0.000156,0.000181,0.000444,0.000159,0.000154,821.1609,909.400628,827.928817,944.153217,1341.393377,847.01972,818.355125,7453980.313,2752.523232,2010.430176,2016.272676,2010.930176,2080.227324,5.05642,-54.177904,831482.176,706.858347,964.894998,861.733326,7036.016113,1176.306652,257.908644,2609,12.055512,13.264824,13.183066,13.346582,57.918195,0.9992,1768.466144,2258.357638,1768.966144,1838.142362,5.05341,-54.151954,1016013.69,1042.390773,974.69559,8448.111328,1437.365342,261.279554,12.08228,13.310728,13.111433,13.510023,74.299002,0.99877,2347.618493,2511.735461,2348.118493,1584.764539,5.060512,-54.12391,850777.6592,972.56712,874.775264,7169.575195,1203.604177,256.216585,13.065616,13.323201,13.09594,13.550463,67.955872,0.997745,2205.675496,2740.473205,2206.175496,1356.026795,5.058735,-54.099317,1088504.058,1068.163398,1019.042648,9072.731445,1539.918235,260.814771,12.610355,13.408547,13.125768,13.691325,75.392704,0.997667,2267.230112,911.242405,2267.730112,3185.257595,5.05973,-54.297208,2780423.752,1581.004069,1758.644274,24602.03906,3933.49497,266.001523,11.709836,12.879601,13.098996,12.660206,29.806763,0.995466,2971.040365,935.619593,2971.540365,3160.880407,5.068427,-54.293697,883806.7084,984.474801,897.744368,7953.373535,1250.330723,251.623297,11.67541,12.773724,12.9,12.647447,38.906895,0.991229,2910.149864,1123.680141,2910.649864,2972.819859,5.067646,-54.273426,834454.4454,966.530531,863.350322,7485.251465,1180.511554,256.118671,11.620423,12.868976,12.956687,12.781265,40.372704,0.992816
85,lsc1m005-fa15-20190407-0142-e91.fits,85,0,58581.54263,2458581.543,2019,NaN,2458581.542,NaN,NaN,42,1.598546,13.718612,15,28,42,0.111634,0.157672,0.128935,0.170775,0.596274,0.134493,0.125667,0.000136,0.000173,0.000156,0.000181,0.000444,0.000159,0.000154,821.455905,911.151869,828.27322,943.787279,1342.102559,846.744571,817.197961,7452045.882,2750.669664,2011.222817,2016.089791,2011.722817,2080.410209,5.056423,-54.177896,831898.1561,706.858347,965.036395,862.038116,6464.970703,1176.895144,255.698248,2589,12.120597,13.02735,13.040014,13.014686,44.306061,0.993557,1769.276911,2258.160724,1769.776911,1838.339276,5.053413,-54.151946,1014951.191,1039.018284,976.8367,7653.966309,1435.862214,259.304988,12.119017,13.098236,13.050823,13.145649,48.349411,0.996148,2348.406712,2511.56951,2348.906712,1584.93049,5.060514,-54.123895,851090.9602,972.521484,875.138467,6642.033203,1204.047407,253.914154,12.283549,13.037,12.858031,13.215968,53.820958,0.991796,2206.467166,2740.343562,2206.967166,1356.156438,5.058738,-54.099297,1086991.601,1067.262419,1018.485784,7994.796387,1537.778546,258.259196,12.0978,13.124316,12.898163,13.35047,57.616091,0.993468,2268.070327,910.977039,2268.570327,3185.522961,5.059733,-54.297218,2783646.481,1581.442313,1760.194765,23893.3457,3938.054197,265.252119,11.312701,12.521114,12.715845,12.326384,36.685105,0.988193,2971.89611,935.337578,2972.39611,3161.162422,5.068431,-54.293708,883433.0502,984.482811,897.357516,8032.588867,1249.802105,250.184115,10.702555,12.475469,12.589169,12.361769,41.363287,0.979275,2910.997602,1123.377925,2911.497602,2973.122075,5.06765,-54.273438,831932.5982,965.200135,861.927561,7309.061523,1176.943869,254.741287,11.268478,12.56933,12.670534,12.468127,41.682883,0.980574
86,lsc1m005-fa15-20190407-0143-e91.fits,86,0,58581.54342,2458581.543,2019,NaN,2458581.543,NaN,NaN,42,1.604327,12.520463,15,28,42,0.111544,0.157964,0.129098,0.171428,0.594927,0.134183,0.125602,0.000136,0.000173,0.000155,0.000181,0.000442,0.000158,0.000153,822.606973,914.105456,832.133871,949.109011,1346.095052,849.053209,820.039424,7480751.796,2751.964151,2011.251808,2015.803813,2011.751808,2080.696187,5.05642,-54.177898,834433.0837,706.858347,966.815314,863.073921,7742.047363,1180.481333,254.098424,2627,10.773855,12.772221,12.570474,12.973968,56.619376,0.993592,1769.297393,2257.798009,1769.797393,1838.701991,5.05341,-54.151956,1020487.227,1041.338012,979.976929,9321.572266,1443.694103,258.278308,11.286277,12.927825,12.672984,13.182667,61.545414,0.99479,2348.556036,2511.234409,2349.056036,1585.265591,5.060513,-54.123905,855327.9165,972.66216,879.367936,7747.445801,1210.041474,251.753342,11.058539,12.852216,12.460724,13.243708,63.17024,0.98945,2206.559463,2739.957161,2207.059463,1356.542839,5.058736,-54.099312,1094741.797,1068.367641,1024.686405,9630.474609,1548.74283,256.182981,11.07134,12.940445,12.47803,13.402861,67.779293,0.990005,2268.163797,910.619255,2268.663797,3185.880745,5.059731,-54.297225,2790411.233,1581.9003,1763.961505,30270.91211,3947.624365,262.11912,10.366551,12.271802,12.331642,12.211961,42.320977,0.989093,2971.99461,935.050795,2972.49461,3161.449205,5.068429,-54.293709,885034.0768,983.674186,899.722784,9494.613281,1252.067094,246.894487,9.697762,12.313898,12.344641,12.283155,43.90408,0.982955,2911.119423,1123.092861,2911.619423,2973.407139,5.067648,-54.273439,834749.5453,965.099621,864.936145,8889.925781,1180.929034,252.480893,9.670307,12.380883,12.378628,12.383138,45.082814,0.984126
87,lsc1m005-fa15-20190407-0144-e91.fits,87,0,58581.5442,2458581.544,2019,NaN,2458581.544,NaN,NaN,42,1.610217,13.510768,15,28,42,0.111228,0.157531,0.128807,0.170984,0.595376,0.134741,0.125938,0.000135,0.000173,0.000155,0.00018,0.000443,0.000158,0.000153,821.912472,912.584388,829.284263,947.335405,1345.399992,850.871406,820.758524,7475895.554,2752.006503,2010.739945,2016.019198,2011.239945,2080.480802,5.056419,-54.177895,831526.4018,706.858347,964.279064,862.329623,6737.65625,1176.369219,254.781909,2629,12.390758,13.152231,12.909612,13.394849,64.09102,0.99644,1768.768259,2258.111828,1769.268259,1838.388172,5.053409,-54.151945,1017410.372,1040.110979,978.174823,8260.996094,1439.341244,258.541995,12.561376,13.189052,12.835982,13.542122,72.119753,0.995653,2348.02977,2511.668244,2348.52977,1584.831756,5.060512,-54.123879,853066.2547,973.784535,876.031836,7274.793457,1206.841878,252.157997,12.510215,13.138765,12.702954,13.574576,69.911112,0.992478,2205.925371,2740.36573,2206.425371,1356.13427,5.058733,-54.099291,1091612.336,1067.563662,1022.526689,9008.489258,1544.315549,257.25198,12.141749,13.313623,12.825149,13.802098,74.385367,0.992656,2267.690749,910.702687,2268.190749,3185.797313,5.059731,-54.297232,2789919.481,1581.96463,1763.578925,25491.72266,3946.928678,261.858361,11.200992,12.68108,12.652082,12.710077,46.891175,0.995194,2971.413827,935.096625,2971.913827,3161.403375,5.068427,-54.293717,887697.5168,984.134068,902.008726,8573.807617,1255.835091,246.673123,10.560656,12.611593,12.464344,12.758841,51.108088,0.987825,2910.514272,1123.194575,2911.014272,2973.305425,5.067645,-54.273442,836189.5926,965.726927,865.865463,7953.320312,1182.966285,252.622632,10.689165,12.688986,12.531608,12.846365,51.971501,0.989405
88,lsc1m005-fa15-20190407-0145-e91.fits,88,0,58581.54499,2458581.545,2019,NaN,2458581.545,NaN,NaN,42,1.616137,13.464924,15,28,42,0.1115,0.157673,0.128808,0.170452,0.596964,0.134209,0.126028,0.000135,0.000173,0.000155,0.00018,0.000443,0.000158,0.000153,823.772772,913.178771,829.811319,947.030384,1346.422821,849.103823,821.550731,7489815.244,2755.785811,2011.29389,2016.236478,2011.79389,2080.263522,5.05642,-54.177891,835111.6977,706.858347,966.076811,864.436127,8406.759766,1181.441375,257.461879,2670,11.571735,12.63965,12.426473,12.852827,67.901952,0.997788,1769.382976,2258.249795,1769.882976,1838.250205,5.05341,-54.151949,1020098.422,1042.15103,978.839336,9727.092773,1443.144057,261.06985,11.618014,12.789583,12.484468,13.094698,80.489157,0.997456,2348.69213,2511.673461,2349.19213,1584.826539,5.060514,-54.1239,854663.2259,974.968472,876.606014,8004.89209,1209.10113,255.53064,12.251424,12.74101,12.358442,13.123578,75.286653,0.995255,2206.664167,2740.512511,2207.164167,1355.987489,5.058736,-54.099296,1090737.683,1067.221619,1022.034845,9755.501953,1543.078167,259.872371,12.541265,12.852552,12.445249,13.259856,78.463119,0.995263,2268.430048,911.074634,2268.930048,3185.425366,5.059733,-54.297211,2799779.951,1585.32896,1766.056145,28248.87109,3960.878389,265.148348,11.269607,12.238324,12.291973,12.184676,40.660121,0.996625,2972.054697,935.366639,2972.554697,3161.133361,5.068428,-54.29371,886254.6497,984.938893,899.806735,9162.711914,1253.793852,250.987201,10.854313,12.22448,12.234653,12.214306,44.353604,0.994557,2911.184352,1123.48155,2911.684352,2973.01845,5.067647,-54.273433,838281.3122,967.149745,866.754416,8520.438477,1185.925463,255.3278,10.637345,12.305242,12.296473,12.314011,45.643784,0.995977
