Label,Saturated,J.D.-2400000,JD_UTC,DATE-OBS,JD-OBS,BJD-OBS,TIME-OBS,JD,DATE,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6
lsc1m009-fa04-20181106-0186-e91.fits,0,58429.79872,2458429.799,2018,NaN,NaN,NaN,NaN,2018,25.005159,23.652868,1.4,15,34,51,0.434008,0.51961,0.458637,0.523542,0,0,0.000219,0.000307,0.000277,0.000308,0,0,1984.422408,1694.603456,1654.895362,1698.38757,0,0,11676394.49,3269.396842,1988.964698,2054.079916,1989.464698,2042.420084,8.302214,-68.314952,5067650.511,1757.589684,2123.218978,2386.777136,29343.66992,2883.295548,109.326604,3956,18.616196,15.196734,13.598956,16.794513,284.916753,0.942518,2819.817288,1933.938249,2820.317288,2162.561751,8.318446,-68.327441,3992586.349,1910.688532,2089.606068,23139.03906,2271.625957,108.235816,18.094206,14.772538,12.847299,16.697778,277.135105,0.930062,2068.758248,2760.887791,2069.258248,1335.612209,8.303715,-68.238466,3671392.073,1839.970143,1995.354157,20489.16797,2088.878938,106.143323,18.976297,15.455426,13.497636,17.413216,285.76139,0.914437,1093.726864,1827.056043,1094.226864,2269.443957,8.28474,-68.339657,4012416.065,1911.212944,2099.408168,20865.15039,2282.908293,105.110234,19.271053,15.549186,14.424255,16.674117,293.473305,0.955544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0187-e91.fits,0,58429.79925,2458429.799,2018,NaN,NaN,NaN,NaN,2018,24.703569,23.517749,1.4,15,34,51,0.4337,0.521394,0.458095,0.522344,0,0,0.000219,0.000308,0.000277,0.000308,0,0,1983.472833,1695.393598,1653.660799,1697.123441,0,0,11647058.28,3262.213589,1988.574922,2054.180329,1989.074922,2042.319671,8.302228,-68.314894,5051325.084,1737.566218,2117.54594,2385.461863,28243.44531,2907.126664,108.159552,3861,18.31235,15.051152,13.361341,16.740963,283.258765,0.938586,2819.530417,1934.07563,2820.030417,2162.42437,8.318466,-68.327447,3991539.989,1907.670283,2092.363667,23274.78125,2297.201653,106.456434,17.76564,14.622588,12.636704,16.608472,275.688,0.925992,2068.343976,2761.04532,2068.843976,1335.45468,8.303739,-68.238382,3659200.133,1835.887851,1993.150144,19761.47656,2105.934206,104.556851,18.803069,15.252454,13.241462,17.263446,284.081231,0.913568,1093.339156,1827.245164,1093.839156,2269.254836,8.284745,-68.33953,3996318.163,1905.871819,2096.845193,21496.22266,2299.951576,103.023527,18.928057,15.435391,14.290095,16.580687,291.37347,0.95961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0188-e91.fits,0,58429.79977,2458429.8,2018,NaN,NaN,NaN,NaN,2018,25.138381,23.84626,1.4,15,34,51,0.434321,0.521842,0.458345,0.521624,0,0,0.000219,0.000308,0.000278,0.000308,0,0,1980.888224,1691.982299,1650.831247,1693.469383,0,0,11651121.49,3269.815431,1988.595003,2054.567905,1989.095003,2041.932095,8.302218,-68.314703,5060327.159,1786.448183,2123.447079,2383.071944,26839.45898,2832.619052,106.864031,3888,18.819737,15.299301,13.679424,16.919179,282.356776,0.946858,2819.537729,1934.4665,2820.037729,2162.0335,8.318473,-68.327169,3995187.939,1913.336214,2088.074176,23772.65234,2236.386131,106.636548,18.185556,14.839151,12.887286,16.791017,274.328092,0.931578,2068.463649,2761.399354,2068.963649,1335.100646,8.303718,-68.238114,3661844.268,1839.954419,1990.182056,19857.31836,2049.790362,103.362051,19.469054,15.615712,13.623716,17.607709,284.090036,0.918889,1093.514295,1827.614461,1094.014295,2268.885539,8.284727,-68.339468,3994089.283,1909.294431,2091.918993,20186.3418,2235.771136,102.869757,19.375608,15.688946,14.563625,16.814267,292.096619,0.960378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0189-e91.fits,0,58429.80029,2458429.8,2018,NaN,NaN,NaN,NaN,2018,24.796223,23.395824,1.4,15,34,51,0.433142,0.522418,0.457615,0.521843,0,0,0.000218,0.000308,0.000276,0.000307,0,0,1984.475936,1697.541376,1655.744082,1698.82743,0,0,11646628.43,3258.273568,1988.745724,2054.022102,1989.245724,2042.477898,8.30219,-68.314799,5044642.222,1719.596512,2114.303396,2385.959475,29957.94727,2933.619711,105.843165,3877,18.392284,15.10427,13.566781,16.641759,284.843026,0.946205,2819.582007,1933.981078,2820.082007,2162.518922,8.31843,-68.327373,3996540.937,1907.44432,2095.233342,25363.73438,2324.115518,105.578142,17.710804,14.564234,12.676041,16.452428,275.257239,0.932732,2068.518027,2760.895471,2069.018027,1335.604529,8.303705,-68.238263,3656434.35,1832.053955,1995.811499,21080.99805,2126.332733,102.163375,18.909708,15.341132,13.451743,17.230521,285.873606,0.918588,1093.46605,1827.088839,1093.96605,2269.411161,8.284699,-68.339416,3993653.145,1903.045222,2098.559245,21188.94922,2322.436175,101.913801,19.033716,15.484725,14.448948,16.520502,293.577549,0.961641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0190-e91.fits,0,58429.80082,2458429.801,2018,NaN,NaN,NaN,NaN,2018,25.285635,23.999962,1.4,15,34,51,0.435189,0.520751,0.458825,0.522193,0,0,0.00022,0.000308,0.000278,0.000309,0,0,1978.854751,1688.316297,1647.806162,1690.545928,0,0,11623952.26,3268.447107,1988.692446,2054.343495,1989.192446,2042.156505,8.302232,-68.314949,5058617.585,1809.551703,2124.065162,2381.573633,24640.98633,2795.508731,106.090808,3931,18.893178,15.364346,13.677499,17.051193,282.251374,0.943148,2819.563898,1934.228477,2820.063898,2162.271523,8.31847,-68.327498,3980392,1910.919138,2082.972493,20912.44336,2199.656408,105.900147,18.50589,14.994701,13.014754,16.974648,274.983311,0.930548,2068.529072,2761.174759,2069.029072,1335.325241,8.303744,-68.238436,3655929.535,1840.232042,1986.667688,17595.43164,2020.350968,103.008304,19.462973,15.650453,13.649254,17.651651,283.736338,0.919569,1093.535456,1827.388897,1094.035456,2269.111103,8.28475,-68.339595,3987630.724,1909.104652,2088.743915,17856.49805,2203.656694,102.091553,19.484277,15.727811,14.561792,16.893829,290.674891,0.961412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0191-e91.fits,0,58429.80134,2458429.801,2018,NaN,NaN,NaN,NaN,2018,25.548686,24.16045,1.4,15,34,51,0.434167,0.520753,0.457811,0.523297,0,0,0.00022,0.000309,0.000278,0.00031,0,0,1974.337808,1685.790063,1643.952386,1688.304847,0,0,11618642.76,3272.434179,1988.547192,2054.193271,1989.047192,2042.306729,8.302191,-68.314785,5044425.508,1833.833465,2123.531452,2375.488955,26566.26563,2750.754419,106.49876,3885,19.066087,15.487154,13.767886,17.206422,283.076156,0.9403,2819.387593,1934.066262,2819.887593,2162.433738,8.318431,-68.327369,3978583.876,1912.541436,2080.260224,22367.72656,2169.544809,106.772754,18.411895,14.99301,12.947273,17.038746,275.371415,0.925644,2068.286851,2761.12843,2068.786851,1335.37157,8.303706,-68.238245,3648717.983,1841.92668,1980.92466,18070.16016,1989.667029,104.108557,19.61318,15.673176,13.627842,17.71851,284.556711,0.913717,1093.265002,1827.264326,1093.765002,2269.235674,8.284701,-68.339399,3991340.897,1912.672689,2086.787207,20912.97461,2176.501287,102.497757,19.817948,15.846603,14.627029,17.066178,291.324907,0.956719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0192-e91.fits,0,58429.80186,2458429.802,2018,NaN,NaN,NaN,NaN,2018,25.090163,23.46735,1.4,15,34,51,0.434806,0.521667,0.458082,0.522086,0,0,0.000219,0.000307,0.000277,0.000307,0,0,1986.561053,1696.895029,1655.374257,1698.088361,0,0,11654499.38,3261.635793,1988.912184,2054.43747,1989.412184,2042.06253,8.302245,-68.315037,5067444.165,1730.127006,2120.299552,2389.966154,28335.29102,2928.943452,108.041663,3841,18.7438,15.118178,13.564212,16.672144,283.066298,0.948657,2819.874795,1934.255532,2820.374795,2162.244468,8.318474,-68.327698,3995464.291,1907.710825,2094.376275,24303.57227,2309.347394,107.078551,17.993078,14.635221,12.778869,16.491573,274.380457,0.936186,2068.661435,2761.259828,2069.161435,1335.240172,8.303772,-68.238571,3661463.113,1834.783278,1995.583433,19334.79883,2116.297301,104.428554,18.948094,15.388309,13.459174,17.317444,284.433428,0.920548,1093.571793,1827.546371,1094.071793,2268.953629,8.284763,-68.339543,3997571.98,1905.906026,2097.465418,22720.38867,2310.565621,103.456636,19.126995,15.519637,14.470862,16.568412,292.909633,0.962732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0193-e91.fits,0,58429.8024,2458429.802,2018,NaN,NaN,NaN,NaN,2018,25.068828,23.531857,1.4,15,34,51,0.434762,0.521196,0.45732,0.523389,0,0,0.000219,0.000308,0.000277,0.000308,0,0,1983.057292,1693.703588,1651.661855,1696.707928,0,0,11624233.92,3258.382641,1988.669026,2054.358337,1989.169026,2042.141663,8.302227,-68.314889,5053778.095,1739.651584,2118.471955,2385.577058,27723.58789,2905.051875,106.567255,3972,18.675678,15.158012,13.627932,16.688092,283.606448,0.9495,2819.611741,1934.199832,2820.111741,2162.300168,8.318465,-68.327452,3982723.101,1905.794412,2089.796819,22713.24805,2289.379746,105.968891,18.074609,14.773393,12.96538,16.581406,275.230757,0.939862,2068.445595,2761.167778,2068.945595,1335.332222,8.30374,-68.23838,3647787.192,1833.018881,1990.043436,18822.81445,2096.849292,103.028801,19.315979,15.491853,13.607123,17.376584,284.578988,0.924615,1093.494626,1827.362031,1093.994626,2269.137969,8.284745,-68.339527,3993723.626,1903.955587,2097.59285,21499.56836,2295.703153,101.961599,19.118882,15.55722,14.526645,16.587795,292.656133,0.964816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0194-e91.fits,0,58429.80292,2458429.803,2018,NaN,NaN,NaN,NaN,2018,25.085279,23.704502,1.4,15,34,51,0.434971,0.520493,0.458174,0.52316,0,0,0.00022,0.000308,0.000278,0.000309,0,0,1981.373228,1690.532063,1650.332206,1693.652714,0,0,11618769.4,3261.879847,1988.641663,2054.278427,1989.141663,2042.221573,8.302171,-68.314767,5053831.153,1765.27163,2119.636886,2384.291001,28827.76367,2862.919829,105.90044,3855,18.553687,15.120473,13.447143,16.793802,281.354566,0.943817,2819.52652,1934.191708,2820.02652,2162.308292,8.318411,-68.327271,3977321.825,1907.469399,2085.130082,23187.96484,2253.093381,105.637583,18.065013,14.739303,12.723604,16.755002,274.275602,0.926282,2068.437936,2761.154677,2068.937936,1335.345323,8.303676,-68.238239,3650744.77,1834.856117,1989.662696,19695.88672,2068.092359,102.373604,19.345563,15.457399,13.444735,17.470063,283.739935,0.916687,1093.429534,1827.288632,1093.929534,2269.211368,8.284688,-68.339464,3990702.802,1906.495123,2093.214273,22123.7207,2260.673505,101.820133,19.308024,15.563926,14.419571,16.708281,290.824837,0.961686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0195-e91.fits,0,58429.80344,2458429.803,2018,NaN,NaN,NaN,NaN,2018,25.136348,23.621527,1.4,15,34,51,0.43534,0.520104,0.458936,0.522721,0,0,0.000219,0.000307,0.000277,0.000308,0,0,1986.758519,1694.550534,1655.101896,1697.348818,0,0,11655426.19,3264.162425,1988.439464,2054.128686,1988.939464,2042.371314,8.302212,-68.314864,5074068.087,1752.934929,2122.105078,2391.054118,25876.15039,2894.612917,105.776107,3800,18.826909,15.161155,13.584894,16.737416,283.574943,0.946554,2819.300807,1934.015447,2819.800807,2162.484553,8.31845,-68.327426,3987907.569,1908.169317,2089.912847,21394.01758,2274.988936,104.911942,18.229164,14.798826,12.886502,16.711149,275.947024,0.932517,2068.165863,2760.976199,2068.665863,1335.523801,8.303724,-68.238344,3666433.991,1836.763548,1996.138259,18228.47461,2091.597315,101.867392,19.210304,15.44083,13.489575,17.392086,284.25345,0.919861,1093.226093,1827.290141,1093.726093,2269.209859,8.284727,-68.339484,4001084.63,1907.864215,2097.153769,19709.05273,2282.506078,101.326542,19.193736,15.563827,14.478229,16.649425,292.246988,0.962123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0196-e91.fits,0,58429.80396,2458429.804,2018,NaN,NaN,NaN,NaN,2018,25.056767,23.403454,1.4,15,34,51,0.435244,0.522099,0.457155,0.522664,0,0,0.000219,0.000307,0.000276,0.000307,0,0,1989.045832,1699.086573,1656.461252,1700.205971,0,0,11656032.56,3258.493843,1988.184725,2054.292111,1988.684725,2042.207889,8.30221,-68.314862,5073213.518,1720.718311,2119.915028,2393.121163,27527.28516,2948.311462,104.538571,3771,18.780434,15.137604,13.677113,16.598096,283.613463,0.953773,2819.115392,1934.121077,2819.615392,2162.378923,8.31845,-68.327431,3998167.064,1906.130259,2097.530872,23747.61523,2323.54537,103.62687,17.953117,14.662112,12.814206,16.510019,275.947218,0.935703,2068.002649,2761.031833,2068.502649,1335.468167,8.303724,-68.238354,3656860.238,1831.940346,1996.167749,19193.56445,2125.194005,101.780811,19.256627,15.435668,13.600518,17.270817,285.118157,0.926349,1093.05462,1827.212698,1093.55462,2269.287302,8.284727,-68.339507,4001005.259,1904.847534,2100.433335,21628.84375,2325.194795,100.381231,19.100545,15.454219,14.420358,16.48808,292.778756,0.963811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0197-e91.fits,0,58429.80449,2458429.804,2018,NaN,NaN,NaN,NaN,2018,25.137391,23.53903,1.4,15,34,51,0.434106,0.520378,0.45859,0.522823,0,0,0.000218,0.000307,0.000277,0.000307,0,0,1987.029112,1697.726005,1656.811349,1700.45731,0,0,11667694.92,3262.325823,1988.369174,2054.154312,1988.869174,2042.345688,8.302212,-68.314862,5065018.735,1740.71224,2119.43375,2389.798094,28004.49023,2909.739254,104.851772,3993,18.759292,15.155154,13.578667,16.731641,281.631617,0.949809,2819.257192,1933.996915,2819.757192,2162.503085,8.318451,-68.327429,3993487.685,1906.731764,2094.415041,23341.41016,2294.168785,104.601598,18.245664,14.764823,12.887155,16.642492,274.931903,0.935458,2068.163032,2760.891943,2068.663032,1335.608057,8.303725,-68.238353,3668399.061,1836.74925,1997.223661,20285.80273,2107.412688,101.635207,19.399134,15.392732,13.443299,17.342165,283.390857,0.92202,1093.090839,1827.191872,1093.590839,2269.308128,8.284726,-68.339497,4005808.177,1906.173117,2101.492326,21742.00586,2301.246631,101.526049,19.088708,15.497337,14.456602,16.538073,291.309933,0.966984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0198-e91.fits,0,58429.80501,2458429.805,2018,NaN,NaN,NaN,NaN,2018,25.094266,23.468979,1.4,15,34,51,0.43557,0.521832,0.457473,0.522584,0,0,0.000219,0.000307,0.000276,0.000308,0,0,1988.1485,1697.054235,1654.708574,1698.795868,0,0,11645543.4,3258.908126,1988.277115,2054.247049,1988.777115,2042.252951,8.302211,-68.314862,5072450.738,1730.367112,2120.005704,2392.659005,28663.02344,2931.43039,105.115678,3882,18.735726,15.095739,13.568068,16.623409,282.407043,0.951281,2819.120641,1934.098714,2819.620641,2162.401286,8.318449,-68.32743,3993223.042,1906.407316,2094.632667,25373.82617,2307.731703,104.864363,18.109879,14.695492,12.842437,16.548546,274.225153,0.937014,2068.064367,2761.06327,2068.564367,1335.43673,8.303725,-68.238343,3655314.015,1833.155784,1994.000753,21036.91016,2112.450006,102.080311,19.266819,15.446716,13.570053,17.323379,284.774284,0.924237,1093.095555,1827.31645,1093.595555,2269.18355,8.284726,-68.339491,3997006.341,1904.109552,2099.147256,21903.65039,2309.918117,100.935395,19.12725,15.54315,14.52741,16.55889,293.032951,0.964817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0199-e91.fits,0,58429.80553,2458429.806,2018,NaN,NaN,NaN,NaN,2018,25.083707,23.655863,1.4,15,34,51,0.432255,0.520287,0.459095,0.522364,0,0,0.000218,0.000307,0.000277,0.000308,0,0,1982.281727,1695.234641,1655.961411,1697.157774,0,0,11675374.49,3268.923648,1988.560029,2053.724801,1989.060029,2042.775199,8.302212,-68.314877,5046742.471,1758.034801,2117.815589,2382.994297,27681.38086,2870.672678,106.451256,3682,18.716852,15.187467,13.535877,16.839056,283.787691,0.941194,2819.557766,1933.580609,2820.057766,2162.919391,8.318452,-68.327443,3995655.707,1910.79121,2091.100108,24746.36523,2272.796707,105.566536,18.164244,14.748975,12.824995,16.672956,277.142785,0.929925,2068.387362,2760.624852,2068.887362,1335.875148,8.303726,-68.238353,3673582.725,1838.977023,1997.622961,20972.27734,2089.596135,103.218765,19.218644,15.414428,13.432172,17.396684,284.828626,0.915231,1093.367084,1826.841755,1093.867084,2269.658245,8.284727,-68.339501,4006136.057,1911.256728,2096.074273,22001.65039,2278.758108,102.657415,19.140821,15.587971,14.496458,16.679484,293.116696,0.959409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0200-e91.fits,0,58429.80607,2458429.806,2018,NaN,NaN,NaN,NaN,2018,25.094895,23.45428,1.4,15,34,51,0.435417,0.520324,0.458704,0.522753,0,0,0.000219,0.000307,0.000277,0.000308,0,0,1987.49734,1696.102555,1655.876001,1698.456405,0,0,11661520.73,3263.607989,1988.401198,2053.932012,1988.901198,2042.567988,8.302177,-68.314614,5077625.977,1728.200273,2123.108926,2391.599373,27774.02344,2938.100437,108.114543,3763,18.750674,15.161466,13.652987,16.669944,283.339035,0.951374,2819.309898,1933.82527,2819.809898,2162.67473,8.318437,-68.3271,3991102.324,1907.488384,2092.333751,25140.99023,2309.39804,107.59188,18.261967,14.73585,12.948385,16.523316,275.500616,0.940679,2068.1178,2760.878553,2068.6178,1335.621447,8.303677,-68.237988,3667082.6,1836.575965,1996.695302,20966.00391,2121.908356,104.554996,19.333146,15.41039,13.552683,17.268098,285.187394,0.924125,1093.000086,1827.071965,1093.500086,2269.428035,8.284674,-68.339361,4003335.809,1907.777215,2098.429407,21210.43359,2316.476783,103.639387,18.950087,15.570409,14.589949,16.550869,293.924124,0.965061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0201-e91.fits,0,58429.8066,2458429.807,2018,NaN,NaN,NaN,NaN,2018,25.358996,23.68692,1.4,15,34,51,0.434396,0.520564,0.458023,0.523254,0,0,0.000219,0.000307,0.000277,0.000308,0,0,1983.279114,1694.146648,1652.796735,1696.859731,0,0,11657852.11,3266.759298,1988.518008,2053.915558,1989.018008,2042.584442,8.302222,-68.314721,5064124.32,1762.654024,2122.769407,2385.621492,26606.6582,2873.010955,107.870959,3929,18.964018,15.271456,13.720685,16.822228,283.92402,0.948312,2819.594678,1933.815792,2820.094678,2162.684208,8.31848,-68.327208,3991059.006,1909.407747,2090.20782,22684.95117,2264.232772,106.822842,18.391616,14.820802,12.878294,16.76331,275.478788,0.931098,2068.360982,2760.802471,2068.860982,1335.697529,8.303725,-68.238126,3662195.346,1838.437623,1992.015013,19140.00586,2077.659766,104.745697,19.450516,15.510538,13.632568,17.388508,285.955086,0.920959,1093.253346,1827.066511,1093.753346,2269.433489,8.284726,-68.339452,4004597.759,1909.456852,2097.244436,21502.55078,2271.913663,103.609424,19.534937,15.697472,14.692074,16.70287,294.090519,0.963394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0202-e91.fits,0,58429.80712,2458429.807,2018,NaN,NaN,NaN,NaN,2018,25.602505,23.98336,1.4,15,34,51,0.436164,0.520839,0.459114,0.52179,0,0,0.00022,0.000309,0.000279,0.000309,0,0,1979.977117,1687.207341,1646.22332,1689.673677,0,0,11629934.1,3272.40833,1988.498294,2054.118752,1988.998294,2042.381248,8.302207,-68.314663,5072555.358,1807.049018,2127.501888,2384.277723,28418.30664,2807.093393,107.451997,3924,19.009988,15.414671,13.852906,16.976437,285.399659,0.945474,2819.501204,1933.946774,2820.001204,2162.553226,8.318446,-68.327261,3982883.676,1913.289243,2081.694491,22647.30859,2204.081703,106.282228,18.532382,15.00286,13.072901,16.932819,277.885997,0.930835,2068.308939,2761.066622,2068.808939,1335.433378,8.303725,-68.23814,3659389.997,1844.157482,1984.315349,19894.62109,2025.064047,104.747769,19.814112,15.757353,13.849664,17.665042,286.613807,0.918616,1093.304038,1827.185061,1093.804038,2269.314939,8.284722,-68.33926,3987660.431,1909.728707,2088.076917,20014.69336,2206.725103,103.47979,19.694543,15.891748,14.833909,16.949588,295.519793,0.955566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0203-e91.fits,0,58429.80765,2458429.808,2018,NaN,NaN,NaN,NaN,2018,25.476982,23.762905,1.4,15,34,51,0.434591,0.52099,0.457895,0.522967,0,0,0.000219,0.000308,0.000277,0.000309,0,0,1981.890077,1691.797075,1650.689348,1694.415827,0,0,11643193.87,3267.13933,1988.003055,2054.252366,1988.503055,2042.247634,8.302213,-68.314874,5060023.553,1773.98082,2121.897308,2384.669387,25671.67188,2852.355277,106.978818,3875,18.994696,15.328807,13.764307,16.893307,283.112746,0.949284,2818.977103,1934.214742,2819.477103,2162.285258,8.318453,-68.327428,3988181.377,1910.707639,2087.279757,22537.82422,2248.153606,106.58045,18.372168,14.84577,12.955551,16.735988,275.296916,0.935011,2067.802896,2761.220957,2068.302896,1335.279043,8.303726,-68.238339,3656889.966,1837.964946,1989.640757,19513.39648,2061.403328,104.445825,19.444652,15.59248,13.671199,17.513761,285.661641,0.919248,1092.762856,1827.364548,1093.262856,2269.135452,8.284727,-68.339501,3998122.523,1909.261788,2094.067219,19345.56055,2253.757469,103.016434,19.493908,15.692842,14.634726,16.750957,293.158383,0.962222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lsc1m009-fa04-20181106-0204-e91.fits,0,58429.80817,2458429.808,2018,NaN,NaN,NaN,NaN,2018,25.298337,23.499976,1.4,15,34,51,0.435912,0.521163,0.458886,0.521714,0,0,0.00022,0.000308,0.000278,0.000308,0,0,1984.661815,1693.09296,1652.471049,1694.896793,0,0,11618309.23,3257.939767,1988.382915,2053.883558,1988.882915,2042.616442,8.302228,-68.315004,5064559.264,1734.941024,2120.151462,2388.772385,25493.98828,2919.153559,106.6044,3895,18.831104,15.293187,13.904481,16.681892,285.388493,0.956046,2819.303963,1933.794393,2819.803963,2162.705607,8.318458,-68.327659,3980530.154,1905.404472,2089.073587,21998.76172,2294.33168,106.437451,18.143979,14.731307,12.902485,16.560129,275.542664,0.937914,2068.317956,2760.7373,2068.817956,1335.7627,8.303759,-68.238527,3654486.439,1834.170367,1992.44656,18336.27734,2106.403843,103.745181,19.324967,15.553387,13.80212,17.304653,286.232982,0.930532,1093.240026,1826.915408,1093.740026,2269.584592,8.284747,-68.339519,3983292.634,1902.478486,2093.738596,19106.20703,2295.923942,102.791548,19.416316,15.637583,14.67905,16.596115,293.927456,0.96687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
